shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km
901323,5011358,Blue Dart,15-05-2025,23-05-2025,227.9,5220
901324,5003049,FedEx,16-03-2025,21-03-2025,186.31,4198.8
901325,5009124,Maersk,10-10-2024,13-10-2024,156.31,2324.8
901326,5002451,FedEx,09-05-2025,19-05-2025,410.03,8263.5
901327,5000619,UPS,23-10-2022,27-10-2022,124.25,2382.4
901328,5009758,UPS,05-01-2025,11-01-2025,226.13,4556.3
901329,5003387,DHL Express,,,147.62,2834.9
901330,5008128,Blue Dart,,,194.76,4352.7
901331,5004818,FedEx,11-07-2023,19-07-2023,391.18,5575
901332,5005879,FedEx,05-06-2023,16-06-2023,479.73,7820.6
901333,5011798,FedEx,,,396.96,6982.9
901334,5002867,fedex,27-02-2026,,121.43,1551.3
901335,5001955,DHL Express,03-11-2024,10-11-2024,241.28,4489.5
901336,5006870,DHL,11-09-2025,17-09-2025,186.01,2912.2
901337,5009564,Maersk,01-08-2026,02-Aug-26,80.39,1035.5
901338,5004285,Maersk,,,212.39,4520.8
901339,5010753,FedEx,26-02-2024,06-03-2024,,5016.2
901340,5011299,DHL,07-18-2024,27-07-2024,237.32,5568.4
901341,5009679,DHL Express,19-03-2026,12-04-2026,658.2,10790.7
901342,5010600,Blue Dart,06-03-2025,07-03-2025,50.72,788
901343,5003388,FedEx,08-12-2025,09-12-2025,23.63,143.9
901344,5011873,Maersk,22-10-2025,29-10-2025,244.45,4771.5
901345,5004528,DHL Express,14-01-2026,21-01-2026,249.97,5086.6
901346,5001438,FedEx,06-06-2025,06-24-2025,439.46,7413
901347,5011764,DHL Express,22-03-2026,03-04-2026,397.91,6325.1
901348,5009035,DHL,05-08-2026,12-08-2026,132.06,2904.3
901349,5002004,DHL Express,,,69.65,1046.4
901350,5007113,Blue Dart,04-12-2024,19-12-2024,516.04,7596.5
901351,5004808,UPS,23-07-2026,27-07-2026,259.06,
901352,5008339,DHL,10-03-2025,20-03-2025,614.64,9132.9
901353,5010730,UPS,,,249.75,3973.8
901354,5008454,DHL Express,07-07-2026,09-07-2026,93.64,2010.8
901355,5001429,Maersk,,,583.78,11164
901356,5006435,FedEx,,,422.57,7650.8
901357,5003868,FedEx,12-05-2023,13-05-2023,14.74,225.2
901358,5002845,Blue Dart,19-08-2024,21-Aug-24,97.81,1283
901359,5000383,Maersk,30-07-2026,08-03-2026,203.39,4468.9
901360,5001741,Blue Dart,21-06-2025,13-Jul-25,452.67,9929.1
901361,5006910,FedEx,02-02-2025,04-02-2025,126.34,1877.9
901362,5005141,DHL Express,,,119.95,1808.3
901363,5008614,fedex,27-Mar-26,01-04-2026,169.25,2914.1
901364,5010517,fedex,14-03-2026,27-03-2026,730.32,11077.5
901365,5004728,fedex,02-02-2026,05-02-2026,180.14,2561.7
901366,5002771,Maersk,06-10-2023,19-10-2023,401.68,9827.5
901367,5011456,DHL Express,07-04-2024,12-04-2024,263.7,5188.3
901368,5000302,fedex,17-10-2025,,261.29,3607.1
901369,5000685,Blue Dart,07-06-2025,25-06-2025,617.55,9435.7
901370,5010966,DHL,25-02-2023,17-03-2023,560.27,10789.4
901371,5008934,DHL Express,26-03-2023,01-04-2023,178.03,3629.2
901372,5008388,DHL,23-03-2026,25-03-2026,154.59,2482.9
901373,5004232,UPS,,,663.54,11363.3
901374,5003837,FedEx,30-04-2026,17-05-2026,567.27,10767.5
901375,5006871,DHL,28-10-2025,07-11-2025,299.33,4297
901376,5004659,DHL Express,24-11-2020,27-11-2020,127.84,1845
901377,5002779,fedex,09-04-2025,13-04-2025,178.38,3582
901378,5003147,DHL,03-11-2023,15-11-2023,559.73,11096.1
901379,5004999,fedex,11-09-2024,28-09-2024,391.74,9079.7
901380,5010993,fedex,12-08-2024,,344.92,7291.1
901381,5008551,FedEx,08-25-2025,27-08-2025,98.24,1487
901382,5000794,UPS,,,83.38,1935
901383,5008632,UPS,08-02-2026,26-Feb-26,598.61,10474.5
901384,5003814,Blue Dart,,,393.69,6442.7
901385,5004803,DHL Express,23-07-2021,,123.28,2091.3
901386,5005232,Maersk,,,584.2,
901387,5011771,Blue Dart,28-04-2024,05-05-2024,193.26,4238.2
901388,5001630,UPS,,,423.24,8277.1
901389,5009128,DHL Express,22-02-2026,01-03-2026,300.69,7106.8
901390,5008013,Blue Dart,30-03-2024,09-04-2024,244.97,5360.6
901391,5000753,DHL Express,25-11-2025,26-Nov-25,28,428.8
901392,5006632,UPS,04-02-2023,11-02-2023,266.75,4610.8
901393,5011039,UPS,30-10-2025,17-11-2025,678.45,11309.4
901394,5001020,fedex,17-03-2024,21-03-2024,144.36,2486.6
901395,5010550,Blue Dart,21-01-2024,,24.65,407.2
901396,5003920,DHL Express,05-10-2024,11-10-2024,210.27,4627
901397,5002691,fedex,08-Mar-25,27-Mar-25,441.04,9046
901398,5010140,Maersk,09-12-2023,24-12-2023,437.39,10010.6
901399,5007484,Maersk,30-09-2022,19-10-2022,809.06,11677.9
901400,5010087,DHL Express,07-Jul-25,16-07-2025,386.7,7433.3
901401,5006770,DHL Express,01-Feb-26,07-02-2026,271.03,
901402,5002255,Maersk,18-Nov-24,21-11-2024,172.48,3085.1
901403,5011483,DHL,30-06-2026,12-07-2026,,10859.9
901404,5006624,DHL Express,24-05-2023,16-06-2023,,11472.1
901405,5007660,DHL Express,,,436.64,8579.8
901406,5009029,FedEx,01-05-2026,13-05-2026,,
901407,5002061,Maersk,10-03-2025,09-10-2025,137,2793.1
901408,5003473,FedEx,01-Oct-24,21-10-2024,632.2,
901409,5009327,UPS,,,201.9,3235.4
901410,5005493,FedEx,01-Dec-25,06-12-2025,242.44,4574.9
901411,5006809,DHL,,,331.7,7351
901412,5001874,FedEx,11-10-2024,,419.66,
901413,5006385,Maersk,,,673.68,9801.3
901414,5010802,DHL,03-06-2024,11-06-2024,266.97,5331
901415,5010653,Maersk,26-05-2024,12-06-2024,621.85,10265.2
901416,5002905,UPS,17-04-2026,25-04-2026,352.52,6689.7
901417,5002055,DHL,01-09-2023,14-09-2023,285.6,6080.3
901418,5005542,Maersk,,,148.05,2981.3
901419,5006943,Blue Dart,11-05-2023,27-05-2023,604.93,9555.9
901420,5011812,fedex,02-12-2025,03-12-2025,65.52,1041.5
901421,5010260,fedex,08-06-2025,13-06-2025,263.2,4031.4
901422,5001470,DHL,15-03-2024,,738.56,11865.6
901423,5006891,DHL,10-12-2020,19-12-2020,383.05,5878.2
901424,5002365,FedEx,17-02-2025,12-03-2025,607.08,10805.4
901425,5010309,Maersk,,,369.24,6781.1
901426,5001877,UPS,10-08-2025,01-09-2025,696.34,11124.8
901427,5000942,Maersk,13-07-2025,29-07-2025,454.94,
901428,5002708,DHL Express,09-07-2023,18-09-2023,408.84,8418.1
901429,5004507,DHL Express,25-02-2025,02-03-2025,141.33,3567.1
901430,5009773,DHL Express,03-04-2023,15-04-2023,616.41,10869.4
901431,5004275,Maersk,,,386.26,7289.9
901432,5005259,UPS,03-02-2025,14-02-2025,294.26,5487.4
901433,5001514,DHL Express,,,257.12,3766.8
901434,5002106,Maersk,,,620.44,10593.4
901435,5010538,DHL Express,06-10-2024,12-10-2024,214.11,3463.3
901436,5009770,FedEx,14-07-2023,28-07-2023,372.28,7248.1
901437,5003518,fedex,16-07-2023,25-07-2023,444.26,8462.5
901438,5002074,fedex,02-12-2021,15-Dec-21,596.51,8882.3
901439,5004755,Blue Dart,26-02-2026,14-03-2026,432.15,7973.3
901440,5005270,UPS,19-11-2024,12-12-2024,502.81,11498.8
901441,5000469,UPS,11-10-2024,23-10-2024,343.46,6041.6
901442,5004238,Maersk,14-01-2023,01-16-2023,90.56,2037.6
901443,5008935,Maersk,08-02-2025,09-02-2025,88.34,1196.7
901444,5006922,Blue Dart,,,225.67,5292.8
901445,5006789,UPS,12-08-2024,22-08-2024,586.71,8931.9
901446,5008084,Blue Dart,30-03-2024,12-04-2024,714.87,10235.2
901447,5005203,Maersk,03-10-2025,24-03-2025,589.74,10921.6
901448,5004546,UPS,15-12-2025,28-12-2025,540.79,8349.9
901449,5004661,DHL Express,19-11-2022,20-11-2022,9.05,105.3
901450,5002945,Maersk,13-11-2022,21-11-2022,384.14,6923.7
901451,5008659,Blue Dart,,,811.19,11656.2
901452,5000359,fedex,11-23-2023,01-12-2023,287.97,
901453,5004943,Blue Dart,21-01-2025,06-Feb-25,676.95,10188.9
901454,5003309,UPS,21-02-2026,,446.23,7913.9
901455,5002739,FedEx,13-09-2024,16-09-2024,200.84,3083.5
901456,5003447,UPS,23-08-2024,,621.71,9666.9
901457,5011641,Blue Dart,22-02-2025,24-02-2025,117.24,1824.2
901458,5005371,Blue Dart,04-12-2023,12-12-2023,213.15,3467.5
901459,5000188,DHL,11-27-2025,29-11-2025,100.43,1943.6
901460,5008065,UPS,13-04-2025,,604.74,8913.5
901461,5004565,Maersk,21-08-2024,10-09-2024,598.68,11020.5
901462,5005380,FedEx,01-12-2025,15-12-2025,296.69,6856.6
901463,5000589,DHL Express,26-12-2022,14-01-2023,,10415.9
901464,5001432,DHL,10-09-2025,09-15-2025,131.88,2455.5
901465,5003389,DHL,28-07-2026,03-08-2026,161.29,3816.7
901466,5006169,DHL,27-07-2025,16-08-2025,534.09,10730
901467,5003256,FedEx,08-09-2024,12-09-2024,206.24,3032.8
901468,5000749,FedEx,06-02-2026,,30.57,
901469,5005251,DHL Express,11-09-2022,12-09-2022,,970.5
901470,5000063,DHL Express,09-02-2025,18-02-2025,370.52,5789.3
901471,5002962,DHL,03-10-2024,17-10-2024,706.91,10913.3
901472,5006669,fedex,02-06-2025,09-06-2025,347.23,5369
901473,5011503,UPS,,,417.94,9392.1
901474,5010586,fedex,27-02-2026,15-03-2026,539.63,9900.4
901475,5011107,DHL Express,19-01-2025,,31.45,499.5
901476,5011435,FedEx,27-07-2026,07-08-2026,438.45,6552.2
901477,5004206,Blue Dart,09-06-2026,26-06-2026,633.35,11528.3
901478,5008977,DHL,31-03-2023,11-04-2023,482.2,9906.1
901479,5006154,DHL Express,20-05-2023,23-05-2023,141.73,2925.3
901480,5010035,Blue Dart,30-04-2026,11-05-2026,462.37,8509.7
901481,5000624,UPS,13-09-2025,01-10-2025,600.02,
901482,5007845,DHL,22-07-2022,24-07-2022,122.06,2291.4
901483,5003464,Blue Dart,15-06-2025,23-06-2025,314.51,6738.3
901484,5002504,FedEx,30-10-2025,02-11-2025,85.35,1680.9
901485,5006811,UPS,03-31-2026,11-Apr-26,337.05,5275.2
901486,5005692,Blue Dart,02-06-2024,15-06-2024,494.62,9408.3
901487,5007397,DHL Express,21-09-2025,23-09-2025,131.91,2630.5
901488,5005147,UPS,26-09-2025,16-10-2025,789.02,11759.1
901489,5006702,DHL,29-09-2025,23-Oct-25,673.09,10665.2
901490,5011863,DHL Express,16-12-2025,12-24-2025,259.51,5856.2
901491,5009729,Blue Dart,27-12-2025,14-01-2026,450.13,9626.3
901492,5002912,Maersk,21-06-2026,26-06-2026,157.96,3447.4
901493,5004954,fedex,,,515.43,8270.3
901494,5008375,fedex,06-02-2024,12-02-2024,368,5361.6
901495,5011819,FedEx,22-09-2025,28-09-2025,176.31,3978.9
901496,5010501,Maersk,28-02-2026,01-03-2026,28.24,266.9
901497,5004173,FedEx,15-04-2024,28-04-2024,,8758.4
901498,5001617,DHL Express,12-25-2022,03-01-2023,370.14,6329.5
901499,5000260,fedex,19-12-2022,12-31-2022,506.59,9864
901500,5010579,DHL,15-12-2025,21-12-2025,400.18,5723.2
901501,5002117,fedex,,,46.72,610.5
901502,5005970,UPS,26-02-2024,,59.12,699.1
901503,5007332,FedEx,15-12-2024,31-12-2024,544.02,10009.1
901504,5009930,UPS,20-11-2025,24-11-2025,186.62,
901505,5002343,DHL,19-02-2024,29-02-2024,598.62,8835.9
901506,5006444,Maersk,09-27-2025,03-Oct-25,247.52,4734.8
901507,5011832,Maersk,27-11-2025,,336.3,5397.4
901508,5002469,DHL,04-04-2025,25-04-2025,643.62,11366
901509,5011707,fedex,12-12-2024,18-12-2024,286.99,4064.9
901510,5003992,fedex,18-07-2026,07-23-2026,215.23,4427.2
901511,5005995,UPS,30-06-2022,,310.66,5462.3
901512,5000140,Maersk,13-01-2026,24-01-2026,315.28,6711.4
901513,5002579,fedex,27-06-2022,12-07-2022,,9117.4
901514,5007933,Blue Dart,28-08-2024,11-09-2024,522.5,9176.2
901515,5011238,DHL,08-09-2023,14-09-2023,241.28,3937.1
901516,5004035,DHL Express,16-04-2025,05-05-2025,471.14,8267.8
901517,5002990,fedex,28-12-2024,07-01-2025,316.51,4589.3
901518,5010716,UPS,10-10-2022,11-Oct-22,51.61,598.9
901519,5001799,Blue Dart,03-03-2025,,367.61,6851.3
901520,5008404,fedex,,,40.96,445
901521,5004415,fedex,06-08-2026,08-Aug-26,96.66,1720.4
901522,5009007,UPS,16-07-2026,19-07-2026,94.58,1945.2
901523,5011358,DHL,13-05-2025,18-05-2025,251.78,4823.4
901524,5010949,fedex,19-04-2024,26-04-2024,268.74,4490.6
901525,5003116,DHL Express,,,528.84,
901526,5003285,FedEx,27-06-2025,11-07-2025,624.84,10532.6
901527,5005559,Blue Dart,05-10-2025,,189.56,4060.6
901528,5001841,Maersk,05-09-2024,14-09-2024,407.24,6425.1
901529,5000079,Blue Dart,09-03-2026,18-03-2026,499.27,7469
901530,5010828,DHL,27-10-2025,,413.14,9687.9
901531,5011435,DHL,26-07-2026,08-08-2026,,9440.2
901532,5008166,DHL,06-10-2024,14-10-2024,498.47,7091.4
901533,5008825,FedEx,03-01-2026,,22.59,
901534,5005118,Blue Dart,04-10-2021,09-10-2021,247.77,5099.8
901535,5006249,UPS,18-01-2025,21-01-2025,138.7,2066.3
901536,5003372,DHL,14-Mar-26,04-04-2026,819.98,11884.7
901537,5004282,FedEx,10-Apr-26,16-04-2026,281.07,4999.5
901538,5008375,DHL,07-02-2024,13-Feb-24,240.97,5309.4
901539,5007301,DHL Express,27-Jun-24,28-Jun-24,79.02,1409.2
901540,5003639,DHL Express,16-06-2025,28-06-2025,491.13,8083.5
901541,5001103,DHL,12-11-2025,24-11-2025,300.38,7080.5
901542,5006532,fedex,14-05-2026,18-05-2026,169.87,2271.5
901543,5007491,DHL Express,08-Sep-25,09-09-2025,56.53,796.7
901544,5011807,DHL,30-03-2025,02-04-2025,77.8,1823.6
901545,5010464,fedex,18-02-2025,25-02-2025,229.06,3657.5
901546,5008071,Blue Dart,09-18-2025,23-09-2025,243.09,3652.5
901547,5007559,Blue Dart,28-06-2023,10-07-2023,421.7,
901548,5004027,fedex,28-03-2021,08-04-2021,426.31,6077.6
901549,5005665,Blue Dart,29-06-2025,03-07-2025,143.97,2870
901550,5011070,Maersk,26-04-2024,04-05-2024,320.16,
901551,5010076,Maersk,09-10-2025,20-10-2025,621.01,8985
901552,5005501,UPS,14-03-2026,22-03-2026,388.53,6373.1
901553,5005414,Blue Dart,25-06-2025,03-07-2025,269.08,4487.3
901554,5000095,UPS,,,525.57,11524.1
901555,5009813,fedex,16-11-2024,,420.91,6048.4
901556,5002959,DHL,11-04-2026,07-05-2026,696.42,10820.3
901557,5007649,UPS,25-07-2023,29-07-2023,114.54,
901558,5009393,Blue Dart,21-01-2022,04-02-2022,539.24,8022.7
901559,5005224,Maersk,12-01-2026,20-01-2026,279.71,4643.1
901560,5010682,Maersk,28-11-2023,04-12-2023,192.58,3299.9
901561,5003364,Blue Dart,22-08-2025,11-09-2025,575.07,11258.3
901562,5008326,UPS,29-12-2025,13-01-2026,462.47,9197.4
901563,5002591,DHL Express,09-05-2026,,709.77,11363.5
901564,5003722,DHL,29-06-2026,12-07-2026,328.45,5363.5
901565,5003241,FedEx,10-07-2026,04-08-2026,771.35,11394.2
901566,5005434,fedex,14-05-2022,21-05-2022,351.36,5157.7
901567,5002391,UPS,29-05-2026,30-05-2026,76.23,989.6
901568,5006299,UPS,25-04-2021,26-04-2021,90.99,1599.4
901569,5010893,fedex,06-05-2026,10-05-2026,127.55,1959.4
901570,5003979,fedex,15-03-2026,11-04-2026,761.08,11370.7
901571,5000612,Maersk,18-06-2024,29-06-2024,426.92,9660.4
901572,5011155,FedEx,26-11-2025,,168.9,3022
901573,5000398,fedex,23-01-2026,05-02-2026,619.49,10658.1
901574,5003776,DHL Express,18-02-2025,19-02-2025,16.14,241
901575,5010137,Maersk,10-08-2024,26-08-2024,669.86,10435
901576,5011128,UPS,01-07-2025,02-07-2025,16.06,174.3
901577,5008653,DHL,12-12-2024,13-12-2024,68.46,1260.9
901578,5006320,Blue Dart,31-12-2025,17-01-2026,562.87,
901579,5007021,Blue Dart,01-07-2024,07-07-2024,,5798.1
901580,5004574,FedEx,10-12-2025,12-13-2025,134.48,2154.2
901581,5005337,fedex,27-02-2026,06-03-2026,227.03,4099.2
901582,5001942,UPS,09-10-2022,11-10-2022,,1263.3
901583,5011332,fedex,20-10-2024,21-10-2024,81.43,1618.6
901584,5004639,UPS,27-01-2023,28-01-2023,18.9,151
901585,5008716,FedEx,27-01-2026,31-01-2026,189.62,2622.8
901586,5005805,FedEx,11-11-2022,28-11-2022,759.53,11374.6
901587,5001364,Blue Dart,29-11-2022,08-12-2022,479.15,7325.3
901588,5004884,FedEx,27-07-2022,29-07-2022,60.57,1156.1
901589,5004105,FedEx,18-11-2024,02-12-2024,590.11,11712.5
901590,5003057,Maersk,11-05-2026,15-05-2026,220.24,4074.5
901591,5000495,DHL,20-02-2024,05-03-2024,513.45,10780.3
901592,5004747,FedEx,,,553.87,9564
901593,5006039,FedEx,03-09-2023,17-03-2023,333.56,6614.5
901594,5005587,FedEx,23-06-2024,04-07-2024,341.67,5470
901595,5004330,fedex,12-29-2025,14-01-2026,480.84,10403.1
901596,5009567,DHL Express,13-07-2024,17-07-2024,301.95,
901597,5001914,fedex,15-11-2023,29-11-2023,327.34,6888.2
901598,5005126,DHL Express,08-06-2026,09-06-2026,47.7,544.6
901599,5006751,FedEx,30-10-2025,04-11-2025,116.76,2319.8
901600,5010386,DHL Express,30-Mar-25,04-04-2025,248.35,4175.7
901601,5010953,fedex,18-05-2026,06-06-2026,474.72,
901602,5010557,Maersk,,,696.17,10930.9
901603,5002149,DHL Express,14-Feb-23,28-02-2023,606.21,10685.2
901604,5007269,FedEx,18-05-2025,,539.57,7683.7
901605,5000493,UPS,27-03-2025,31-03-2025,253.69,
901606,5000664,FedEx,06-09-2023,,191.63,3712.6
901607,5001204,fedex,18-02-2025,01-03-2025,264.55,6348.4
901608,5006110,DHL,08-06-2023,18-06-2023,420.79,5945.3
901609,5007551,Blue Dart,31-01-2024,06-02-2024,154.62,3161
901610,5009918,DHL Express,14-03-2025,24-03-2025,282.37,6666.4
901611,5000802,FedEx,01-04-2022,02-04-2022,35.73,628.7
901612,5007082,Maersk,14-04-2024,25-04-2024,366.69,8352.8
901613,5010996,Blue Dart,25-03-2026,02-04-2026,228.82,4200.6
901614,5006412,DHL,31-01-2025,08-02-2025,230.34,4035.6
901615,5008740,FedEx,09-09-2025,17-09-2025,316.33,6866.4
901616,5002997,fedex,24-11-2025,02-12-2025,173.17,3822.2
901617,5003835,DHL,,,653.16,11792.7
901618,5009225,Maersk,15-07-2021,23-07-2021,284.45,4205.6
901619,5001862,Maersk,20-Jul-25,26-07-2025,295.54,5069.8
901620,5001859,fedex,13-09-2024,18-09-2024,234.66,4354.3
901621,5001407,DHL,11-06-2024,17-06-2024,201.24,3619.7
901622,5010745,UPS,11-06-2026,19-06-2026,,4980.6
901623,5005612,fedex,08-03-2025,23-03-2025,433.55,7594.4
901624,5006306,fedex,27-03-2025,28-03-2025,27,330.6
901625,5000563,UPS,23-09-2025,24-09-2025,59.22,774.3
901626,5011367,DHL,09-28-2025,18-10-2025,763.3,11168.1
901627,5009384,UPS,18-04-2026,,189,2715.7
901628,5004736,FedEx,22-07-2024,06-08-2024,541.12,10929.3
901629,5008694,Blue Dart,31-05-2024,20-06-2024,644.26,11457.4
901630,5006208,DHL Express,05-05-2025,26-05-2025,717.07,11563.7
901631,5001476,DHL,22-05-2026,26-05-2026,222.56,3026.3
901632,5011631,Maersk,09-12-2024,12-12-2024,188.62,2708.1
901633,5000931,DHL Express,14-07-2025,19-07-2025,293.39,3926.6
901634,5010390,UPS,01-03-2025,04-03-2025,118.85,2571.6
901635,5009641,Blue Dart,08-12-2024,08-19-2024,369.05,5539.3
901636,5006086,Blue Dart,19-02-2024,02-03-2024,378.51,8249.8
901637,5003656,DHL,16-02-2026,21-02-2026,318.86,4608.1
901638,5000677,Blue Dart,14-11-2023,15-11-2023,47.17,651.6
901639,5004298,UPS,03-07-2025,05-07-2025,,2512.7
901640,5002019,FedEx,,,66.09,1112.9
901641,5000722,DHL Express,09-08-2025,03-09-2025,482.42,11806.5
901642,5010381,DHL,16-11-2025,11-26-2025,390.31,
901643,5000083,Maersk,,,,
901644,5007214,DHL,28-12-2024,01-01-2025,253.79,3760.1
901645,5006616,FedEx,11-03-2026,13-Mar-26,64.72,1594.2
901646,5008952,Blue Dart,15-09-2025,16-09-2025,33.56,
901647,5003984,Maersk,30-01-2026,01-02-2026,70.46,1053.9
901648,5010500,fedex,19-05-2023,13-06-2023,791.14,11361.3
901649,5011373,Maersk,23-Apr-23,28-04-2023,,3019.4
901650,5004331,FedEx,16-12-2020,18-12-2020,78,1589.9
901651,5006981,DHL,23-01-2026,31-01-2026,274.86,4162.5
901652,5004158,FedEx,02-20-2026,25-02-2026,155.46,3641.2
901653,5001361,DHL Express,23-12-2025,25-12-2025,,
901654,5008591,UPS,27-05-2023,04-06-2023,301.2,5689.6
901655,5002287,Blue Dart,01-06-2025,14-06-2025,487.03,10359.5
901656,5007420,UPS,23-12-2025,04-01-2026,381.11,9149.7
901657,5005416,Blue Dart,12-08-2025,15-08-2025,148.02,2504.2
901658,5001963,DHL,21-05-2025,03-06-2025,591.03,11319
901659,5000845,Maersk,24-02-2025,25-02-2025,57.15,835.8
901660,5000150,DHL,21-12-2024,12-01-2025,463.76,10682.7
901661,5000048,UPS,09-01-2025,13-01-2025,227.48,4464.8
901662,5004742,UPS,,,,5193.4
901663,5010400,FedEx,27-02-2026,16-03-2026,552.91,
901664,5007852,FedEx,10-06-2023,,203.31,2894.4
901665,5006036,fedex,18-Apr-25,03-05-2025,485.77,9587.8
901666,5002226,UPS,29-01-2023,10-02-2023,428.68,7960.8
901667,5000108,UPS,,,29.69,567.4
901668,5007876,FedEx,11-05-2024,20-Nov-24,339.11,6942.9
901669,5005092,DHL Express,09-Dec-25,24-12-2025,486.37,7857.9
901670,5004501,Blue Dart,12-08-2025,19-08-2025,314,6361.4
901671,5009407,DHL,22-07-2022,24-07-2022,84.72,1423.6
901672,5002560,Blue Dart,,,377.66,7144.4
901673,5011702,DHL,07-09-2023,23-09-2023,589.24,9448.7
901674,5001126,Blue Dart,26-03-2025,27-03-2025,61.35,1038.6
901675,5000986,Maersk,05-Mar-25,26-03-2025,624.85,10192.5
901676,5003619,Maersk,14-02-2023,03-03-2023,533.23,11154.6
901677,5001569,fedex,08-01-2025,27-01-2025,634.91,10898.2
901678,5005589,DHL,11-06-2024,,90.74,2070
901679,5007454,FedEx,,,497.82,10027.6
901680,5004814,Blue Dart,22-11-2023,23-11-2023,55.82,868.3
901681,5003475,Blue Dart,22-01-2025,04-02-2025,313.77,5574.5
901682,5000228,Blue Dart,05-10-2023,21-10-2023,602.61,10458.9
901683,5000205,FedEx,31-07-2023,14-08-2023,401.11,8391
901684,5001739,Maersk,13-05-2025,29-05-2025,540.06,11439
901685,5000644,fedex,01-06-2025,11-06-2025,481.02,8988.1
901686,5003361,fedex,26-05-2024,30-05-2024,162.65,2561.2
901687,5009919,Blue Dart,10-01-2025,,729.95,
901688,5007725,fedex,09-07-2025,12-07-2025,105.72,2074
901689,5008469,DHL Express,18-Aug-25,26-08-2025,246.31,5176.7
901690,5010099,UPS,01-02-2025,,341.03,7447.9
901691,5009565,Blue Dart,26-07-2026,05-08-2026,416.47,8380.8
901692,5004651,DHL,12-02-2023,14-12-2023,501.39,8597.6
901693,5000565,FedEx,12-07-2026,07-13-2026,27.78,590.1
901694,5003416,Blue Dart,09-07-2025,17-07-2025,239.4,
901695,5001645,Blue Dart,21-02-2025,,564.5,8716.5
901696,5003814,DHL,24-03-2026,27-Mar-26,126.96,2061.4
901697,5010122,DHL,07-08-2024,11-08-2024,263.52,
901698,5005596,fedex,19-04-2024,02-05-2024,508.54,7591.9
901699,5004543,DHL,10-29-2024,15-11-2024,550.45,10354.7
901700,5003217,DHL,01-05-2025,18-May-25,424.58,9070.2
901701,5003246,Blue Dart,23-01-2026,07-02-2026,296.32,6494.5
901702,5005792,Maersk,11-12-2023,19-12-2023,459.27,6939.8
901703,5004359,Maersk,21-05-2023,06-06-2023,655.48,11902.2
901704,5003430,DHL Express,25-07-2025,07-08-2025,631.09,9943.8
901705,5011750,UPS,30-09-2022,13-10-2022,588.04,10891.4
901706,5004539,DHL,23-01-2024,06-02-2024,,10255.3
901707,5008777,Maersk,01-05-2026,04-05-2026,166.56,2312
901708,5010925,DHL Express,,,205.63,2855.1
901709,5003792,DHL,14-10-2025,21-10-2025,226.37,3456.1
901710,5009584,DHL,18-09-2022,01-10-2022,708.15,
901711,5009929,UPS,31-07-2022,02-08-2022,152.45,2050.5
901712,5004829,DHL,04-07-2026,17-07-2026,,11358.2
901713,5009816,DHL Express,01-08-2024,05-08-2024,231.85,3516.7
901714,5000068,fedex,25-07-2024,19-08-2024,575.95,11098.3
901715,5003565,FedEx,,,686.64,11446.7
901716,5000295,Maersk,01-11-2025,11-16-2025,449.38,7635.5
901717,5010990,fedex,03-11-2022,19-Nov-22,585.35,11865.1
901718,5000296,FedEx,15-04-2025,26-04-2025,399,8352.7
901719,5004490,DHL Express,13-07-2026,17-07-2026,204.36,3280.8
901720,5008521,Maersk,19-12-2024,02-01-2025,520.15,11785.8
901721,5001639,FedEx,15-04-2025,16-04-2025,46.29,517.3
901722,5005158,fedex,25-12-2025,08-01-2026,794.48,11783.5
901723,5010178,DHL,26-04-2021,07-05-2021,623.88,
901724,5006895,UPS,,,95.39,
901725,5002523,DHL,15-12-2023,16-12-2023,32.71,474.4
901726,5008800,DHL Express,03-06-2025,20-06-2025,496.17,7241.9
901727,5006503,Maersk,16-01-2025,24-01-2025,267.5,6466.5
901728,5004589,DHL Express,23-11-2024,06-12-2024,426.88,10046.2
901729,5005138,FedEx,,,589.47,8857.5
901730,5004981,DHL,14-11-2025,05-12-2025,489.83,11316.9
