order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total,Column1
5002461,302529,526,16-10-2025,,Returned,95542.93,
5002462,302096,532,01-Apr-25,04-04-2025,SHIPPED,40000.69,
5002463,301406,537,19-11-2022,11-21-2022,Returned,99677.82,
5002464,300752,501,27-10-2023,27-10-2023,pending ,37829.22,
5002465,302503,534,19-01-2024,27-01-2024,delivered,,
5002466,301443,515,03-04-2026,08-04-2026,delivered,,
5002467,302511,537,20-03-2024,01-04-2024,delivered,,
5002468,301198,511,08-06-2026,18-06-2026,Returned,32149.43,
5002469,300873,534,01-04-2025,08-04-2025,pending ,47044.26,
5002470,302753,521,30-08-2025,10-09-2025,SHIPPED,3601.34,
5002471,301972,521,09-06-2025,21-06-2025,Delivered,60424.91,
5002472,302226,529,22-10-2025,03-11-2025,delivered,8142.71,
5002473,300444,539,03-03-2023,03-13-2023,SHIPPED,1791.13,
5002474,301976,537,28-01-2024,30-Jan-24,Shipped,39995.27,
5002475,300084,510,21-10-2020,30-10-2020,SHIPPED,15892.6,
5002476,300781,505,28-03-2025,05-04-2025,Delivered,27831.75,
5002477,301501,512,20-06-2022,,SHIPPED,99594.6,
5002478,300313,502,13-10-2024,17-10-2024,Shipped,0,
5002479,302547,511,16-09-2025,26-09-2025,Cancelled,164882.77,
5002480,301751,521,05-04-2026,05-04-2026,Cancelled,3800.6,
5002481,300630,534,15-04-2026,19-04-2026,Cancelled,139233.4,
5002482,300139,516,20-Feb-26,02-27-2026,SHIPPED,174901.51,
5002483,301880,504,14-09-2025,21-09-2025,Cancelled,68853.99,
5002484,302610,527,07-14-2024,26-07-2024,pending ,,
5002485,301268,504,06-12-2023,06-12-2023,pending ,49712.92,
5002486,301928,504,26-08-2025,,Delivered,44038.22,
5002487,300259,514,20-08-2025,30-08-2025,SHIPPED,21830.65,
5002488,300293,501,17-08-2025,17-08-2025,Cancelled,69541.54,
5002489,301859,501,29-03-2024,29-03-2024,Pending,256817.92,
5002490,302970,511,06-03-2022,14-03-2022,Delivered,159609.64,
5002491,301306,503,23-03-2023,24-03-2023,Shipped,148938.85,
5002492,301552,513,29-12-2025,09-Jan-26,pending ,136462.29,
5002493,301788,534,10-01-2026,11-01-2026,Returned,,
5002494,300326,528,13-03-2024,15-03-2024,delivered,,
5002495,300460,525,27-12-2024,29-12-2024,delivered,122546.95,
5002496,302077,525,26-11-2025,03-12-2025,pending ,28665.21,
5002497,300081,510,11-01-2026,15-01-2026,SHIPPED,69681.88,
5002498,301295,503,07-08-2024,18-08-2024,Shipped,66568.9,
5002499,302123,510,18-09-2025,30-09-2025,delivered,75374.98,
5002500,302849,523,04-01-2026,09-01-2026,Returned,48220.17,
5002501,302666,509,16-05-2026,19-05-2026,pending ,48734.24,
5002502,302578,519,12-01-2024,19-01-2024,Cancelled,57939.37,
5002503,300630,510,28-04-2022,,Pending,73795.57,
5002504,300059,507,27-10-2025,02-11-2025,pending ,108654.38,
5002505,301148,534,20-11-2025,22-11-2025,Delivered,46574.46,
5002506,302044,540,17-04-2023,21-04-2023,SHIPPED,39167.47,
5002507,301710,529,13-Aug-25,19-08-2025,SHIPPED,36340.56,
5002508,302666,540,25-Sep-25,05-Oct-25,Returned,132046.82,
5002509,302439,517,09-03-2023,14-03-2023,Returned,,
5002510,301668,530,19-07-2025,20-07-2025,pending ,93893.6,
5002511,300456,513,31-01-2026,07-02-2026,Pending,43342.03,
5002512,302135,530,20-07-2026,22-07-2026,pending ,23664.64,
5002513,301547,521,02-04-2025,13-04-2025,pending ,195659.35,
5002514,301250,519,06-06-2026,17-06-2026,Delivered,69329.47,
5002515,300775,502,18-06-2026,20-06-2026,Cancelled,,
5002516,301576,521,28-03-2026,06-04-2026,Cancelled,38995.39,
5002517,302270,514,08-09-2022,11-09-2022,Cancelled,46214.9,
5002518,300895,525,25-01-2026,06-02-2026,SHIPPED,35881.2,
5002519,301495,531,09-03-2026,13-03-2026,Delivered,74515.95,
5002520,300906,540,28-06-2026,29-06-2026,pending ,12021.51,
5002521,302617,505,18-11-2023,19-11-2023,pending ,24884.93,
5002522,300033,520,04-12-2021,05-12-2021,Shipped,199346.39,
5002523,302608,510,15-12-2023,20-12-2023,Shipped,87616.64,
5002524,300464,535,20-06-2023,01-07-2023,Shipped,56621.09,
5002525,301542,539,22-02-2023,04-03-2023,pending ,122121.57,
5002526,302481,509,18-07-2025,30-07-2025,Delivered,232901.82,
5002527,300125,538,02-05-2026,06-May-26,pending ,11976.72,
5002528,300923,501,05-09-2025,10-09-2025,pending ,48656.76,
5002529,302635,513,23-12-2025,02-01-2026,Cancelled,22992.51,
5002530,300676,529,12-12-2023,12-15-2023,Cancelled,52883.48,
5002531,300325,530,26-05-2021,04-06-2021,pending ,49575.1,
5002532,300322,507,08-08-2024,10-08-2024,Pending,143755.41,
5002533,302425,502,03-10-2025,13-10-2025,SHIPPED,,
5002534,300459,513,01-07-2024,04-07-2024,Shipped,13597.22,
5002535,301692,520,05-05-2025,07-05-2025,delivered,31691.1,
5002536,301273,523,19-02-2022,01-03-2022,Returned,16427.59,
5002537,302002,522,22-06-2026,30-06-2026,Pending,8827.21,
5002538,302670,522,25-09-2025,02-10-2025,Pending,,
5002539,300767,522,11-14-2023,18-11-2023,Delivered,85782.93,
5002540,300462,538,13-Jun-25,14-06-2025,delivered,147833.31,
5002541,301146,514,05-10-2024,20-05-2024,SHIPPED,29696.38,
5002542,301575,528,11-04-2025,23-04-2025,Cancelled,10019.69,
5002543,302995,503,13-11-2024,23-11-2024,delivered,26954.17,
5002544,300801,512,15-07-2025,20-07-2025,pending ,10123.39,
5002545,302737,507,02-24-2024,29-02-2024,pending ,-4732.32,
5002546,300131,515,26-02-2022,03-09-2022,Shipped,91524.05,
5002547,302010,514,11-01-2025,14-01-2025,Pending,57144.55,
5002548,300510,506,25-07-2025,03-08-2025,pending ,11387.26,
5002549,302244,505,06-06-2026,07-06-2026,Cancelled,88963.32,
5002550,301428,533,24-06-2026,25-06-2026,Returned,30244.57,
5002551,302206,522,12-01-2025,23-01-2025,SHIPPED,101769.61,
5002552,301150,513,25-08-2024,31-08-2024,SHIPPED,24573.26,
5002553,302708,536,22-02-2026,04-03-2026,Shipped,-2668.21,
5002554,301289,526,04-Aug-22,16-08-2022,delivered,83930.15,
5002555,300148,525,12-07-2025,13-07-2025,delivered,,
5002556,301622,522,28-10-2024,01-11-2024,Cancelled,,
5002557,300842,506,18-03-2024,24-03-2024,delivered,17005.32,
5002558,301279,511,19-06-2021,21-06-2021,Delivered,36348.41,
5002559,302932,527,07-08-2023,10-08-2023,delivered,37025.98,
5002560,300704,539,21-07-2022,27-07-2022,Cancelled,214863.76,
5002561,302848,529,02-01-2023,05-01-2023,pending ,18265.17,
5002562,300322,533,07-09-2024,12-09-2024,Cancelled,,
5002563,300122,530,30-08-2022,11-09-2022,pending ,47218.5,
5002564,302002,519,08-03-2024,12-03-2024,delivered,14047.72,
5002565,300411,514,24-06-2024,06-27-2024,Cancelled,,
5002566,300993,528,12-04-2026,17-04-2026,SHIPPED,88717.27,
5002567,301655,530,19-03-2025,21-03-2025,Delivered,10397.14,
5002568,301870,528,15-02-2026,21-02-2026,Delivered,,
5002569,302112,510,17-02-2025,17-02-2025,delivered,2035.61,
5002570,301418,509,22-02-2023,26-02-2023,Returned,85903.55,
5002571,300263,518,09-10-2024,,Returned,61942.27,
5002572,300801,534,07-02-2026,10-02-2026,SHIPPED,64541.22,
5002573,300206,501,04-08-2025,12-Aug-25,Shipped,51837.51,
5002574,301588,534,25-05-2024,26-05-2024,Pending,156186.14,
5002575,301953,537,09-12-2022,18-12-2022,Shipped,69124.3,
5002576,302501,531,05-30-2025,01-06-2025,pending ,2821.9,
5002577,301483,527,03-06-2025,04-06-2025,SHIPPED,12231.84,
5002578,302920,521,30-09-2025,02-10-2025,Shipped,80234.37,
5002579,301368,534,23-06-2022,25-06-2022,SHIPPED,74139,
5002580,301788,506,31-03-2025,07-04-2025,pending ,104898.06,
5002581,301187,516,11-Apr-24,16-04-2024,SHIPPED,73943.36,
5002582,300747,522,18-11-2024,25-11-2024,Shipped,127299.16,
5002583,302125,521,23-08-2022,29-08-2022,SHIPPED,63145.06,
5002584,300879,508,05-29-2026,05-06-2026,Cancelled,,
5002585,301694,535,14-08-2025,25-08-2025,Cancelled,,
5002586,301368,513,20-Nov-21,26-11-2021,SHIPPED,95340.11,
5002587,302600,529,18-11-2025,22-11-2025,delivered,54886.73,
5002588,301248,535,18-03-2024,26-03-2024,pending ,9228.6,
5002589,300892,507,12-11-2022,17-11-2022,pending ,,
5002590,301930,503,13-11-2022,18-11-2022,Cancelled,21363.18,
5002591,301272,525,08-05-2026,16-05-2026,SHIPPED,78721.32,
5002592,302539,528,17-07-2026,20-07-2026,Returned,,
5002593,301964,532,01-23-2026,27-01-2026,Cancelled,8145.31,
5002594,301080,506,12-12-2025,,pending ,28097.65,
5002595,300555,527,01-12-2025,06-12-2025,SHIPPED,92824.84,
5002596,302044,504,27-09-2025,06-10-2025,pending ,,
5002597,302786,530,06-06-2025,07-06-2025,pending ,144645.59,
5002598,300500,534,31-07-2023,11-08-2023,Returned,,
5002599,300145,516,08-08-2025,20-08-2025,Shipped,,
5002600,301990,509,04-12-2022,04-12-2022,SHIPPED,59506.56,
5002601,301628,519,09-08-2025,20-08-2025,Returned,8237.27,
5002602,301946,533,03-12-2023,13-12-2023,Returned,119927.37,
5002603,301433,532,16-08-2025,21-08-2025,Shipped,89290.15,
5002604,300406,539,21-10-2025,30-10-2025,Delivered,69937.98,
5002605,301539,512,22-09-2024,02-10-2024,Shipped,34390.16,
5002606,300085,514,02-04-2026,14-04-2026,SHIPPED,43240.99,
5002607,301608,528,27-03-2025,06-04-2025,Returned,334.14,
5002608,300599,502,08-04-2022,14-04-2022,Cancelled,,
5002609,300204,509,22-04-2025,23-Apr-25,SHIPPED,108526.54,
5002610,301532,515,29-02-2024,02-03-2024,delivered,146824.14,
5002611,301952,504,26-08-2023,05-09-2023,Shipped,32865.96,
5002612,300125,518,10-03-2026,20-Mar-26,Delivered,106220.68,
5002613,301233,514,22-12-2024,28-12-2024,Pending,,
5002614,302846,537,29-07-2026,05-08-2026,delivered,47448.22,
5002615,301229,521,12-04-2025,13-04-2025,Shipped,15676.35,
5002616,301411,533,07-02-2023,17-02-2023,delivered,,
5002617,301004,512,06-16-2021,16-06-2021,Delivered,20080.53,
5002618,301278,502,18-Jan-24,22-Jan-24,Returned,9765.09,
5002619,300751,532,03-01-2025,04-03-2025,Pending,28478.84,
5002620,301276,519,22-Jul-23,29-07-2023,SHIPPED,143165.73,
5002621,300666,531,12-04-2023,19-04-2023,Returned,119587.61,
5002622,302981,540,06-12-2021,06-12-2021,pending ,33645.65,
5002623,301096,509,15-10-2025,20-10-2025,delivered,7667.05,
5002624,300082,537,02-07-2025,03-07-2025,Delivered,,
5002625,302714,518,11-07-2026,12-07-2026,delivered,9165.96,
5002626,300378,526,03-24-2025,31-03-2025,SHIPPED,125212.96,
5002627,301297,535,27-07-2026,02-08-2026,Cancelled,14916.27,
5002628,301810,524,26-12-2025,02-01-2026,pending ,22652.12,
5002629,300504,505,26-08-2025,04-09-2025,Shipped,69942.29,
5002630,302018,531,20-03-2025,,pending ,83113.76,
5002631,302609,501,14-06-2024,24-06-2024,Pending,,
5002632,301134,522,13-09-2023,21-09-2023,Cancelled,103376.79,
5002633,300001,515,12-12-2020,19-12-2020,SHIPPED,,
5002634,301175,522,04-09-2024,08-Sep-24,Returned,56863.04,
5002635,302462,532,10-05-2026,19-05-2026,Delivered,16491.07,
5002636,300859,511,31-05-2022,06-06-2022,pending ,64911.72,
5002637,301504,532,08-05-2023,20-05-2023,SHIPPED,15036.36,
5002638,301329,501,10-03-2023,14-03-2023,Cancelled,3808.06,
5002639,300074,533,04-23-2026,25-04-2026,delivered,32092.07,
5002640,300079,505,06-08-2025,12-08-2025,delivered,,
5002641,302994,537,19-01-2025,24-01-2025,pending ,26279.11,
5002642,300952,519,03-11-2021,05-11-2021,Pending,101907.07,
5002643,300596,517,27-07-2026,02-08-2026,Delivered,170719.52,
5002644,301972,504,15-02-2025,,SHIPPED,43600.6,
5002645,301118,530,11-10-2024,14-10-2024,pending ,13075.07,
5002646,302471,515,15-12-2024,24-12-2024,Cancelled,24215.53,
5002647,302968,534,09-04-2024,15-04-2024,SHIPPED,10369.2,
5002648,302139,534,06-May-26,14-05-2026,SHIPPED,249629.39,
5002649,302206,525,10-30-2024,10-11-2024,pending ,68042.68,
5002650,302226,515,17-04-2026,22-04-2026,Returned,,
5002651,302445,502,17-09-2025,09-20-2025,Delivered,38390.82,
5002652,302217,530,21-Jul-23,01-08-2023,Delivered,8950.43,
5002653,301842,529,28-12-2024,04-01-2025,SHIPPED,136976.75,
5002654,301816,515,17-05-2026,24-05-2026,Delivered,,
5002655,301470,537,28-03-2025,03-04-2025,Cancelled,3048.09,
5002656,300890,524,17-02-2024,24-02-2024,Pending,32367.16,
5002657,301050,525,12-08-2025,23-Aug-25,pending ,16703.78,
5002658,300770,523,12-01-2024,20-01-2024,SHIPPED,89249.07,
5002659,301612,514,25-01-2024,29-01-2024,pending ,,
5002660,300748,530,16-04-2023,19-04-2023,Pending,,
5002661,301626,534,24-07-2026,24-07-2026,Returned,,
5002662,300929,523,23-Dec-25,04-01-2026,Pending,22743.9,
5002663,302857,521,10-22-2024,27-10-2024,Returned,165143.35,
5002664,302062,515,29-04-2026,08-05-2026,Returned,,
5002665,301318,525,20-08-2024,29-08-2024,pending ,14952.96,
5002666,302046,530,25-Mar-26,27-03-2026,SHIPPED,51704.98,
5002667,302992,506,29-08-2025,03-09-2025,Delivered,16229.05,
5002668,300043,532,19-10-2023,,delivered,3721.89,
5002669,300246,527,09-01-2025,18-01-2025,SHIPPED,86419.49,
5002670,302842,535,01-09-2025,14-01-2025,SHIPPED,11873.87,
5002671,302659,508,21-09-2023,29-09-2023,pending ,16942.65,
5002672,301401,504,14-02-2025,,Shipped,56340.5,
5002673,301426,534,27-12-2024,01-01-2025,Pending,3022.95,
5002674,300589,517,20-09-2024,26-09-2024,Pending,63793.91,
5002675,300393,535,16-03-2023,03-20-2023,Shipped,47001.08,
5002676,301832,537,09-04-2025,12-04-2025,Shipped,49574.32,
5002677,301298,538,23-12-2024,23-12-2024,SHIPPED,59359.71,
5002678,302449,505,25-10-2025,,Cancelled,19499.9,
5002679,301685,505,15-02-2025,23-02-2025,Shipped,125632.36,
5002680,300262,513,26-01-2024,05-02-2024,Cancelled,213411.63,
5002681,302173,505,15-05-2023,17-05-2023,SHIPPED,103179.48,
5002682,300553,537,09-03-2026,12-03-2026,Delivered,88399.99,
5002683,301478,505,31-07-2024,31-07-2024,Cancelled,28226.34,
5002684,300438,510,28-05-2025,28-05-2025,delivered,121210.7,
5002685,302164,527,07-01-2026,01-16-2026,Returned,,
5002686,300064,516,17-06-2026,23-06-2026,Shipped,169889.14,
5002687,302549,512,17-01-2026,01-27-2026,Returned,15856.07,
5002688,302091,520,11-11-2023,11-11-2023,Cancelled,1943.84,
5002689,300113,504,09-07-2026,15-07-2026,Returned,131917.01,
5002690,301115,526,28-05-2026,02-06-2026,delivered,43230.9,
5002691,300216,526,05-03-2025,03-11-2025,Delivered,77946.49,
5002692,301430,502,21-05-2026,26-05-2026,SHIPPED,7427.12,
5002693,301351,535,13-03-2024,16-03-2024,Cancelled,,
5002694,302391,539,09-11-2021,13-11-2021,Cancelled,24880.49,
5002695,301334,510,24-12-2025,05-01-2026,SHIPPED,131702.47,
5002696,300075,508,17-07-2026,,Returned,128138.45,
5002697,302037,520,22-07-2024,01-08-2024,Shipped,3981.02,
5002698,302591,504,06-07-2026,16-07-2026,Cancelled,62769.75,
5002699,301987,513,13-04-2025,21-04-2025,Cancelled,6850.09,
5002700,300031,535,21-06-2025,25-Jun-25,Delivered,44134.21,
5002701,300850,525,31-10-2025,03-Nov-25,Returned,-3493.55,
5002702,302594,524,16-02-2024,22-02-2024,SHIPPED,-2592.45,
5002703,301696,522,10-20-2023,20-10-2023,delivered,,
5002704,302866,535,26-03-2023,02-04-2023,Delivered,44862.35,
5002705,300380,518,23-06-2024,01-07-2024,delivered,,
5002706,301860,507,22-06-2026,22-06-2026,Returned,110002.42,
5002707,302537,507,01-02-2026,09-02-2026,Shipped,124284.75,
5002708,301424,519,09-03-2023,09-09-2023,pending ,51612.64,
5002709,300382,501,31-05-2022,06-06-2022,Pending,,
5002710,301621,528,12-10-2025,17-10-2025,delivered,93161.59,
5002711,300963,515,03-09-2025,15-09-2025,delivered,,
5002712,302533,503,26-12-2024,29-12-2024,Pending,81180.97,
5002713,300955,528,10-06-2025,16-06-2025,Returned,64230.42,
5002714,302515,534,01-02-2024,02-02-2024,Cancelled,27951.72,
5002715,301655,522,01-09-2025,01-09-2025,Cancelled,69235.6,
5002716,300356,506,29-12-2024,30-Dec-24,Shipped,41937.83,
5002717,300448,501,11-07-2025,07-19-2025,pending ,49384.66,
5002718,302367,513,16-02-2026,27-02-2026,SHIPPED,46508.12,
5002719,300312,527,18-03-2026,20-03-2026,Returned,18505.95,
5002720,302710,508,21-05-2024,01-06-2024,pending ,42304.9,
5002721,301247,534,25-05-2023,01-06-2023,Cancelled,89445.2,
5002722,302499,510,12-Dec-25,18-12-2025,delivered,19784.88,
5002723,301800,538,14-03-2026,14-03-2026,Cancelled,121907.45,
5002724,301185,510,19-04-2024,20-04-2024,Returned,174792.92,
5002725,301368,505,06-07-2023,16-07-2023,Pending,88242.71,
5002726,302105,516,28-Jun-24,02-07-2024,Shipped,118297.51,
5002727,302748,504,22-05-2024,01-06-2024,Shipped,10043.34,
5002728,301247,521,10-01-2025,13-01-2025,Pending,9079.87,
5002729,300083,524,28-02-2024,29-02-2024,Shipped,4887.64,
5002730,301555,505,20-04-2025,27-04-2025,Returned,30510.41,
5002731,300030,540,09-Apr-26,13-04-2026,Delivered,36361.47,
5002732,302534,532,25-06-2024,06-30-2024,delivered,62632.59,
5002733,300417,538,21-12-2022,25-12-2022,delivered,4293.46,
5002734,301339,513,09-06-2026,12-Jun-26,Pending,,
5002735,302437,528,12-16-2024,24-12-2024,Shipped,101993.31,
5002736,301568,535,14-07-2026,16-07-2026,Cancelled,,
5002737,302672,539,29-01-2022,05-02-2022,SHIPPED,74365.35,
5002738,301129,522,26-01-2025,,SHIPPED,0,
5002739,302751,517,11-09-2024,22-09-2024,pending ,,
5002740,300946,504,24-12-2023,,SHIPPED,85321.85,
5002741,300980,509,27-02-2026,06-03-2026,Cancelled,60624.77,
5002742,301748,521,09-Mar-26,12-03-2026,delivered,-1628.92,
5002743,302397,517,12-04-2025,17-04-2025,Pending,,
5002744,301714,517,18-07-2025,18-07-2025,delivered,17520.18,
5002745,300857,530,24-12-2025,05-01-2026,Cancelled,162431.23,
5002746,302774,523,02-08-2025,11-08-2025,SHIPPED,179763.85,
5002747,300254,502,13-01-2026,01-22-2026,Delivered,16208.44,
5002748,302870,506,23-03-2024,03-04-2024,SHIPPED,213191.2,
5002749,301192,505,01-06-2025,02-06-2025,SHIPPED,50930.17,
5002750,301272,504,06-30-2026,12-07-2026,Pending,70797.89,
5002751,301754,503,12-07-2022,20-07-2022,Pending,70939.84,
5002752,300686,534,20-10-2023,25-10-2023,Cancelled,47041.13,
5002753,302203,539,11-02-2026,20-02-2026,Pending,,
5002754,300638,505,13-08-2025,17-08-2025,Returned,,
5002755,302551,530,21-04-2026,04-26-2026,SHIPPED,14746.21,
5002756,300827,513,14-03-2026,20-03-2026,Delivered,7756.6,
5002757,300861,501,30-03-2023,01-04-2023,pending ,64111.15,
5002758,301460,514,12-07-2025,07-22-2025,Returned,18756.01,
5002759,302095,522,01-07-2025,13-07-2025,pending ,8115.03,
5002760,301182,533,10-07-2026,20-07-2026,Cancelled,8474.62,
5002761,302302,509,06-02-2026,11-02-2026,Cancelled,121279.96,
5002762,301400,522,20-05-2024,21-05-2024,Returned,55841.85,
5002763,301556,502,18-09-2024,24-09-2024,Pending,54679.43,
5002764,301048,507,12-10-2024,19-10-2024,Shipped,5905.05,
5002765,300071,503,28-03-2026,29-03-2026,Pending,,
5002766,300736,509,13-09-2024,18-09-2024,SHIPPED,84763.25,
5002767,302443,515,26-02-2026,28-02-2026,Shipped,35659.19,
5002768,301073,511,01-05-2024,04-05-2024,Pending,18474.57,
5002769,300467,517,26-08-2024,02-09-2024,Shipped,2792.51,
5002770,302531,532,21-12-2025,28-12-2025,Delivered,63462.3,
5002771,300322,523,03-10-2023,04-10-2023,Returned,383.69,
5002772,300763,512,02-04-2022,10-02-2022,SHIPPED,68350.63,
5002773,302502,503,30-06-2026,11-07-2026,Cancelled,17723.34,
5002774,300355,522,18-05-2021,27-05-2021,delivered,9310.83,
5002775,301202,522,18-08-2025,26-08-2025,Pending,31331.96,
5002776,302581,501,01-03-2025,04-03-2025,Cancelled,155015.39,
5002777,300060,540,25-06-2025,03-07-2025,Shipped,80260.7,
5002778,302457,524,14-05-2026,,SHIPPED,148766.55,
5002779,302030,526,04-04-2025,13-04-2025,Shipped,,
5002780,302333,508,24-10-2025,03-11-2025,pending ,10149.61,
5002781,301118,508,21-07-2025,07-31-2025,Shipped,22324.77,
5002782,301484,508,13-09-2025,18-09-2025,Cancelled,,
5002783,301856,522,28-07-2025,30-Jul-25,SHIPPED,,
5002784,301780,528,15-02-2026,23-02-2026,Returned,67175.96,
5002785,300871,506,05-Apr-22,06-04-2022,Shipped,85680.95,
5002786,301249,530,27-08-2023,05-09-2023,Returned,121522.57,
5002787,300824,502,27-06-2025,04-07-2025,Cancelled,10690.72,
5002788,302787,510,29-11-2021,08-12-2021,delivered,,
5002789,302245,540,07-12-2025,10-12-2025,Returned,,
5002790,300835,511,22-02-2025,26-02-2025,Pending,8078.77,
5002791,300416,523,30-06-2025,08-07-2025,Delivered,325651.7,
5002792,302559,507,25-01-2026,04-02-2026,Shipped,1804.33,
5002793,301299,520,29-05-2023,02-06-2023,Delivered,112366.2,
5002794,302725,516,27-11-2023,04-12-2023,SHIPPED,39234.41,
5002795,300898,517,14-Sep-25,16-09-2025,Pending,120595.39,
5002796,301312,515,22-03-2025,02-04-2025,Cancelled,10088.82,
5002797,302457,526,14-05-2026,,Returned,1313.69,
5002798,300108,506,07-12-2025,18-12-2025,SHIPPED,237166.27,
5002799,302163,522,21-06-2026,23-06-2026,SHIPPED,34296.17,
5002800,302061,502,29-06-2025,07-07-2025,Returned,97147.26,
5002801,301574,508,15-10-2025,17-10-2025,pending ,,
5002802,300007,501,11-10-2025,18-Oct-25,Cancelled,,
5002803,301467,521,27-11-2021,28-11-2021,Cancelled,10791.11,
5002804,300481,504,02-01-2025,07-01-2025,pending ,4146.03,
5002805,300007,525,19-04-2026,29-04-2026,delivered,17937.75,
5002806,302255,512,17-08-2023,20-08-2023,Delivered,,
5002807,302805,521,09-12-2024,12-12-2024,Pending,,
5002808,301379,537,08-08-2025,14-08-2025,Shipped,5941.73,
5002809,300782,505,15-Oct-25,20-10-2025,Returned,39127.71,
5002810,302210,511,27-12-2024,01-06-2025,Cancelled,52366.57,
5002811,300073,540,05-09-2025,,Returned,7692.45,
5002812,302833,508,10-03-2026,15-03-2026,Cancelled,52809.37,
5002813,302907,528,17-01-2025,20-01-2025,Cancelled,88629.07,
