order_detail_id,order_id,product_id,quantity,discount_pct,line_total
806319,5005149,20762,45,10.5,82631.41
806320,5005020,20354,38,,34933.46
806321,5011667,20635,43,15.5,21575.0
806322,5005700,21412,22,1.0,33371.1
806323,5007693,21439,4,21.9,2042.94
806324,5011336,20086,2,0.2,1858.14
806325,5005235,20984,19,26.7,21330.31
806326,5005702,20814,43,11.3,57135.22
806327,5009203,20968,12,11.5,5137.21
806328,5008767,21464,46,10.4,2404.95
806329,5001088,20098,32,5.2,31361.96
806330,5000246,20545,50,20.3,46457.93
806331,5005117,20067,11,0.8,9228.39
806332,5002430,21218,27,5.0,64055.23
806333,5004922,21326,25,10.0,5738.4
806334,5008512,20392,37,10.4,34331.22
806335,5006093,20381,48,16.2,25208.78
806336,5008640,20810,17,20.4,25060.86
806337,5008212,20502,-8,1.1,-9926.55
806338,5011887,20379,46,0.1,10473.84
806339,5007470,21347,11,1.8,8418.75
806340,5007683,20714,46,0.6,22410.7
806341,5010530,21295,-8,10.2,-1864.97
806342,5006577,20050,17,16.6,21678.87
806343,5004266,20648,43,5.5,29188.93
806344,5007721,20178,14,0.7,24401.76
806345,5002512,20287,16,15.3,23664.64
806346,5011937,20383,2,11.0,198.79
806347,5010287,20043,19,0.6,4970.04
806348,5004825,20720,32,26.2,50045.61
806349,5004348,21125,5,1.0,2853.92
806350,5002983,21124,15,11.2,25152.02
806351,5001686,20783,32,11.8,62452.09
806352,5011507,21336,46,0.9,109192.6
806353,5005889,20533,41,25.3,26097.27
806354,5005812,20116,18,0.0,42086.52
806355,5010957,21367,40,1.4,15441.15
806356,5007354,20873,-9,10.8,-12142.99
806357,5010840,20711,42,0.3,19531.71
806358,5003289,20248,44,0.4,11388.1
806359,5000531,20787,19,6.4,5221.2
806360,5010224,21026,18,6.3,3600.55
806361,5007240,21161,43,1.6,94971.4
806362,5011929,20220,25,0.6,20600.65
806363,5006597,20909,6,6.0,9818.73
806364,5010016,21344,50,10.6,86583.9
806365,5004671,20833,12,0.8,13254.03
806366,5010476,21179,32,1.6,59201.22
806367,5003759,20373,40,26.2,54801.81
806368,5011872,20517,30,15.8,1473.42
806369,5000453,20704,21,25.4,4251.6
806370,5001457,20863,13,,1683.4
806371,5009622,20658,12,16.5,21084.89
806372,5006171,21317,30,1.3,52803.81
806373,5009065,21110,3,10.8,1649.19
806374,5002795,20963,31,0.1,67128.71
806375,5010821,20013,31,5.1,1215.0
806376,5000452,21478,10,25.2,16704.11
806377,5000734,20419,18,1.7,26751.38
806378,5007936,21277,48,10.5,47148.17
806379,5008738,21470,31,1.3,56253.2
806380,5001586,21118,27,10.2,46793.57
806381,5000818,21013,27,22.0,2204.35
806382,5005972,21360,8,21.6,7696.87
806383,5009118,20782,42,1.5,
806384,5006643,21135,45,15.3,25606.8
806385,5005805,21387,15,1.1,24686.92
806386,5001979,20310,9,,5619.25
806387,5011147,20872,48,10.0,10541.66
806388,5000854,20154,8,0.2,5701.37
806389,5002603,20274,-1,5.5,-1224.08
806390,5011010,21182,46,16.7,45767.4
806391,5007356,20666,7,1.6,2093.4
806392,5004810,20037,4,15.1,5715.81
806393,5007390,21062,26,10.3,20417.71
806394,5008249,21276,28,5.4,2539.14
806395,5005334,20054,26,26.1,41580.44
806396,5007834,21327,12,1.7,7822.75
806397,5005736,21467,26,6.4,14323.68
806398,5008418,20564,22,0.2,36119.82
806399,5006090,21451,11,1.6,1859.24
806400,5001497,20305,33,0.0,79989.36
806401,5007682,20614,34,20.1,64346.75
806402,5008578,21256,2,15.3,2804.94
806403,5002594,20680,1,11.0,452.11
806404,5003994,20481,37,26.8,
806405,5006448,20856,39,1.1,41585.32
806406,5003761,20639,2,15.7,2622.34
806407,5007448,20786,24,11.7,13876.52
806408,5002153,21087,13,1.1,30813.73
806409,5001667,20375,50,,61028.65
806410,5000847,20961,33,,41579.69
806411,5002881,20976,36,11.7,19543.26
806412,5011717,20257,50,,32906.53
806413,5004116,20800,16,17.0,12248.68
806414,5003632,20376,29,0.3,33057.39
806415,5006068,20349,25,15.8,41391.67
806416,5010500,21431,12,26.7,20015.74
806417,5010479,20370,16,0.4,24139.85
806418,5004380,20240,26,15.1,35640.46
806419,5005753,21199,10,0.0,1931.9
806420,5004859,21289,27,0.5,66046.53
806421,5010441,21116,34,10.6,72673.19
806422,5000113,21136,47,1.2,53610.83
806423,5000843,20265,49,10.0,28028.64
806424,5002298,20859,6,6.6,92.52
806425,5000632,20911,38,1.6,71568.66
806426,5008758,20408,25,1.4,
806427,5006201,21430,45,16.0,34971.8
806428,5005167,20350,38,21.3,6415.73
806429,5002907,20373,27,1.9,49171.26
806430,5006546,21276,39,15.3,72575.15
806431,5010649,20140,2,11.0,4224.37
806432,5009575,21114,46,6.3,94300.71
806433,5009044,20480,23,26.1,21583.47
806434,5005435,21469,24,20.4,21811.61
806435,5005670,21388,5,25.1,8430.33
806436,5006711,21437,24,1.4,28698.99
806437,5009845,20674,10,10.1,20158.91
806438,5008030,20754,36,0.6,
806439,5004233,20932,37,20.1,45890.35
806440,5004599,21150,7,16.2,4804.66
806441,5009989,20838,6,25.0,9244.26
806442,5007989,21450,28,6.0,30981.54
806443,5004079,20466,45,15.0,70335.63
806444,5011688,20034,33,25.5,59286.97
806445,5011886,21314,37,,65403.39
806446,5007211,20866,17,26.1,19202.92
806447,5006637,20313,12,21.5,22837.38
806448,5011074,20434,27,0.7,34171.16
806449,5011653,21206,44,26.8,5191.29
806450,5009001,21471,21,0.2,42669.23
806451,5000106,20185,12,20.9,248.31
806452,5003897,20595,38,25.9,36403.51
806453,5005045,20335,28,1.1,36832.85
806454,5011757,20539,-7,1.2,-15709.76
806455,5005506,21338,5,1.2,8864.73
806456,5000299,20141,10,16.7,8826.38
806457,5001719,20298,44,1.6,68360.92
806458,5005529,21439,17,6.0,10450.12
806459,5009665,21224,44,,107647.74
806460,5001979,20970,10,1.4,11881.0
806461,5006538,21390,10,1.2,4941.28
806462,5010610,20976,4,1.1,2432.15
806463,5005052,20044,43,20.5,29364.23
806464,5008059,20286,11,25.4,9821.27
806465,5003705,20399,46,0.4,95521.78
806466,5002146,20491,39,0.6,21614.76
806467,5007726,21150,9,11.6,6516.52
806468,5010354,20986,50,1.9,27830.97
806469,5009537,21140,7,27.0,4125.41
806470,5000464,20025,15,20.2,5577.66
806471,5010374,21496,14,,16620.65
806472,5005048,21381,50,0.9,56708.98
806473,5001509,20091,24,1.7,24578.38
806474,5005949,20488,10,11.0,3052.52
806475,5007736,20801,18,10.1,704.56
806476,5002270,21186,49,15.1,52194.28
806477,5002885,20637,41,0.4,47948.0
806478,5009259,20866,38,11.2,51578.72
806479,5000247,21143,49,21.7,67305.69
806480,5003753,20956,32,5.6,41996.37
806481,5005329,20514,13,1.5,28685.12
806482,5008342,20503,4,21.3,6296.5
806483,5001930,21135,22,1.4,14573.34
806484,5005939,20577,24,12.0,50889.48
806485,5001761,21349,37,10.9,80935.96
806486,5000406,20554,36,25.1,45728.52
806487,5002849,21288,1,21.8,197.13
806488,5000201,21431,17,26.7,28355.63
806489,5004046,20877,5,20.3,9278.95
806490,5006851,21221,14,26.3,24174.87
806491,5006730,20800,44,25.3,30315.47
806492,5003021,21249,45,0.2,7444.73
806493,5000991,20137,3,,641.17
806494,5001596,20655,20,20.8,35155.45
806495,5009393,21102,3,10.7,3479.49
806496,5008230,20961,41,1.0,64411.87
806497,5002575,20495,18,1.4,20596.02
806498,5004955,20013,29,15.1,1016.85
806499,5003865,21219,7,15.1,9297.76
806500,5005854,20576,1,20.6,402.22
806501,5002415,21080,35,10.4,51342.28
806502,5000902,20664,11,20.6,3166.77
806503,5006266,21288,26,15.4,5544.97
806504,5007202,21354,16,1.7,4265.75
806505,5009473,21157,15,15.0,19940.11
806506,5000784,20062,26,5.7,59014.83
806507,5000923,20371,14,6.7,16416.45
806508,5000101,21486,35,,33180.61
806509,5006760,20002,24,20.9,12769.02
806510,5008955,21353,39,15.1,2575.7
806511,5004215,21094,30,5.6,11854.47
806512,5009695,21034,47,,
806513,5008416,21014,3,20.6,660.43
806514,5004596,20431,14,1.9,13222.0
806515,5002258,20762,20,0.3,40910.5
806516,5005176,20492,7,1.8,17035.15
806517,5001934,20568,19,10.9,4039.94
806518,5009150,20119,18,1.9,65.51
806519,5006110,20064,13,16.6,10182.59
806520,5009466,20037,17,,25265.01
806521,5001287,21494,1,21.4,931.57
806522,5006181,20020,35,20.8,9207.48
806523,5008367,20876,6,6.3,13705.71
806524,5003023,20133,46,,76215.95
806525,5011598,20413,31,,20524.08
806526,5005530,21422,16,0.5,36755.62
806527,5002329,21345,35,,68165.36
806528,5004244,20216,24,25.8,
806529,5007288,20011,47,11.2,3609.75
806530,5002732,20589,10,26.0,12865.86
806531,5004043,21317,36,20.5,51038.33
806532,5006664,20589,10,0.7,17264.6
806533,5006885,20312,13,22.0,16152.61
806534,5006047,20739,45,1.0,105071.18
806535,5008821,21305,29,0.4,68039.15
806536,5010413,21380,24,16.1,337.08
806537,5009035,21203,17,15.6,27293.91
806538,5001289,20157,16,20.9,13423.84
806539,5001745,20699,36,1.0,54775.47
806540,5004666,20308,25,6.8,27605.84
806541,5007448,20262,12,26.2,13048.78
806542,5007226,20417,30,0.3,70848.71
806543,5009936,20478,6,20.7,11159.18
806544,5010383,20140,20,0.7,47132.55
806545,5005832,21397,41,26.8,8939.37
806546,5005801,20141,45,1.6,
806547,5009053,21222,49,1.2,29731.26
806548,5005173,21259,24,21.2,11841.18
806549,5000054,21014,39,0.2,10791.51
806550,5011293,20961,47,0.2,74434.66
806551,5001345,21305,35,15.6,69584.42
806552,5008252,20360,16,6.9,8631.64
806553,5003942,20764,47,0.9,46058.6
806554,5000907,20022,9,10.9,15151.98
806555,5007268,20036,38,25.2,1968.08
806556,5007614,20807,49,6.8,76060.05
806557,5000434,20884,16,25.2,2512.68
806558,5005925,20281,38,,24971.24
806559,5009513,20663,49,1.5,70543.64
806560,5006606,20580,31,0.5,68218.04
806561,5011838,20708,37,26.1,15976.79
806562,5005146,20012,48,1.4,83700.04
806563,5010993,20995,50,0.5,80677.59
806564,5001709,20521,18,21.4,25778.5
806565,5007585,21335,26,1.9,51240.53
806566,5004769,20715,8,11.0,10681.5
806567,5008519,20393,30,25.5,40470.04
806568,5001806,20760,22,21.1,27829.21
806569,5008179,20061,48,1.7,19940.43
806570,5009207,20729,14,11.7,17025.94
806571,5004837,21470,27,5.1,47108.4
806572,5001726,20154,9,1.1,6356.2
806573,5009811,20691,12,15.5,14098.35
806574,5002547,20520,35,10.3,57144.55
806575,5004562,20672,17,6.7,34341.44
806576,5000842,21035,-3,,-2166.96
806577,5003687,20075,5,0.8,7643.16
806578,5004584,20996,16,15.1,9079.0
806579,5000491,21385,4,20.8,5630.45
806580,5011631,20412,44,11.8,34038.11
806581,5009335,21054,17,16.4,19450.83
806582,5007383,21114,6,21.5,10304.77
806583,5007402,20839,48,26.7,11023.15
806584,5008734,21059,33,2.0,35444.96
806585,5009387,20660,42,26.8,23039.86
806586,5011452,20828,6,5.3,11548.89
806587,5003619,20298,5,21.0,6236.73
806588,5004267,21118,32,26.2,45577.7
806589,5003948,21131,2,11.6,993.09
806590,5007785,21247,20,,13146.72
806591,5001014,20394,19,0.4,24874.27
806592,5004582,21148,5,1.9,2069.47
806593,5006398,20040,38,10.7,55810.91
806594,5006072,21155,24,21.9,20736.86
806595,5011331,20570,33,10.9,
806596,5003899,20985,40,6.2,54712.41
806597,5003523,20803,30,11.1,48972.25
806598,5009428,21039,9,1.7,
806599,5005895,20884,42,20.0,7054.32
806600,5008831,21398,11,0.6,26682.9
806601,5011412,20139,13,0.5,9682.24
806602,5002384,20284,46,21.9,86045.28
806603,5007275,20286,29,1.1,34326.57
806604,5004498,20493,14,25.7,12890.37
806605,5010123,21469,39,6.8,41499.6
806606,5008336,20799,40,21.7,35810.66
806607,5001730,20298,4,11.4,5595.69
806608,5003640,21363,34,20.9,49669.72
806609,5004347,20201,6,1.0,1610.93
806610,5005501,20539,45,11.5,90462.89
806611,5003575,20757,34,11.3,35527.03
806612,5001341,21085,24,11.1,30293.28
806613,5004156,20793,41,1.7,20310.7
806614,5009879,20903,34,,33633.62
806615,5008614,20280,41,15.1,21656.42
806616,5004017,20416,15,15.7,4188.28
806617,5010536,21337,8,1.4,19345.87
806618,5007090,21186,18,0.3,22515.77
806619,5000879,20689,12,16.0,24687.33
806620,5006651,20682,12,15.1,14121.38
806621,5000486,21322,40,1.3,28903.7
806622,5005729,21153,1,10.6,1247.71
806623,5008054,20019,26,20.5,10957.58
806624,5005383,21241,14,25.1,1074.82
806625,5003033,20919,13,20.3,6987.25
806626,5000897,20294,45,,
806627,5002786,20521,32,15.5,49268.5
806628,5000541,20770,44,1.5,33523.49
806629,5000673,20003,44,21.1,18184.24
806630,5006834,20124,47,0.8,45701.78
806631,5002039,20575,11,21.5,4156.98
806632,5001179,20577,4,0.4,9599.61
806633,5000127,21255,13,11.7,27799.38
806634,5004100,21060,23,26.5,17697.68
806635,5001208,20237,48,0.5,73627.77
806636,5005433,21438,37,5.8,63925.02
806637,5002523,21018,39,26.1,51404.27
806638,5006337,20826,30,0.0,36722.1
806639,5007056,20107,4,5.2,8556.42
806640,5009506,20537,10,0.8,3125.89
806641,5006521,20226,6,0.7,365.4
806642,5008662,20136,7,0.3,7785.42
806643,5009706,20440,50,1.8,20643.6
806644,5004424,20298,46,26.8,53165.39
806645,5002477,21500,19,6.7,21234.82
806646,5000181,20397,15,1.1,23769.53
806647,5001106,21423,12,0.8,12500.99
806648,5010401,20461,18,1.0,200.48
806649,5003859,20142,5,20.2,875.37
806650,5003710,20287,21,11.3,32526.65
806651,5004301,20227,14,20.0,23009.39
806652,5005757,20027,27,0.9,400.82
806653,5000261,20793,39,15.0,16705.94
806654,5002140,21322,3,1.7,2158.99
806655,5010278,20449,19,0.1,
806656,5010410,21015,5,6.8,7742.45
806657,5007084,21214,32,1.5,60729.9
806658,5011870,21426,47,1.9,95662.34
806659,5005091,20082,49,0.4,10289.35
806660,5001049,21333,6,1.9,194.36
806661,5005061,21425,6,1.9,1406.34
806662,5011208,20774,47,20.5,56829.92
806663,5004910,21205,13,10.1,7819.77
806664,5011458,20445,50,,66141.35
806665,5010206,21419,43,0.3,102354.51
806666,5006520,21279,16,1.1,16440.98
806667,5009563,20522,38,26.6,68798.97
806668,5008584,20254,12,11.4,1062.14
806669,5004049,20339,19,6.0,25160.1
806670,5003999,20670,18,6.3,21300.07
806671,5000790,20063,15,1.3,9263.34
806672,5004476,20392,42,6.5,40666.83
806673,5000518,20586,37,21.6,21861.01
806674,5010006,21020,6,10.8,12313.03
806675,5007428,20754,50,1.7,55462.83
806676,5006304,20293,2,0.7,1249.05
806677,5006643,20074,33,0.4,
806678,5005962,21232,7,2.0,2660.24
806679,5006336,20906,1,0.2,9.14
806680,5005698,21306,8,6.1,7329.08
806681,5004949,20952,39,26.2,55913.35
806682,5008412,20577,10,1.3,23782.16
806683,5005500,20188,13,20.5,
806684,5008418,20553,17,0.3,20751.85
806685,5003599,20188,20,1.7,20470.78
806686,5011917,21313,19,21.7,32555.93
806687,5004550,21041,29,0.2,61657.17
806688,5009931,20689,23,21.1,44444.54
806689,5010581,21499,2,1.6,4331.96
806690,5003591,21430,7,1.9,6353.21
806691,5005576,20611,49,10.8,100580.41
806692,5009684,20422,33,,50640.84
806693,5011473,20614,26,6.0,57889.81
806694,5008434,20523,14,25.7,10791.66
806695,5005148,20450,26,1.9,17274.45
806696,5004656,20493,5,11.4,5489.74
806697,5004352,21084,42,10.4,84434.54
806698,5011109,21286,27,6.7,25451.22
806699,5002248,21007,26,16.7,16522.89
806700,5003450,20950,38,1.8,92857.88
806701,5000933,20069,33,11.2,72944.69
806702,5004480,20118,18,15.4,11786.62
806703,5007432,21115,43,1.0,23366.25
806704,5001842,20038,27,26.2,22392.24
806705,5005447,20738,14,1.9,14738.23
806706,5008893,20492,2,11.8,4371.54
806707,5005322,20016,27,5.2,36176.87
806708,5009419,20468,21,15.6,15057.07
806709,5009076,20555,14,16.0,19443.75
806710,5003550,21063,3,,1869.71
806711,5011047,21160,50,21.1,9684.58
806712,5001696,20762,35,25.2,53712.98
806713,5004251,21002,9,25.4,10695.2
806714,5002374,21084,11,,18238.96
806715,5003497,20974,7,20.2,12540.23
806716,5007260,21210,4,5.7,6362.99
806717,5001679,20949,9,1.1,3634.46
806718,5007274,21298,48,0.8,118645.74
806719,5011778,21361,46,,60468.87
806720,5001397,20374,12,0.1,25980.39
806721,5009885,20561,25,26.6,1326.89
806722,5007137,21084,13,0.4,29051.3
806723,5011684,21237,4,21.0,2820.43
806724,5003424,21303,12,20.2,20589.36
806725,5002299,20682,43,1.5,58707.42
806726,5003993,20948,36,,29965.19
806727,5006621,20471,14,25.9,21289.63
806728,5000575,20481,19,11.0,
806729,5011567,20550,40,11.7,29947.83
806730,5002103,20212,5,15.6,5394.34
806731,5009324,20853,26,1.7,19151.89
806732,5010465,21166,10,25.2,14752.5
806733,5010255,21089,16,10.8,11746.57
806734,5011037,20576,11,25.7,4140.2
806735,5003894,20639,21,1.3,32237.95
806736,5008343,20828,28,21.3,44789.05
806737,5002669,20667,22,16.5,13527.12
806738,5008547,20199,12,1.5,15435.97
806739,5010748,21240,3,,1615.08
806740,5011743,21130,31,,56136.81
806741,5005402,21012,1,10.3,393.81
806742,5004551,21358,32,16.7,6109.56
806743,5005599,21275,11,25.6,8690.26
806744,5000437,20590,2,10.3,900.21
806745,5001231,20605,20,1.2,36952.39
806746,5002696,20104,41,11.8,23574.01
806747,5006738,21372,15,,30400.3
806748,5010040,20039,49,,4570.57
806749,5002679,20450,33,1.1,22104.06
806750,5009763,20432,17,21.3,2424.54
806751,5009178,21390,11,1.2,5435.41
806752,5000487,20769,33,26.8,23121.16
806753,5005222,20321,2,5.1,797.29
806754,5003129,20702,38,10.1,83535.66
806755,5006775,21176,8,1.5,9337.64
806756,5001999,20541,21,11.9,7457.2
806757,5000377,20384,41,21.1,
806758,5000693,20229,35,1.4,
806759,5006641,21392,11,0.5,15744.6
806760,5010227,20530,13,20.2,13745.24
806761,5002663,20381,23,0.4,14356.67
806762,5010154,21461,25,0.7,46053.6
806763,5001845,21246,26,0.1,16386.22
806764,5006975,20332,10,21.0,7245.48
806765,5001041,21015,36,11.6,52874.62
806766,5005911,20370,37,1.2,55375.03
806767,5004454,20381,49,0.0,30708.79
806768,5000506,20171,33,5.6,425.54
806769,5008279,20999,25,0.3,37871.29
806770,5000300,20770,34,,20697.31
806771,5000599,21412,14,,17117.63
806772,5006421,20375,29,0.5,44134.88
806773,5003297,20049,35,0.8,16284.72
806774,5001970,20919,-6,1.4,-3989.63
806775,5010629,20801,17,,701.69
806776,5007440,20012,22,0.6,38673.78
806777,5001787,20822,37,16.1,71867.96
806778,5010037,20316,36,,4868.64
806779,5006053,20047,10,6.6,4367.29
806780,5003223,21047,8,10.8,9757.48
806781,5010617,20740,5,,8555.5
806782,5003941,20957,40,26.0,69518.56
806783,5008158,20973,25,0.1,
806784,5000326,21443,48,26.2,48751.22
806785,5011079,21060,2,5.3,4409.99
806786,5003294,20207,23,0.2,56314.88
806787,5006437,20622,18,,15260.62
806788,5005109,20434,1,10.9,1135.6
806789,5000836,20606,17,15.6,
806790,5011723,20792,8,1.1,13930.74
806791,5008012,20223,11,5.5,20867.34
806792,5003568,20542,40,0.9,75656.11
806793,5008296,21305,45,,87981.66
806794,5001274,20651,48,,99766.7
806795,5000820,20865,10,25.7,18468.38
806796,5010901,21116,38,25.4,67776.67
806797,5009261,21250,7,6.1,12800.39
806798,5011612,20732,39,1.3,49384.59
806799,5005016,20907,5,6.2,9953.02
806800,5008123,21116,48,20.3,91465.51
806801,5011022,21047,25,1.9,33534.5
806802,5010485,21094,37,16.9,12870.39
806803,5009440,21270,15,10.5,21752.53
806804,5011522,20612,31,12.0,26915.54
806805,5002732,20567,48,0.1,25739.2
806806,5006026,21081,24,10.9,
806807,5011722,20067,34,16.9,23894.69
806808,5009782,20553,16,,19589.92
806809,5005891,21228,39,11.0,79229.39
806810,5004958,21204,20,21.7,35619.45
806811,5000990,20388,16,26.4,5460.88
806812,5002075,20432,49,25.9,6579.92
806813,5009447,20391,11,21.1,
806814,5011685,20670,30,6.5,35424.34
806815,5009994,20972,10,1.5,2551.45
806816,5008480,20006,28,,6591.41
806817,5011659,20845,16,6.3,26499.11
806818,5001634,21371,35,25.7,62109.82
806819,5002587,20415,45,1.9,34542.58
806820,5002279,20891,28,16.3,42450.1
806821,5010225,21378,34,26.7,17967.27
806822,5006467,20342,38,6.6,45399.95
806823,5011596,20304,39,,66446.27
806824,5008583,20804,9,,8207.46
806825,5004552,20174,6,25.5,9924.12
806826,5006850,21237,40,16.5,29810.84
806827,5002330,20991,26,16.5,
806828,5010499,20967,45,0.5,111237.22
806829,5011493,20052,5,6.3,8124.73
806830,5009293,20638,36,10.9,70829.26
806831,5003540,20392,16,10.2,
806832,5002044,20727,47,,47247.3
806833,5009944,20986,6,1.7,3346.53
806834,5006664,21044,8,20.6,5108.66
806835,5003496,20275,35,1.0,83447.25
806836,5002601,20923,24,15.2,8237.27
806837,5002725,20360,49,6.2,26633.14
806838,5001076,21325,25,25.9,39678.7
806839,5000059,20872,46,16.0,9428.93
806840,5006657,20632,2,1.1,
806841,5002748,21366,14,0.5,31498.24
806842,5000285,20378,3,,1183.44
806843,5010964,20887,18,0.0,9956.88
806844,5011132,20877,5,21.0,9197.46
806845,5002132,20453,22,5.9,2982.95
806846,5000899,21338,22,26.6,28977.26
806847,5003787,20879,-1,0.7,-1087.82
806848,5006723,20962,3,16.7,4539.01
806849,5003006,20415,22,10.5,15407.03
806850,5005797,20570,27,,12733.61
806851,5002761,20776,8,0.8,16494.1
806852,5001593,21372,8,0.7,16345.18
806853,5001119,21476,46,25.4,10091.31
806854,5001423,20338,43,1.7,58166.37
806855,5009577,21080,15,1.0,24312.27
806856,5000679,20379,36,16.6,6843.07
806857,5006620,20768,16,26.2,5195.28
806858,5002370,20859,14,0.6,229.75
806859,5004324,20066,15,5.2,30225.61
806860,5003256,20560,8,1.7,
806861,5003337,20277,27,0.9,54403.4
806862,5007009,20402,11,0.5,26531.67
806863,5000208,20918,33,22.0,6897.03
806864,5009433,21310,2,1.2,4410.06
806865,5007964,21097,17,1.1,41786.19
806866,5003275,20711,48,26.9,16366.45
806867,5003193,20858,23,26.9,34117.61
806868,5004840,20299,17,0.9,27515.03
806869,5002061,20123,7,6.7,10870.85
806870,5005811,21100,15,0.8,26886.52
806871,5010172,21472,3,15.9,2102.52
806872,5005156,21094,40,20.2,13361.39
806873,5008028,21112,34,26.1,27310.2
806874,5009731,20770,26,21.8,15726.8
806875,5002798,20103,42,15.9,73827.93
806876,5006015,21429,12,25.5,14097.4
806877,5010457,20616,17,11.6,3378.14
806878,5002322,21490,7,11.0,6653.52
806879,5006138,20216,38,0.6,52592.98
806880,5011834,20829,17,0.0,35584.23
806881,5003169,21172,33,20.9,14283.56
