order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total
5002766,300736,509,2024-09-13,2024-09-18,Shipped,84763.25
5002767,302443,515,2026-02-26,2026-02-28,Shipped,35659.19
5002768,301073,511,2024-05-01,2024-05-04,Pending,18474.57
5002769,300467,517,2024-08-26,2024-09-02,Shipped,2792.51
5002770,302531,532,2025-12-21,2025-12-28,Delivered,63462.3
5002771,300322,523,2023-10-03,2023-10-04,Returned,383.69
5002772,300763,512,2022-04-02,2022-02-10,Shipped,68350.63
5002773,302502,503,2026-06-30,2026-07-11,Cancelled,17723.34
5002774,300355,522,2021-05-18,2021-05-27,Delivered,9310.83
5002775,301202,522,2025-08-18,2025-08-26,Pending,31331.96
5002776,302581,501,2025-03-01,2025-03-04,Cancelled,155015.39
5002777,300060,540,2025-06-25,2025-07-03,Shipped,80260.7
5002778,302457,524,2026-05-14,,Shipped,148766.55
5002779,302030,526,2025-04-04,2025-04-13,Shipped,
5002780,302333,508,2025-10-24,2025-11-03,Pending,10149.61
5002781,301118,508,2025-07-21,2025-07-31,Shipped,22324.77
5002782,301484,508,2025-09-13,2025-09-18,Cancelled,
5002783,301856,522,2025-07-28,2025-07-30,Shipped,
5002784,301780,528,2026-02-15,2026-02-23,Returned,67175.96
5002785,300871,506,2022-04-05,2022-04-06,Shipped,85680.95
5002786,301249,530,2023-08-27,2023-09-05,Returned,121522.57
5002787,300824,502,2025-06-27,2025-07-04,Cancelled,10690.72
5002788,302787,510,2021-11-29,2021-12-08,Delivered,
5002789,302245,540,2025-12-07,2025-12-10,Returned,
5002790,300835,511,2025-02-22,2025-02-26,Pending,8078.77
5002791,300416,523,2025-06-30,2025-07-08,Delivered,325651.7
5002792,302559,507,2026-01-25,2026-02-04,Shipped,1804.33
5002793,301299,520,2023-05-29,2023-06-02,Delivered,112366.2
5002794,302725,516,2023-11-27,2023-12-04,Shipped,39234.41
5002795,300898,517,2025-09-14,2025-09-16,Pending,120595.39
5002796,301312,515,2025-03-22,2025-04-02,Cancelled,10088.82
5002797,302457,526,2026-05-14,,Returned,1313.69
5002798,300108,506,2025-12-07,2025-12-18,Shipped,237166.27
5002799,302163,522,2026-06-21,2026-06-23,Shipped,34296.17
5002800,302061,502,2025-06-29,2025-07-07,Returned,97147.26
5002801,301574,508,2025-10-15,2025-10-17,Pending,
5002802,300007,501,2025-10-11,2025-10-18,Cancelled,
5002803,301467,521,2021-11-27,2021-11-28,Cancelled,10791.11
5002804,300481,504,2025-01-02,2025-01-07,Pending,4146.03
5002805,300007,525,2026-04-19,2026-04-29,Delivered,17937.75
5002806,302255,512,2023-08-17,2023-08-20,Delivered,
5002807,302805,521,2024-12-09,2024-12-12,Pending,
5002808,301379,537,2025-08-08,2025-08-14,Shipped,5941.73
5002809,300782,505,2025-10-15,2025-10-20,Returned,39127.71
5002810,302210,511,2024-12-27,2025-06-01,Cancelled,52366.57
5002811,300073,540,2025-09-05,,Returned,7692.45
5002812,302833,508,2026-03-10,2026-03-15,Cancelled,52809.37
5002813,302907,528,2025-01-17,2025-01-20,Cancelled,88629.07
5002814,301347,520,2024-01-25,2024-01-27,Cancelled,10570.23
5002815,300571,514,2024-07-20,2024-07-28,Pending,-15644.7
5002816,302509,514,2024-04-22,2024-05-01,Pending,6750.64
5002817,301869,536,2023-08-24,2023-09-03,Delivered,
5002818,302800,519,2023-07-03,,Shipped,38278.03
5002819,300589,505,2024-05-15,2024-05-15,Cancelled,41610.81
5002820,300035,522,2026-05-08,,Pending,8136.9
5002821,302038,502,2025-12-10,2025-12-20,Delivered,
5002822,302768,509,2025-02-05,2025-02-14,Shipped,156385.75
5002823,301219,530,2025-07-23,2025-08-03,Returned,174396.88
5002824,302803,519,2024-03-23,2024-03-30,Pending,43216.72
5002825,302504,531,2024-03-27,2024-04-02,Pending,12983.77
5002826,301583,513,2026-01-01,,Cancelled,43553.72
5002827,300845,509,2022-08-07,2022-08-19,Pending,122013.83
5002828,300388,501,2024-06-28,2024-07-04,Shipped,46435.34
5002829,300289,539,2023-04-21,2023-04-22,Returned,13184.48
5002830,301883,528,2024-10-15,2024-10-21,Returned,
5002831,302389,510,2025-12-21,2025-12-27,Pending,
5002832,302320,526,2023-08-23,2023-09-04,Shipped,
5002833,301567,524,2023-03-05,2023-03-14,Pending,129246.0
5002834,302162,503,2024-07-16,2024-07-24,Shipped,126574.38
5002835,302329,513,2021-10-16,2021-10-27,Pending,84515.92
5002836,302987,505,2026-03-29,2026-03-29,Cancelled,35907.59
5002837,302164,524,2026-03-08,2026-03-13,Pending,46213.74
5002838,302428,510,2026-05-04,2026-05-04,Cancelled,9038.04
5002839,300994,536,2024-07-06,2024-07-09,Delivered,98101.43
5002840,300277,508,2022-01-12,2022-01-22,Pending,118960.62
5002841,301924,516,2026-08-01,2026-08-11,Shipped,46144.33
5002842,301793,511,2026-04-08,2026-04-08,Pending,110340.04
5002843,300534,525,2024-08-05,2024-08-17,Shipped,94127.25
5002844,301248,517,2024-03-23,2024-03-29,Delivered,38654.37
5002845,301651,502,2024-08-16,2024-08-17,Returned,13355.49
5002846,302319,508,2026-03-24,2026-04-04,Shipped,31587.53
5002847,300854,501,2023-06-03,2023-06-06,Shipped,136784.74
5002848,301187,506,2026-02-13,2026-02-21,Pending,59599.15
5002849,302421,516,2025-11-06,2025-11-06,Pending,101392.19
5002850,301146,522,2025-06-23,2025-06-27,Pending,171366.7
5002851,301807,538,2023-03-30,2023-04-07,Pending,57504.44
5002852,302893,518,2025-05-13,2025-05-23,Shipped,
5002853,300355,525,2024-12-17,2024-12-27,Returned,131841.26
5002854,300239,534,2026-06-23,2026-06-24,Shipped,175008.66
5002855,300953,516,2022-05-19,2022-05-22,Delivered,1687.17
5002856,301978,519,2026-06-16,2026-06-19,Pending,118878.77
5002857,301698,522,2026-02-06,2026-02-07,Delivered,
5002858,300343,515,2025-01-26,2025-02-03,Returned,
5002859,302927,527,2025-01-11,2025-01-15,Pending,30218.78
5002860,302805,504,2026-05-10,2026-05-11,Shipped,48943.7
5002861,301387,522,2025-09-29,2025-09-30,Shipped,37330.03
5002862,300218,519,2024-03-22,2024-03-24,Delivered,
5002863,302597,526,2026-03-09,2026-03-17,Delivered,16107.55
5002864,302204,509,2024-01-09,2024-01-14,Shipped,78800.37
5002865,302029,526,2025-03-12,,Shipped,
5002866,302298,512,2026-04-07,2026-04-17,Pending,
5002867,302100,506,2026-02-24,2026-03-05,Pending,88860.04
5002868,300188,506,2025-03-20,,Returned,6162.69
5002869,301943,501,2022-07-30,2022-08-07,Cancelled,
5002870,300466,520,2023-06-29,2023-07-01,Shipped,72270.93
5002871,301233,502,2024-07-05,2024-07-09,Returned,
5002872,300601,537,2025-03-20,2025-03-24,Delivered,
5002873,300088,538,2022-12-02,2022-12-10,Cancelled,
5002874,301134,501,2024-01-01,2024-01-02,Cancelled,86897.89
5002875,302579,514,2023-08-02,,Shipped,
5002876,300289,501,2024-04-24,2024-04-25,Returned,26524.99
5002877,301695,535,2023-11-09,2023-11-11,Pending,
5002878,300519,520,2025-10-02,2025-10-03,Shipped,76557.75
5002879,302476,515,2024-07-07,2024-11-07,Pending,27814.32
5002880,300583,520,2026-07-07,2026-07-14,Shipped,174789.84
5002881,300803,526,2024-11-05,2024-11-16,Returned,32060.47
5002882,302393,508,2024-08-25,2024-09-05,Shipped,
5002883,301798,525,2022-03-16,2022-03-24,Pending,334097.6
5002884,300550,535,2024-12-15,2024-12-27,Delivered,20556.91
5002885,302104,504,2025-02-28,2025-03-04,Delivered,251030.19
5002886,302842,506,2026-03-22,2026-04-03,Delivered,60522.05
5002887,301574,507,2025-06-22,2025-06-27,Shipped,
5002888,301373,508,2026-04-16,2026-04-17,Delivered,34032.04
5002889,302565,537,2025-04-19,2025-04-24,Pending,68417.0
5002890,301677,524,2022-11-30,2022-12-05,Delivered,46897.9
5002891,300116,513,2025-08-09,2025-08-18,Returned,99871.68
5002892,302194,534,2021-06-21,2021-06-29,Cancelled,171097.67
5002893,300042,517,2026-04-10,2026-04-12,Cancelled,24230.76
5002894,300536,508,2026-04-24,2026-04-24,Cancelled,65578.71
5002895,300040,501,2024-05-10,2024-05-10,Shipped,88185.09
5002896,301412,520,2025-12-17,2025-12-27,Shipped,421.71
5002897,301246,522,2021-03-11,2021-11-14,Pending,90616.08
5002898,300153,503,2026-07-01,2026-07-10,Delivered,22115.3
5002899,301111,513,2023-04-03,2023-04-04,Shipped,159396.05
5002900,302115,534,2023-11-01,2023-11-05,Shipped,152.66
5002901,300546,538,2025-11-01,2025-11-07,Pending,74184.28
5002902,302752,505,2025-12-27,2026-01-07,Returned,47452.97
5002903,302758,512,2026-04-30,2026-05-09,Pending,73646.67
5002904,302212,506,2025-02-03,2025-02-07,Pending,39974.94
5002905,301822,531,2026-04-14,,Delivered,135127.13
5002906,301385,521,2024-01-16,2024-01-20,Shipped,16189.0
5002907,302227,535,2026-04-16,2026-04-22,Delivered,215094.44
5002908,300103,515,2025-05-21,2025-05-22,Pending,34809.32
5002909,300255,518,2023-07-16,2023-07-17,Cancelled,140268.15
5002910,301133,514,2025-12-19,2025-12-30,Returned,108363.73
5002911,300069,525,2024-05-22,2024-05-29,Cancelled,57635.36
5002912,301466,529,2026-06-20,2026-06-22,Pending,
5002913,300931,504,2023-10-24,2023-11-02,Returned,14923.14
5002914,301270,533,2025-07-14,2025-07-17,Delivered,90518.6
5002915,302433,519,2026-01-28,2026-02-03,Cancelled,
5002916,300235,531,2026-07-09,2026-09-07,Shipped,36787.37
5002917,301827,505,2025-08-17,2025-08-26,Cancelled,
5002918,302928,526,2025-08-25,2025-08-27,Pending,21706.11
5002919,300283,539,2022-12-23,,Delivered,64717.27
5002920,301859,538,2026-04-03,2026-04-08,Returned,86651.23
5002921,301220,505,2024-11-28,2024-12-10,Delivered,
5002922,302979,511,2025-09-29,2025-10-05,Pending,29279.56
5002923,301308,537,2026-03-21,2026-03-29,Delivered,101203.96
5002924,300795,502,2025-12-25,2025-12-28,Delivered,15563.71
5002925,302725,512,2026-01-07,,Pending,18209.05
5002926,302998,534,2025-01-12,2025-01-15,Pending,157200.84
5002927,301498,532,2025-11-27,2025-12-01,Delivered,22164.03
5002928,300838,512,2026-03-07,2026-03-19,Shipped,112900.98
5002929,302661,536,2026-06-15,2026-06-22,Returned,164176.54
5002930,301791,523,2026-03-29,2026-04-08,Shipped,155165.73
5002931,301226,506,2025-02-05,2025-02-14,Cancelled,219165.54
5002932,301087,535,2025-08-29,2025-09-08,Delivered,114484.38
5002933,300374,523,2025-12-22,2026-01-01,Cancelled,5208.75
5002934,301337,506,2023-03-25,2023-04-01,Shipped,48767.92
5002935,301122,536,2024-08-15,2024-08-25,Shipped,161977.93
5002936,300807,529,2024-08-03,2024-08-04,Cancelled,40696.73
5002937,300276,535,2025-01-21,2025-02-02,Pending,
5002938,302037,537,2025-09-21,2025-09-21,Shipped,15401.61
5002939,301795,519,2025-09-13,2025-09-15,Delivered,27115.57
5002940,302723,531,2025-12-14,2025-12-18,Shipped,34895.3
5002941,300858,527,2023-11-06,2023-11-14,Shipped,-8331.69
5002942,301418,506,2023-05-30,2023-06-03,Cancelled,92745.03
5002943,302918,509,2026-07-19,2026-07-27,Delivered,2571.55
5002944,302178,528,2026-02-17,2026-02-23,Shipped,-673.53
5002945,301679,507,2022-11-11,2022-11-23,Cancelled,132405.46
5002946,302516,530,2024-02-11,,Delivered,72369.4
5002947,301514,512,2025-11-07,2025-11-08,Shipped,97142.81
5002948,301533,510,2025-02-01,2025-02-12,Pending,58813.15
5002949,300802,508,2025-09-30,2025-10-03,Shipped,104900.19
5002950,300339,506,2024-12-21,2024-12-21,Delivered,316.03
5002951,300131,535,2025-07-03,2025-07-13,Delivered,51645.16
5002952,301830,516,2026-06-21,2026-07-01,Cancelled,6485.08
5002953,302484,513,2021-09-12,2021-09-22,Shipped,
5002954,301599,517,2026-02-07,2026-02-10,Delivered,68564.48
5002955,302148,525,2025-10-11,2025-10-23,Delivered,13310.42
5002956,302091,522,2022-10-29,2022-11-05,Pending,
5002957,301063,526,2025-06-20,2025-06-28,Delivered,48389.55
5002958,302466,525,2022-01-01,2022-01-01,Cancelled,64308.51
5002959,300224,510,2026-04-07,2026-04-13,Delivered,31106.09
5002960,302057,512,2026-06-24,2026-06-28,Cancelled,57923.64
5002961,300337,534,2025-10-05,2025-10-17,Pending,127761.67
5002962,301879,538,2024-09-28,2024-10-07,Shipped,4581.48
5002963,302808,510,2021-07-28,2021-07-30,Pending,
5002964,302644,533,2026-02-26,2026-03-01,Delivered,11958.43
5002965,301191,525,2023-03-15,2023-03-17,Delivered,
5002966,302202,529,2026-05-24,2026-05-29,Cancelled,65378.12
5002967,300721,528,2024-12-01,,Pending,36410.17
5002968,302087,516,2025-05-08,2025-05-15,Returned,0.0
5002969,301730,515,2025-11-23,2025-11-23,Pending,14407.05
5002970,300895,535,2025-09-27,2025-10-09,Pending,45039.82
5002971,302930,531,2025-01-29,2025-02-09,Pending,2384.4
5002972,300317,528,2025-10-13,2025-10-17,Shipped,35250.34
5002973,302235,509,2023-11-01,2023-11-02,Shipped,34479.21
5002974,300612,524,2025-12-03,2025-12-11,Cancelled,113996.62
5002975,300086,535,2024-09-11,2024-11-10,Shipped,74302.54
5002976,301846,530,2025-07-26,2025-08-04,Pending,67596.83
5002977,301230,522,2024-12-28,2025-01-04,Pending,115882.73
5002978,300285,515,2022-01-09,2022-01-14,Shipped,
5002979,302157,514,2026-07-12,2026-07-12,Returned,106044.22
5002980,301300,528,2026-04-01,2026-04-10,Returned,25021.08
5002981,301521,514,2025-12-28,2026-09-01,Delivered,95085.03
5002982,302063,531,2025-07-11,2025-07-14,Pending,46177.28
5002983,301434,512,2022-04-23,2022-04-24,Pending,155039.33
5002984,300453,501,2025-09-23,2025-10-01,Delivered,122110.75
5002985,302002,528,2022-12-14,2022-12-25,Returned,60273.66
5002986,302332,503,2026-06-22,2026-07-01,Delivered,59503.15
5002987,302983,508,2026-01-28,2026-02-03,Cancelled,19052.33
5002988,302712,523,2024-08-01,2024-08-04,Pending,2302.49
5002989,300300,508,2023-11-22,2023-11-30,Delivered,232355.53
5002990,300165,509,2024-12-26,2024-12-26,Delivered,
5002991,302220,516,2025-02-23,2025-02-28,Delivered,12526.86
5002992,301194,525,2026-02-13,2026-02-20,Returned,125123.02
5002993,301926,535,2026-06-07,2026-06-19,Shipped,57507.04
5002994,300499,513,2026-05-31,2026-06-12,Shipped,46147.67
5002995,302110,524,2026-07-24,2026-07-30,Shipped,95044.71
5002996,301740,516,2025-08-16,2025-08-21,Delivered,5544.07
5002997,300064,513,2025-11-24,2025-12-01,Delivered,18539.64
5002998,300633,506,2025-12-18,2025-12-24,Delivered,
5002999,301767,525,2025-05-11,2025-05-17,Returned,17986.51
5003000,301687,508,2026-04-24,2026-05-05,Delivered,61833.85
5003001,302858,514,2022-10-21,2022-10-28,Returned,15375.04
5003002,302004,507,2026-05-18,,Pending,178223.6
5003003,300781,510,2024-06-19,2024-06-30,Cancelled,73328.75
5003004,300915,528,2025-03-22,2025-03-24,Cancelled,-15341.49
5003005,301101,503,2023-09-02,2023-09-06,Pending,53088.51
5003006,302208,528,2025-12-07,2025-12-18,Shipped,37081.94
5003007,300503,525,2025-08-15,2025-08-26,Cancelled,
5003008,302553,514,2023-11-02,2023-11-10,Pending,101582.19
5003009,301617,515,2025-10-07,2025-10-12,Delivered,145467.45
5003010,302770,502,2021-05-19,2021-05-24,Delivered,2946.87
5003011,300404,514,2026-07-23,2026-08-04,Pending,45602.79
5003012,300789,504,2025-01-07,2025-01-15,Delivered,23042.63
5003013,300068,513,2022-10-23,2022-10-24,Returned,
5003014,300448,520,2025-10-27,2025-10-30,Delivered,
5003015,301858,505,2022-11-11,2022-11-23,Cancelled,
5003016,300937,503,2025-03-01,2025-03-07,Delivered,
5003017,301207,537,2025-08-13,2025-08-15,Delivered,79630.53
5003018,302188,525,2024-06-03,2024-06-13,Delivered,39116.38
5003019,301779,520,2023-10-25,2023-10-31,Delivered,8167.94
5003020,301574,507,2025-10-28,2025-11-08,Shipped,
5003021,302893,531,2023-12-15,2023-12-21,Cancelled,63570.7
5003022,300092,521,2026-03-19,2026-03-22,Pending,83581.37
5003023,302055,538,2025-12-21,2025-12-30,Delivered,119738.04
5003024,302650,535,2024-06-13,2024-06-17,Shipped,152668.33
5003025,301146,511,2026-01-06,2026-01-12,Pending,202335.6
5003026,301386,522,2026-01-17,2026-01-20,Delivered,45224.65
5003027,302191,536,2025-05-28,2025-06-02,Cancelled,25088.74
5003028,301041,519,2026-01-29,2026-09-02,Cancelled,
5003029,301189,535,2024-10-18,2024-10-19,Pending,109651.65
5003030,301805,529,2023-07-19,2023-07-31,Cancelled,29766.29
5003031,301182,532,2023-08-17,2023-08-27,Shipped,53148.29
5003032,301582,531,2025-12-22,2025-12-29,Cancelled,
5003033,301166,512,2024-04-17,2024-04-24,Pending,84591.74
5003034,301274,530,2024-09-22,2024-09-26,Delivered,1842.78
5003035,300074,504,2025-08-23,,Cancelled,4885.02
5003036,300979,511,2025-05-15,2025-05-19,Returned,41949.09
5003037,300033,506,2021-09-15,2021-09-18,Pending,20500.08
5003038,300447,536,2023-11-15,2023-11-16,Pending,82785.53
5003039,300604,519,2023-03-25,2023-04-01,Delivered,119260.05
5003040,301546,534,2022-07-26,2022-08-06,Shipped,
5003041,301530,535,2026-02-06,2026-02-09,Delivered,61189.91
5003042,302544,520,2025-08-13,2025-08-13,Shipped,77963.13
5003043,301194,530,2026-05-17,2026-05-28,Delivered,
5003044,302093,515,2026-06-20,2026-06-28,Shipped,93495.73
5003045,301424,508,2025-05-26,2025-06-03,Shipped,92896.87
5003046,302226,509,2023-12-09,2023-12-15,Shipped,
5003047,302989,537,2026-01-06,2026-01-08,Pending,15013.07
5003048,302761,533,2022-10-10,2022-10-16,Pending,
5003049,301215,528,2025-03-15,2025-03-24,Delivered,72190.23
5003050,302460,532,2025-08-02,2025-08-05,Delivered,78270.48
5003051,300161,521,2025-12-11,,Pending,29368.5
5003052,300788,516,2026-04-07,2026-04-10,Cancelled,13306.69
5003053,301143,519,2026-01-09,2026-01-19,Shipped,33750.09
5003054,301384,504,2025-12-16,2025-12-26,Delivered,228098.01
5003055,301072,501,2025-04-23,2025-05-05,Cancelled,67657.59
5003056,300555,516,2021-09-02,2021-09-12,Pending,74379.24
5003057,302575,534,2026-05-09,2026-05-11,Pending,103960.07
5003058,302411,523,2025-02-15,2025-02-27,Cancelled,15871.66
5003059,300226,534,2025-05-24,2025-05-31,Delivered,37766.21
5003060,301710,513,2024-02-19,2024-02-29,Returned,75086.23
5003061,301203,506,2026-02-28,2026-03-07,Delivered,117488.2
5003062,302614,535,2025-02-14,2025-02-21,Pending,188478.58
5003063,301201,534,2025-11-04,2025-11-13,Shipped,63036.39
5003064,301531,504,2025-09-05,2025-09-09,Shipped,135665.11
5003065,301865,518,2025-03-23,,Pending,133395.44
5003066,302293,532,2025-03-12,2025-03-23,Delivered,119963.34
5003067,301631,529,2025-11-16,2025-11-26,Shipped,120833.56
5003068,301904,501,2025-05-29,2025-06-03,Pending,34598.21
5003069,302935,531,2025-07-01,2025-07-09,Delivered,14074.47
5003070,300614,506,2022-05-16,2022-05-24,Delivered,150551.95
5003071,300144,520,2023-01-12,2023-01-22,Pending,2853.9
5003072,302895,506,2023-05-06,2023-05-11,Pending,5608.36
5003073,301014,522,2024-07-04,2024-07-05,Returned,
5003074,302539,523,2025-03-17,2025-03-23,Cancelled,257.01
5003075,302100,520,2026-01-06,2026-01-11,Returned,22064.56
5003076,300856,512,2024-11-20,2024-11-25,Shipped,
5003077,301499,526,2025-09-07,2025-09-07,Shipped,99994.4
5003078,302562,531,2026-01-26,2026-02-05,Returned,63825.94
5003079,301402,518,2022-06-04,2022-06-08,Shipped,96920.15
5003080,302807,514,2024-07-06,2024-07-06,Cancelled,35212.38
5003081,301439,505,2025-08-25,2025-08-29,Pending,4124.19
5003082,302462,526,2024-12-07,2024-12-19,Shipped,86582.29
5003083,300202,520,2021-03-22,2021-03-31,Returned,184009.59
5003084,300965,534,2026-07-31,2026-08-07,Shipped,73653.3
5003085,302359,502,2023-07-18,2023-07-27,Cancelled,8485.49
5003086,302321,510,2025-07-12,2025-07-24,Cancelled,30042.44
5003087,300550,528,2026-03-23,2026-04-03,Returned,1374.23
5003088,302351,507,2026-03-02,2026-03-14,Delivered,125426.76
5003089,300109,512,2023-06-12,2023-06-24,Pending,174641.73
5003090,301099,508,2025-07-25,2025-08-03,Shipped,28975.64
5003091,300033,540,2026-04-28,2026-04-29,Pending,125742.24
5003092,300972,521,2024-03-11,2024-03-14,Shipped,78072.43
5003093,301530,523,2023-08-18,2023-08-29,Pending,31111.74
5003094,302943,523,2025-08-30,2025-09-09,Delivered,17796.0
5003095,302354,507,2025-11-14,2025-11-21,Pending,8287.41
5003096,302179,540,2025-09-11,2025-12-09,Shipped,
5003097,302243,507,2023-03-12,2023-03-18,Returned,56347.2
5003098,302638,529,2026-06-22,2026-06-24,Pending,21299.08
5003099,301034,528,2024-03-31,2024-04-08,Shipped,92232.37
5003100,300650,517,2023-01-18,2023-01-23,Pending,37323.98
5003101,302218,531,2024-01-23,2024-01-23,Shipped,62458.63
5003102,301814,520,2024-01-23,2024-01-27,Returned,128589.22
5003103,302736,525,2023-07-04,2023-07-06,Cancelled,137785.09
5003104,302589,518,2024-10-12,2024-10-16,Returned,24195.65
5003105,302978,508,2026-01-24,2026-02-02,Pending,
5003106,301978,517,2025-05-08,2025-05-19,Pending,
5003107,300114,528,2024-12-04,2024-12-16,Pending,130278.84
5003108,300767,520,2022-05-27,2022-03-06,Pending,59724.65
5003109,300676,534,2023-04-27,2023-04-29,Cancelled,
5003110,300024,528,2024-08-15,2024-08-26,Delivered,73415.57
5003111,302968,533,2025-10-30,2025-11-08,Pending,23949.21
5003112,300148,509,2026-01-29,2026-02-08,Cancelled,73920.72
5003113,302602,517,2024-07-19,2024-07-20,Pending,63612.98
5003114,302380,538,2025-03-06,2025-06-12,Pending,102193.87
5003115,300694,539,2025-06-03,2025-03-18,Cancelled,17531.8
5003116,301364,540,2025-11-25,2025-12-06,Pending,71391.36
5003117,301767,515,2023-11-14,2023-11-16,Pending,75165.59
