date_key,date,year,quarter,month,month_name,month_year,week,day,day_name,day_of_week,is_weekend
20240717,17-07-2024,2024,Q3,7,July,2024-07,29,17,Wednesday,3,FALSE
20240718,18-07-2024,2024,Q3,7,July,2024-07,29,18,Thursday,4,FALSE
20240719,19-07-2024,2024,Q3,7,July,2024-07,29,19,Friday,5,FALSE
20240720,20-07-2024,2024,Q3,7,July,2024-07,29,20,Saturday,6,TRUE
20240721,21-07-2024,2024,Q3,7,July,2024-07,29,21,Sunday,7,TRUE
20240722,22-07-2024,2024,Q3,7,July,2024-07,30,22,Monday,1,FALSE
20240723,23-07-2024,2024,Q3,7,July,2024-07,30,23,Tuesday,2,FALSE
20240724,24-07-2024,2024,Q3,7,July,2024-07,30,24,Wednesday,3,FALSE
20240725,25-07-2024,2024,Q3,7,July,2024-07,30,25,Thursday,4,FALSE
20240726,26-07-2024,2024,Q3,7,July,2024-07,30,26,Friday,5,FALSE
20240727,27-07-2024,2024,Q3,7,July,2024-07,30,27,Saturday,6,TRUE
20240728,28-07-2024,2024,Q3,7,July,2024-07,30,28,Sunday,7,TRUE
20240729,29-07-2024,2024,Q3,7,July,2024-07,31,29,Monday,1,FALSE
20240730,30-07-2024,2024,Q3,7,July,2024-07,31,30,Tuesday,2,FALSE
20240731,31-07-2024,2024,Q3,7,July,2024-07,31,31,Wednesday,3,FALSE
20240801,01-08-2024,2024,Q3,8,August,2024-08,31,1,Thursday,4,FALSE
20240802,02-08-2024,2024,Q3,8,August,2024-08,31,2,Friday,5,FALSE
20240803,03-08-2024,2024,Q3,8,August,2024-08,31,3,Saturday,6,TRUE
20240804,04-08-2024,2024,Q3,8,August,2024-08,31,4,Sunday,7,TRUE
20240805,05-08-2024,2024,Q3,8,August,2024-08,32,5,Monday,1,FALSE
20240806,06-08-2024,2024,Q3,8,August,2024-08,32,6,Tuesday,2,FALSE
20240807,07-08-2024,2024,Q3,8,August,2024-08,32,7,Wednesday,3,FALSE
20240808,08-08-2024,2024,Q3,8,August,2024-08,32,8,Thursday,4,FALSE
20240809,09-08-2024,2024,Q3,8,August,2024-08,32,9,Friday,5,FALSE
20240810,10-08-2024,2024,Q3,8,August,2024-08,32,10,Saturday,6,TRUE
20240811,11-08-2024,2024,Q3,8,August,2024-08,32,11,Sunday,7,TRUE
20240812,12-08-2024,2024,Q3,8,August,2024-08,33,12,Monday,1,FALSE
20240813,13-08-2024,2024,Q3,8,August,2024-08,33,13,Tuesday,2,FALSE
20240814,14-08-2024,2024,Q3,8,August,2024-08,33,14,Wednesday,3,FALSE
20240815,15-08-2024,2024,Q3,8,August,2024-08,33,15,Thursday,4,FALSE
20240816,16-08-2024,2024,Q3,8,August,2024-08,33,16,Friday,5,FALSE
20240817,17-08-2024,2024,Q3,8,August,2024-08,33,17,Saturday,6,TRUE
20240818,18-08-2024,2024,Q3,8,August,2024-08,33,18,Sunday,7,TRUE
20240819,19-08-2024,2024,Q3,8,August,2024-08,34,19,Monday,1,FALSE
20240820,20-08-2024,2024,Q3,8,August,2024-08,34,20,Tuesday,2,FALSE
20240821,21-08-2024,2024,Q3,8,August,2024-08,34,21,Wednesday,3,FALSE
20240822,22-08-2024,2024,Q3,8,August,2024-08,34,22,Thursday,4,FALSE
20240823,23-08-2024,2024,Q3,8,August,2024-08,34,23,Friday,5,FALSE
20240824,24-08-2024,2024,Q3,8,August,2024-08,34,24,Saturday,6,TRUE
20240825,25-08-2024,2024,Q3,8,August,2024-08,34,25,Sunday,7,TRUE
20240826,26-08-2024,2024,Q3,8,August,2024-08,35,26,Monday,1,FALSE
20240827,27-08-2024,2024,Q3,8,August,2024-08,35,27,Tuesday,2,FALSE
20240828,28-08-2024,2024,Q3,8,August,2024-08,35,28,Wednesday,3,FALSE
20240829,29-08-2024,2024,Q3,8,August,2024-08,35,29,Thursday,4,FALSE
20240830,30-08-2024,2024,Q3,8,August,2024-08,35,30,Friday,5,FALSE
20240831,31-08-2024,2024,Q3,8,August,2024-08,35,31,Saturday,6,TRUE
20240901,01-09-2024,2024,Q3,9,September,2024-09,35,1,Sunday,7,TRUE
20240902,02-09-2024,2024,Q3,9,September,2024-09,36,2,Monday,1,FALSE
20240903,03-09-2024,2024,Q3,9,September,2024-09,36,3,Tuesday,2,FALSE
20240904,04-09-2024,2024,Q3,9,September,2024-09,36,4,Wednesday,3,FALSE
20240905,05-09-2024,2024,Q3,9,September,2024-09,36,5,Thursday,4,FALSE
20240906,06-09-2024,2024,Q3,9,September,2024-09,36,6,Friday,5,FALSE
20240907,07-09-2024,2024,Q3,9,September,2024-09,36,7,Saturday,6,TRUE
20240908,08-09-2024,2024,Q3,9,September,2024-09,36,8,Sunday,7,TRUE
20240909,09-09-2024,2024,Q3,9,September,2024-09,37,9,Monday,1,FALSE
20240910,10-09-2024,2024,Q3,9,September,2024-09,37,10,Tuesday,2,FALSE
20240911,11-09-2024,2024,Q3,9,September,2024-09,37,11,Wednesday,3,FALSE
20240912,12-09-2024,2024,Q3,9,September,2024-09,37,12,Thursday,4,FALSE
20240913,13-09-2024,2024,Q3,9,September,2024-09,37,13,Friday,5,FALSE
20240914,14-09-2024,2024,Q3,9,September,2024-09,37,14,Saturday,6,TRUE
20240915,15-09-2024,2024,Q3,9,September,2024-09,37,15,Sunday,7,TRUE
20240916,16-09-2024,2024,Q3,9,September,2024-09,38,16,Monday,1,FALSE
20240917,17-09-2024,2024,Q3,9,September,2024-09,38,17,Tuesday,2,FALSE
20240918,18-09-2024,2024,Q3,9,September,2024-09,38,18,Wednesday,3,FALSE
20240919,19-09-2024,2024,Q3,9,September,2024-09,38,19,Thursday,4,FALSE
20240920,20-09-2024,2024,Q3,9,September,2024-09,38,20,Friday,5,FALSE
20240921,21-09-2024,2024,Q3,9,September,2024-09,38,21,Saturday,6,TRUE
20240922,22-09-2024,2024,Q3,9,September,2024-09,38,22,Sunday,7,TRUE
20240923,23-09-2024,2024,Q3,9,September,2024-09,39,23,Monday,1,FALSE
20240924,24-09-2024,2024,Q3,9,September,2024-09,39,24,Tuesday,2,FALSE
20240925,25-09-2024,2024,Q3,9,September,2024-09,39,25,Wednesday,3,FALSE
20240926,26-09-2024,2024,Q3,9,September,2024-09,39,26,Thursday,4,FALSE
20240927,27-09-2024,2024,Q3,9,September,2024-09,39,27,Friday,5,FALSE
20240928,28-09-2024,2024,Q3,9,September,2024-09,39,28,Saturday,6,TRUE
20240929,29-09-2024,2024,Q3,9,September,2024-09,39,29,Sunday,7,TRUE
20240930,30-09-2024,2024,Q3,9,September,2024-09,40,30,Monday,1,FALSE
20241001,01-10-2024,2024,Q4,10,October,2024-10,40,1,Tuesday,2,FALSE
20241002,02-10-2024,2024,Q4,10,October,2024-10,40,2,Wednesday,3,FALSE
20241003,03-10-2024,2024,Q4,10,October,2024-10,40,3,Thursday,4,FALSE
20241004,04-10-2024,2024,Q4,10,October,2024-10,40,4,Friday,5,FALSE
20241005,05-10-2024,2024,Q4,10,October,2024-10,40,5,Saturday,6,TRUE
20241006,06-10-2024,2024,Q4,10,October,2024-10,40,6,Sunday,7,TRUE
20241007,07-10-2024,2024,Q4,10,October,2024-10,41,7,Monday,1,FALSE
20241008,08-10-2024,2024,Q4,10,October,2024-10,41,8,Tuesday,2,FALSE
20241009,09-10-2024,2024,Q4,10,October,2024-10,41,9,Wednesday,3,FALSE
20241010,10-10-2024,2024,Q4,10,October,2024-10,41,10,Thursday,4,FALSE
20241011,11-10-2024,2024,Q4,10,October,2024-10,41,11,Friday,5,FALSE
20241012,12-10-2024,2024,Q4,10,October,2024-10,41,12,Saturday,6,TRUE
20241013,13-10-2024,2024,Q4,10,October,2024-10,41,13,Sunday,7,TRUE
20241014,14-10-2024,2024,Q4,10,October,2024-10,42,14,Monday,1,FALSE
20241015,15-10-2024,2024,Q4,10,October,2024-10,42,15,Tuesday,2,FALSE
20241016,16-10-2024,2024,Q4,10,October,2024-10,42,16,Wednesday,3,FALSE
20241017,17-10-2024,2024,Q4,10,October,2024-10,42,17,Thursday,4,FALSE
20241018,18-10-2024,2024,Q4,10,October,2024-10,42,18,Friday,5,FALSE
20241019,19-10-2024,2024,Q4,10,October,2024-10,42,19,Saturday,6,TRUE
20241020,20-10-2024,2024,Q4,10,October,2024-10,42,20,Sunday,7,TRUE
20241021,21-10-2024,2024,Q4,10,October,2024-10,43,21,Monday,1,FALSE
20241022,22-10-2024,2024,Q4,10,October,2024-10,43,22,Tuesday,2,FALSE
20241023,23-10-2024,2024,Q4,10,October,2024-10,43,23,Wednesday,3,FALSE
20241024,24-10-2024,2024,Q4,10,October,2024-10,43,24,Thursday,4,FALSE
20241025,25-10-2024,2024,Q4,10,October,2024-10,43,25,Friday,5,FALSE
20241026,26-10-2024,2024,Q4,10,October,2024-10,43,26,Saturday,6,TRUE
20241027,27-10-2024,2024,Q4,10,October,2024-10,43,27,Sunday,7,TRUE
20241028,28-10-2024,2024,Q4,10,October,2024-10,44,28,Monday,1,FALSE
20241029,29-10-2024,2024,Q4,10,October,2024-10,44,29,Tuesday,2,FALSE
20241030,30-10-2024,2024,Q4,10,October,2024-10,44,30,Wednesday,3,FALSE
20241031,31-10-2024,2024,Q4,10,October,2024-10,44,31,Thursday,4,FALSE
20241101,01-11-2024,2024,Q4,11,November,2024-11,44,1,Friday,5,FALSE
20241102,02-11-2024,2024,Q4,11,November,2024-11,44,2,Saturday,6,TRUE
20241103,03-11-2024,2024,Q4,11,November,2024-11,44,3,Sunday,7,TRUE
20241104,04-11-2024,2024,Q4,11,November,2024-11,45,4,Monday,1,FALSE
20241105,05-11-2024,2024,Q4,11,November,2024-11,45,5,Tuesday,2,FALSE
20241106,06-11-2024,2024,Q4,11,November,2024-11,45,6,Wednesday,3,FALSE
20241107,07-11-2024,2024,Q4,11,November,2024-11,45,7,Thursday,4,FALSE
20241108,08-11-2024,2024,Q4,11,November,2024-11,45,8,Friday,5,FALSE
20241109,09-11-2024,2024,Q4,11,November,2024-11,45,9,Saturday,6,TRUE
20241110,10-11-2024,2024,Q4,11,November,2024-11,45,10,Sunday,7,TRUE
20241111,11-11-2024,2024,Q4,11,November,2024-11,46,11,Monday,1,FALSE
20241112,12-11-2024,2024,Q4,11,November,2024-11,46,12,Tuesday,2,FALSE
20241113,13-11-2024,2024,Q4,11,November,2024-11,46,13,Wednesday,3,FALSE
20241114,14-11-2024,2024,Q4,11,November,2024-11,46,14,Thursday,4,FALSE
20241115,15-11-2024,2024,Q4,11,November,2024-11,46,15,Friday,5,FALSE
20241116,16-11-2024,2024,Q4,11,November,2024-11,46,16,Saturday,6,TRUE
20241117,17-11-2024,2024,Q4,11,November,2024-11,46,17,Sunday,7,TRUE
20241118,18-11-2024,2024,Q4,11,November,2024-11,47,18,Monday,1,FALSE
20241119,19-11-2024,2024,Q4,11,November,2024-11,47,19,Tuesday,2,FALSE
20241120,20-11-2024,2024,Q4,11,November,2024-11,47,20,Wednesday,3,FALSE
20241121,21-11-2024,2024,Q4,11,November,2024-11,47,21,Thursday,4,FALSE
20241122,22-11-2024,2024,Q4,11,November,2024-11,47,22,Friday,5,FALSE
20241123,23-11-2024,2024,Q4,11,November,2024-11,47,23,Saturday,6,TRUE
20241124,24-11-2024,2024,Q4,11,November,2024-11,47,24,Sunday,7,TRUE
20241125,25-11-2024,2024,Q4,11,November,2024-11,48,25,Monday,1,FALSE
20241126,26-11-2024,2024,Q4,11,November,2024-11,48,26,Tuesday,2,FALSE
20241127,27-11-2024,2024,Q4,11,November,2024-11,48,27,Wednesday,3,FALSE
20241128,28-11-2024,2024,Q4,11,November,2024-11,48,28,Thursday,4,FALSE
20241129,29-11-2024,2024,Q4,11,November,2024-11,48,29,Friday,5,FALSE
20241130,30-11-2024,2024,Q4,11,November,2024-11,48,30,Saturday,6,TRUE
20241201,01-12-2024,2024,Q4,12,December,2024-12,48,1,Sunday,7,TRUE
20241202,02-12-2024,2024,Q4,12,December,2024-12,49,2,Monday,1,FALSE
20241203,03-12-2024,2024,Q4,12,December,2024-12,49,3,Tuesday,2,FALSE
20241204,04-12-2024,2024,Q4,12,December,2024-12,49,4,Wednesday,3,FALSE
20241205,05-12-2024,2024,Q4,12,December,2024-12,49,5,Thursday,4,FALSE
20241206,06-12-2024,2024,Q4,12,December,2024-12,49,6,Friday,5,FALSE
20241207,07-12-2024,2024,Q4,12,December,2024-12,49,7,Saturday,6,TRUE
20241208,08-12-2024,2024,Q4,12,December,2024-12,49,8,Sunday,7,TRUE
20241209,09-12-2024,2024,Q4,12,December,2024-12,50,9,Monday,1,FALSE
20241210,10-12-2024,2024,Q4,12,December,2024-12,50,10,Tuesday,2,FALSE
20241211,11-12-2024,2024,Q4,12,December,2024-12,50,11,Wednesday,3,FALSE
20241212,12-12-2024,2024,Q4,12,December,2024-12,50,12,Thursday,4,FALSE
20241213,13-12-2024,2024,Q4,12,December,2024-12,50,13,Friday,5,FALSE
20241214,14-12-2024,2024,Q4,12,December,2024-12,50,14,Saturday,6,TRUE
20241215,15-12-2024,2024,Q4,12,December,2024-12,50,15,Sunday,7,TRUE
20241216,16-12-2024,2024,Q4,12,December,2024-12,51,16,Monday,1,FALSE
20241217,17-12-2024,2024,Q4,12,December,2024-12,51,17,Tuesday,2,FALSE
20241218,18-12-2024,2024,Q4,12,December,2024-12,51,18,Wednesday,3,FALSE
20241219,19-12-2024,2024,Q4,12,December,2024-12,51,19,Thursday,4,FALSE
20241220,20-12-2024,2024,Q4,12,December,2024-12,51,20,Friday,5,FALSE
20241221,21-12-2024,2024,Q4,12,December,2024-12,51,21,Saturday,6,TRUE
20241222,22-12-2024,2024,Q4,12,December,2024-12,51,22,Sunday,7,TRUE
20241223,23-12-2024,2024,Q4,12,December,2024-12,52,23,Monday,1,FALSE
20241224,24-12-2024,2024,Q4,12,December,2024-12,52,24,Tuesday,2,FALSE
20241225,25-12-2024,2024,Q4,12,December,2024-12,52,25,Wednesday,3,FALSE
20241226,26-12-2024,2024,Q4,12,December,2024-12,52,26,Thursday,4,FALSE
20241227,27-12-2024,2024,Q4,12,December,2024-12,52,27,Friday,5,FALSE
20241228,28-12-2024,2024,Q4,12,December,2024-12,52,28,Saturday,6,TRUE
20241229,29-12-2024,2024,Q4,12,December,2024-12,52,29,Sunday,7,TRUE
20241230,30-12-2024,2024,Q4,12,December,2024-12,1,30,Monday,1,FALSE
20241231,31-12-2024,2024,Q4,12,December,2024-12,1,31,Tuesday,2,FALSE
20250101,01-01-2025,2025,Q1,1,January,2025-01,1,1,Wednesday,3,FALSE
20250102,02-01-2025,2025,Q1,1,January,2025-01,1,2,Thursday,4,FALSE
20250103,03-01-2025,2025,Q1,1,January,2025-01,1,3,Friday,5,FALSE
20250104,04-01-2025,2025,Q1,1,January,2025-01,1,4,Saturday,6,TRUE
20250105,05-01-2025,2025,Q1,1,January,2025-01,1,5,Sunday,7,TRUE
20250106,06-01-2025,2025,Q1,1,January,2025-01,2,6,Monday,1,FALSE
20250107,07-01-2025,2025,Q1,1,January,2025-01,2,7,Tuesday,2,FALSE
20250108,08-01-2025,2025,Q1,1,January,2025-01,2,8,Wednesday,3,FALSE
20250109,09-01-2025,2025,Q1,1,January,2025-01,2,9,Thursday,4,FALSE
20250110,10-01-2025,2025,Q1,1,January,2025-01,2,10,Friday,5,FALSE
20250111,11-01-2025,2025,Q1,1,January,2025-01,2,11,Saturday,6,TRUE
20250112,12-01-2025,2025,Q1,1,January,2025-01,2,12,Sunday,7,TRUE
20250113,13-01-2025,2025,Q1,1,January,2025-01,3,13,Monday,1,FALSE
20250114,14-01-2025,2025,Q1,1,January,2025-01,3,14,Tuesday,2,FALSE
20250115,15-01-2025,2025,Q1,1,January,2025-01,3,15,Wednesday,3,FALSE
20250116,16-01-2025,2025,Q1,1,January,2025-01,3,16,Thursday,4,FALSE
20250117,17-01-2025,2025,Q1,1,January,2025-01,3,17,Friday,5,FALSE
20250118,18-01-2025,2025,Q1,1,January,2025-01,3,18,Saturday,6,TRUE
20250119,19-01-2025,2025,Q1,1,January,2025-01,3,19,Sunday,7,TRUE
20250120,20-01-2025,2025,Q1,1,January,2025-01,4,20,Monday,1,FALSE
20250121,21-01-2025,2025,Q1,1,January,2025-01,4,21,Tuesday,2,FALSE
20250122,22-01-2025,2025,Q1,1,January,2025-01,4,22,Wednesday,3,FALSE
20250123,23-01-2025,2025,Q1,1,January,2025-01,4,23,Thursday,4,FALSE
20250124,24-01-2025,2025,Q1,1,January,2025-01,4,24,Friday,5,FALSE
20250125,25-01-2025,2025,Q1,1,January,2025-01,4,25,Saturday,6,TRUE
20250126,26-01-2025,2025,Q1,1,January,2025-01,4,26,Sunday,7,TRUE
20250127,27-01-2025,2025,Q1,1,January,2025-01,5,27,Monday,1,FALSE
20250128,28-01-2025,2025,Q1,1,January,2025-01,5,28,Tuesday,2,FALSE
20250129,29-01-2025,2025,Q1,1,January,2025-01,5,29,Wednesday,3,FALSE
20250130,30-01-2025,2025,Q1,1,January,2025-01,5,30,Thursday,4,FALSE
20250131,31-01-2025,2025,Q1,1,January,2025-01,5,31,Friday,5,FALSE
20250201,01-02-2025,2025,Q1,2,February,2025-02,5,1,Saturday,6,TRUE
20250202,02-02-2025,2025,Q1,2,February,2025-02,5,2,Sunday,7,TRUE
20250203,03-02-2025,2025,Q1,2,February,2025-02,6,3,Monday,1,FALSE
20250204,04-02-2025,2025,Q1,2,February,2025-02,6,4,Tuesday,2,FALSE
20250205,05-02-2025,2025,Q1,2,February,2025-02,6,5,Wednesday,3,FALSE
20250206,06-02-2025,2025,Q1,2,February,2025-02,6,6,Thursday,4,FALSE
20250207,07-02-2025,2025,Q1,2,February,2025-02,6,7,Friday,5,FALSE
20250208,08-02-2025,2025,Q1,2,February,2025-02,6,8,Saturday,6,TRUE
20250209,09-02-2025,2025,Q1,2,February,2025-02,6,9,Sunday,7,TRUE
20250210,10-02-2025,2025,Q1,2,February,2025-02,7,10,Monday,1,FALSE
20250211,11-02-2025,2025,Q1,2,February,2025-02,7,11,Tuesday,2,FALSE
20250212,12-02-2025,2025,Q1,2,February,2025-02,7,12,Wednesday,3,FALSE
20250213,13-02-2025,2025,Q1,2,February,2025-02,7,13,Thursday,4,FALSE
20250214,14-02-2025,2025,Q1,2,February,2025-02,7,14,Friday,5,FALSE
20250215,15-02-2025,2025,Q1,2,February,2025-02,7,15,Saturday,6,TRUE
20250216,16-02-2025,2025,Q1,2,February,2025-02,7,16,Sunday,7,TRUE
20250217,17-02-2025,2025,Q1,2,February,2025-02,8,17,Monday,1,FALSE
20250218,18-02-2025,2025,Q1,2,February,2025-02,8,18,Tuesday,2,FALSE
20250219,19-02-2025,2025,Q1,2,February,2025-02,8,19,Wednesday,3,FALSE
20250220,20-02-2025,2025,Q1,2,February,2025-02,8,20,Thursday,4,FALSE
20250221,21-02-2025,2025,Q1,2,February,2025-02,8,21,Friday,5,FALSE
20250222,22-02-2025,2025,Q1,2,February,2025-02,8,22,Saturday,6,TRUE
20250223,23-02-2025,2025,Q1,2,February,2025-02,8,23,Sunday,7,TRUE
20250224,24-02-2025,2025,Q1,2,February,2025-02,9,24,Monday,1,FALSE
20250225,25-02-2025,2025,Q1,2,February,2025-02,9,25,Tuesday,2,FALSE
20250226,26-02-2025,2025,Q1,2,February,2025-02,9,26,Wednesday,3,FALSE
20250227,27-02-2025,2025,Q1,2,February,2025-02,9,27,Thursday,4,FALSE
20250228,28-02-2025,2025,Q1,2,February,2025-02,9,28,Friday,5,FALSE
20250301,01-03-2025,2025,Q1,3,March,2025-03,9,1,Saturday,6,TRUE
20250302,02-03-2025,2025,Q1,3,March,2025-03,9,2,Sunday,7,TRUE
20250303,03-03-2025,2025,Q1,3,March,2025-03,10,3,Monday,1,FALSE
20250304,04-03-2025,2025,Q1,3,March,2025-03,10,4,Tuesday,2,FALSE
20250305,05-03-2025,2025,Q1,3,March,2025-03,10,5,Wednesday,3,FALSE
20250306,06-03-2025,2025,Q1,3,March,2025-03,10,6,Thursday,4,FALSE
20250307,07-03-2025,2025,Q1,3,March,2025-03,10,7,Friday,5,FALSE
20250308,08-03-2025,2025,Q1,3,March,2025-03,10,8,Saturday,6,TRUE
20250309,09-03-2025,2025,Q1,3,March,2025-03,10,9,Sunday,7,TRUE
20250310,10-03-2025,2025,Q1,3,March,2025-03,11,10,Monday,1,FALSE
20250311,11-03-2025,2025,Q1,3,March,2025-03,11,11,Tuesday,2,FALSE
20250312,12-03-2025,2025,Q1,3,March,2025-03,11,12,Wednesday,3,FALSE
20250313,13-03-2025,2025,Q1,3,March,2025-03,11,13,Thursday,4,FALSE
20250314,14-03-2025,2025,Q1,3,March,2025-03,11,14,Friday,5,FALSE
20250315,15-03-2025,2025,Q1,3,March,2025-03,11,15,Saturday,6,TRUE
20250316,16-03-2025,2025,Q1,3,March,2025-03,11,16,Sunday,7,TRUE
20250317,17-03-2025,2025,Q1,3,March,2025-03,12,17,Monday,1,FALSE
20250318,18-03-2025,2025,Q1,3,March,2025-03,12,18,Tuesday,2,FALSE
20250319,19-03-2025,2025,Q1,3,March,2025-03,12,19,Wednesday,3,FALSE
20250320,20-03-2025,2025,Q1,3,March,2025-03,12,20,Thursday,4,FALSE
20250321,21-03-2025,2025,Q1,3,March,2025-03,12,21,Friday,5,FALSE
20250322,22-03-2025,2025,Q1,3,March,2025-03,12,22,Saturday,6,TRUE
20250323,23-03-2025,2025,Q1,3,March,2025-03,12,23,Sunday,7,TRUE
20250324,24-03-2025,2025,Q1,3,March,2025-03,13,24,Monday,1,FALSE
20250325,25-03-2025,2025,Q1,3,March,2025-03,13,25,Tuesday,2,FALSE
20250326,26-03-2025,2025,Q1,3,March,2025-03,13,26,Wednesday,3,FALSE
20250327,27-03-2025,2025,Q1,3,March,2025-03,13,27,Thursday,4,FALSE
20250328,28-03-2025,2025,Q1,3,March,2025-03,13,28,Friday,5,FALSE
20250329,29-03-2025,2025,Q1,3,March,2025-03,13,29,Saturday,6,TRUE
20250330,30-03-2025,2025,Q1,3,March,2025-03,13,30,Sunday,7,TRUE
20250331,31-03-2025,2025,Q1,3,March,2025-03,14,31,Monday,1,FALSE
20250401,01-04-2025,2025,Q2,4,April,2025-04,14,1,Tuesday,2,FALSE
20250402,02-04-2025,2025,Q2,4,April,2025-04,14,2,Wednesday,3,FALSE
20250403,03-04-2025,2025,Q2,4,April,2025-04,14,3,Thursday,4,FALSE
20250404,04-04-2025,2025,Q2,4,April,2025-04,14,4,Friday,5,FALSE
20250405,05-04-2025,2025,Q2,4,April,2025-04,14,5,Saturday,6,TRUE
20250406,06-04-2025,2025,Q2,4,April,2025-04,14,6,Sunday,7,TRUE
20250407,07-04-2025,2025,Q2,4,April,2025-04,15,7,Monday,1,FALSE
20250408,08-04-2025,2025,Q2,4,April,2025-04,15,8,Tuesday,2,FALSE
20250409,09-04-2025,2025,Q2,4,April,2025-04,15,9,Wednesday,3,FALSE
20250410,10-04-2025,2025,Q2,4,April,2025-04,15,10,Thursday,4,FALSE
20250411,11-04-2025,2025,Q2,4,April,2025-04,15,11,Friday,5,FALSE
20250412,12-04-2025,2025,Q2,4,April,2025-04,15,12,Saturday,6,TRUE
20250413,13-04-2025,2025,Q2,4,April,2025-04,15,13,Sunday,7,TRUE
20250414,14-04-2025,2025,Q2,4,April,2025-04,16,14,Monday,1,FALSE
20250415,15-04-2025,2025,Q2,4,April,2025-04,16,15,Tuesday,2,FALSE
20250416,16-04-2025,2025,Q2,4,April,2025-04,16,16,Wednesday,3,FALSE
20250417,17-04-2025,2025,Q2,4,April,2025-04,16,17,Thursday,4,FALSE
20250418,18-04-2025,2025,Q2,4,April,2025-04,16,18,Friday,5,FALSE
20250419,19-04-2025,2025,Q2,4,April,2025-04,16,19,Saturday,6,TRUE
20250420,20-04-2025,2025,Q2,4,April,2025-04,16,20,Sunday,7,TRUE
20250421,21-04-2025,2025,Q2,4,April,2025-04,17,21,Monday,1,FALSE
20250422,22-04-2025,2025,Q2,4,April,2025-04,17,22,Tuesday,2,FALSE
20250423,23-04-2025,2025,Q2,4,April,2025-04,17,23,Wednesday,3,FALSE
20250424,24-04-2025,2025,Q2,4,April,2025-04,17,24,Thursday,4,FALSE
20250425,25-04-2025,2025,Q2,4,April,2025-04,17,25,Friday,5,FALSE
20250426,26-04-2025,2025,Q2,4,April,2025-04,17,26,Saturday,6,TRUE
20250427,27-04-2025,2025,Q2,4,April,2025-04,17,27,Sunday,7,TRUE
20250428,28-04-2025,2025,Q2,4,April,2025-04,18,28,Monday,1,FALSE
20250429,29-04-2025,2025,Q2,4,April,2025-04,18,29,Tuesday,2,FALSE
20250430,30-04-2025,2025,Q2,4,April,2025-04,18,30,Wednesday,3,FALSE
20250501,01-05-2025,2025,Q2,5,May,2025-05,18,1,Thursday,4,FALSE
20250502,02-05-2025,2025,Q2,5,May,2025-05,18,2,Friday,5,FALSE
20250503,03-05-2025,2025,Q2,5,May,2025-05,18,3,Saturday,6,TRUE
20250504,04-05-2025,2025,Q2,5,May,2025-05,18,4,Sunday,7,TRUE
20250505,05-05-2025,2025,Q2,5,May,2025-05,19,5,Monday,1,FALSE
20250506,06-05-2025,2025,Q2,5,May,2025-05,19,6,Tuesday,2,FALSE
20250507,07-05-2025,2025,Q2,5,May,2025-05,19,7,Wednesday,3,FALSE
20250508,08-05-2025,2025,Q2,5,May,2025-05,19,8,Thursday,4,FALSE
20250509,09-05-2025,2025,Q2,5,May,2025-05,19,9,Friday,5,FALSE
20250510,10-05-2025,2025,Q2,5,May,2025-05,19,10,Saturday,6,TRUE
20250511,11-05-2025,2025,Q2,5,May,2025-05,19,11,Sunday,7,TRUE
20250512,12-05-2025,2025,Q2,5,May,2025-05,20,12,Monday,1,FALSE
20250513,13-05-2025,2025,Q2,5,May,2025-05,20,13,Tuesday,2,FALSE
20250514,14-05-2025,2025,Q2,5,May,2025-05,20,14,Wednesday,3,FALSE
20250515,15-05-2025,2025,Q2,5,May,2025-05,20,15,Thursday,4,FALSE
20250516,16-05-2025,2025,Q2,5,May,2025-05,20,16,Friday,5,FALSE
20250517,17-05-2025,2025,Q2,5,May,2025-05,20,17,Saturday,6,TRUE
20250518,18-05-2025,2025,Q2,5,May,2025-05,20,18,Sunday,7,TRUE
20250519,19-05-2025,2025,Q2,5,May,2025-05,21,19,Monday,1,FALSE
20250520,20-05-2025,2025,Q2,5,May,2025-05,21,20,Tuesday,2,FALSE
20250521,21-05-2025,2025,Q2,5,May,2025-05,21,21,Wednesday,3,FALSE
20250522,22-05-2025,2025,Q2,5,May,2025-05,21,22,Thursday,4,FALSE
20250523,23-05-2025,2025,Q2,5,May,2025-05,21,23,Friday,5,FALSE
20250524,24-05-2025,2025,Q2,5,May,2025-05,21,24,Saturday,6,TRUE
20250525,25-05-2025,2025,Q2,5,May,2025-05,21,25,Sunday,7,TRUE
20250526,26-05-2025,2025,Q2,5,May,2025-05,22,26,Monday,1,FALSE
20250527,27-05-2025,2025,Q2,5,May,2025-05,22,27,Tuesday,2,FALSE
20250528,28-05-2025,2025,Q2,5,May,2025-05,22,28,Wednesday,3,FALSE
20250529,29-05-2025,2025,Q2,5,May,2025-05,22,29,Thursday,4,FALSE
20250530,30-05-2025,2025,Q2,5,May,2025-05,22,30,Friday,5,FALSE
20250531,31-05-2025,2025,Q2,5,May,2025-05,22,31,Saturday,6,TRUE
20250601,01-06-2025,2025,Q2,6,June,2025-06,22,1,Sunday,7,TRUE
20250602,02-06-2025,2025,Q2,6,June,2025-06,23,2,Monday,1,FALSE
20250603,03-06-2025,2025,Q2,6,June,2025-06,23,3,Tuesday,2,FALSE
20250604,04-06-2025,2025,Q2,6,June,2025-06,23,4,Wednesday,3,FALSE
20250605,05-06-2025,2025,Q2,6,June,2025-06,23,5,Thursday,4,FALSE
