inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
700661,509,20769,Williamsfurt Distribution Center,India,300799,Switchable heuristic Graphical User Interface,Furniture,957.16,,1992,213,21-01-2026,Above Reorder Level,Valid,Unique,Valid
700662,509,20672,Williamsfurt Distribution Center,India,300799,Innovative intangible groupware,Electronics,2165.15,Y,19491,307,03-01-2026,Above Reorder Level,Valid,Unique,Valid
700663,509,20837,Williamsfurt Distribution Center,India,300799,Cloned attitude-oriented neural-net,Automotive Parts,511,Y,4213,342,10-12-2025,Above Reorder Level,Valid,Unique,Valid
700664,509,21457,Williamsfurt Distribution Center,India,300799,Devolved bottom-line standardization,Automotive Parts,,N,1226,,28-01-2026,Cannot Determine,Valid,Unique,Valid
700665,509,21329,Williamsfurt Distribution Center,India,300799,Universal eco-centric task-force,Apparel,1546.94,N,486,132,14-02-2026,Above Reorder Level,Valid,Unique,Valid
700666,509,20701,Williamsfurt Distribution Center,India,300799,Ergonomic content-based monitoring,Toys,119.32,Y,751,,01-12-2025,Cannot Determine,Valid,Unique,Valid
700667,509,20243,Williamsfurt Distribution Center,India,300799,Compatible dynamic throughput,Industrial Equipment,2228.81,N,1278,131,13-02-2026,Above Reorder Level,Valid,Unique,Valid
700668,509,20466,Williamsfurt Distribution Center,India,300799,Progressive bottom-line solution,Groceries,1838.84,N,793,16,15-08-2026,Above Reorder Level,Valid,Unique,Valid
700669,509,20966,Williamsfurt Distribution Center,India,300799,Triple-buffered optimizing artificial intelligence,Electronics,451.16,Y,935,365,16-11-2025,Above Reorder Level,Valid,Unique,Valid
700670,509,20823,Williamsfurt Distribution Center,India,300799,Decentralized holistic archive,Groceries,1484.29,N,1519,454,26-09-2025,Above Reorder Level,Valid,Unique,Valid
700671,509,20654,Williamsfurt Distribution Center,India,300799,Balanced analyzing capacity,Groceries,1526.78,N,862,255,12-02-2026,Above Reorder Level,Valid,Unique,Valid
700672,509,20171,Williamsfurt Distribution Center,India,300799,Reverse-engineered fresh-thinking website,Office Supplies,13.66,Y,10278,374,28-03-2026,Above Reorder Level,Valid,Unique,Valid
700673,509,20299,Williamsfurt Distribution Center,India,300799,Configurable intangible strategy,Automotive Parts,1633.23,N,379,199,18-03-2026,Above Reorder Level,Valid,Unique,Valid
700674,509,21410,Williamsfurt Distribution Center,India,300799,Face-to-face 4thgeneration emulation,Furniture,386.71,,3365,112,25-04-2026,Above Reorder Level,Valid,Unique,Valid
700675,509,21304,Williamsfurt Distribution Center,India,300799,Adaptive actuating protocol,Groceries,398.56,Y,2391,468,13-02-2026,Above Reorder Level,Valid,Unique,Valid
700676,510,20889,New Courtney Distribution Center,Australia,166207,Sharable user-facing emulation,Sporting Goods,473.77,Y,4907,245,04-08-2026,Above Reorder Level,Valid,Unique,Valid
700677,510,21433,New Courtney Distribution Center,Australia,166207,Re-engineered interactive superstructure,Furniture,2033.68,Y,144,141,28-04-2026,Above Reorder Level,Valid,Unique,Valid
700678,510,20865,New Courtney Distribution Center,Australia,166207,Inverse fresh-thinking open architecture,Furniture,2485.65,Y,616,84,29-12-2025,Above Reorder Level,Valid,Unique,Valid
700679,510,20044,New Courtney Distribution Center,Australia,166207,Centralized 4thgeneration parallelism,Furniture,858.98,N,,404,20-08-2026,Cannot Determine,Valid,Unique,Valid
700680,510,20987,New Courtney Distribution Center,Australia,166207,Re-contextualized didactic contingency,Electronics,650.7,N,2438,312,15-08-2026,Above Reorder Level,Valid,Unique,Valid
700681,510,20488,New Courtney Distribution Center,Australia,166207,Virtual local secured line,Sporting Goods,342.98,Y,2064,164,31-07-2026,Above Reorder Level,Valid,Unique,Valid
700682,510,20430,New Courtney Distribution Center,Australia,166207,Sharable cohesive adapter,Toys,1780.01,Y,362,364,05-02-2026,Below Reorder Level,Valid,Unique,Valid
700683,510,21377,New Courtney Distribution Center,Australia,166207,Organized discrete superstructure,Furniture,461.54,Y,,115,17-07-2026,Cannot Determine,Valid,Unique,Valid
700684,510,20085,New Courtney Distribution Center,Australia,166207,Reactive contextually-based adapter,Groceries,1754.35,N,1342,391,28-04-2026,Above Reorder Level,Valid,Unique,Valid
700685,510,20194,New Courtney Distribution Center,Australia,166207,Digitized 4thgeneration frame,Toys,1609.01,Y,3221,97,13-11-2025,Above Reorder Level,Valid,Unique,Valid
700686,510,20849,New Courtney Distribution Center,Australia,166207,Public-key didactic intranet,Office Supplies,1245.52,Y,989,384,04-07-2026,Above Reorder Level,Valid,Unique,Valid
700687,510,20678,New Courtney Distribution Center,Australia,166207,Polarized user-facing throughput,Groceries,2380.51,N,1030,289,18-05-2026,Above Reorder Level,Valid,Unique,Valid
700688,510,20091,New Courtney Distribution Center,Australia,166207,Optional non-volatile superstructure,Pharmaceuticals,1041.81,Y,399,23,29-03-2026,Above Reorder Level,Valid,Unique,Valid
700689,510,20539,New Courtney Distribution Center,Australia,166207,Innovative non-volatile installation,Electronics,2271.51,Y,1783,313,18-05-2026,Above Reorder Level,Valid,Unique,Valid
700690,510,20973,New Courtney Distribution Center,Australia,166207,Cross-group bi-directional productivity,Automotive Parts,1491.63,N,252,347,30-05-2026,Below Reorder Level,Valid,Unique,Valid
700691,510,20597,New Courtney Distribution Center,Australia,166207,Re-contextualized discrete model,Furniture,327.24,N,475,23,07-02-2026,Above Reorder Level,Valid,Unique,Valid
700692,510,20852,New Courtney Distribution Center,Australia,166207,Universal stable benchmark,Toys,1057.96,Y,673,,30-11-2025,Cannot Determine,Valid,Unique,Valid
700693,510,20238,New Courtney Distribution Center,Australia,166207,Down-sized value-added migration,Furniture,14.07,N,861,283,16-02-2026,Above Reorder Level,Valid,Unique,Valid
700694,510,20439,New Courtney Distribution Center,Australia,166207,Innovative object-oriented support,Sporting Goods,1136.18,N,337,379,14-03-2026,Below Reorder Level,Valid,Unique,Valid
700695,510,21308,New Courtney Distribution Center,Australia,166207,Enterprise-wide eco-centric matrix,Groceries,1888.41,Y,148,61,21-10-2025,Above Reorder Level,Valid,Unique,Valid
700696,510,21173,New Courtney Distribution Center,Australia,166207,Operative coherent functionalities,Pharmaceuticals,1467.88,Y,1146,168,11-08-2026,Above Reorder Level,Valid,Unique,Valid
700697,510,21201,New Courtney Distribution Center,Australia,166207,Triple-buffered zero-defect encryption,Apparel,1804.54,Y,414,318,19-01-2026,Above Reorder Level,Valid,Unique,Valid
700698,510,21364,New Courtney Distribution Center,Australia,166207,Implemented fresh-thinking approach,Groceries,1144.17,Y,1058,149,16-09-2025,Above Reorder Level,Valid,Unique,Valid
700699,510,20292,New Courtney Distribution Center,Australia,166207,Persistent stable success,Groceries,1054.96,N,204,374,14-10-2025,Below Reorder Level,Valid,Unique,Valid
700700,510,20523,New Courtney Distribution Center,Australia,166207,Centralized exuding info-mediaries,Office Supplies,1037.46,,797,230,12-04-2026,Above Reorder Level,Valid,Unique,Valid
700701,510,20702,New Courtney Distribution Center,Australia,166207,Multi-tiered system-worthy hub,Toys,2445.28,Y,924,19,01-04-2026,Above Reorder Level,Valid,Unique,Valid
700702,510,20293,New Courtney Distribution Center,Australia,166207,Re-contextualized eco-centric help-desk,Industrial Equipment,628.93,N,65,399,10-10-2025,Below Reorder Level,Valid,Unique,Valid
700703,510,20634,New Courtney Distribution Center,Australia,166207,Optional asymmetric benchmark,Sporting Goods,1219.77,N,499,190,27-06-2026,Above Reorder Level,Valid,Unique,Valid
700704,510,20122,New Courtney Distribution Center,Australia,166207,Right-sized bottom-line throughput,Groceries,1623.65,N,175,327,26-05-2026,Below Reorder Level,Valid,Unique,Valid
700705,510,20398,New Courtney Distribution Center,Australia,166207,Focused client-driven website,Pharmaceuticals,1715.22,Y,80,240,17-10-2025,Below Reorder Level,Valid,Unique,Valid
700706,510,20393,New Courtney Distribution Center,Australia,166207,Future-proofed holistic structure,Industrial Equipment,1810.74,N,5591,232,12-07-2026,Above Reorder Level,Valid,Unique,Valid
700707,510,21369,New Courtney Distribution Center,Australia,166207,Vision-oriented optimal benchmark,Electronics,635.06,Y,473,240,07-08-2026,Above Reorder Level,Valid,Unique,Valid
700708,510,21191,New Courtney Distribution Center,Australia,166207,Networked contextually-based hardware,Automotive Parts,1928.86,N,2017,293,21-12-2025,Above Reorder Level,Valid,Unique,Valid
700709,510,20762,New Courtney Distribution Center,Australia,166207,Configurable foreground core,Apparel,2051.68,Y,357,474,19-02-2026,Below Reorder Level,Valid,Unique,Valid
700710,510,20051,New Courtney Distribution Center,Australia,166207,Switchable dynamic encryption,Industrial Equipment,2296.87,Y,1390,,15-05-2026,Cannot Determine,Valid,Unique,Valid
700711,510,21051,New Courtney Distribution Center,Australia,166207,User-centric uniform implementation,Apparel,1758.78,Y,1735,359,31-10-2025,Above Reorder Level,Valid,Unique,Valid
700712,510,21080,New Courtney Distribution Center,Australia,166207,Managed coherent structure,Groceries,1637.19,N,1100,237,10-11-2025,Above Reorder Level,Valid,Unique,Valid
700713,510,20993,New Courtney Distribution Center,Australia,166207,Implemented attitude-oriented implementation,Groceries,1771.86,N,775,216,20-06-2026,Above Reorder Level,Valid,Unique,Valid
700714,510,20543,New Courtney Distribution Center,Australia,166207,Down-sized zero tolerance encryption,Office Supplies,2310.73,N,645,,08-05-2026,Cannot Determine,Valid,Unique,Valid
700715,510,20109,New Courtney Distribution Center,Australia,166207,Grass-roots stable neural-net,Groceries,1708.67,Y,,32,15-03-2026,Cannot Determine,Valid,Unique,Valid
700716,510,20079,New Courtney Distribution Center,Australia,166207,Compatible solution-oriented framework,Groceries,2334.94,Y,3223,49,20-10-2025,Above Reorder Level,Valid,Unique,Valid
700717,510,20937,New Courtney Distribution Center,Australia,166207,Realigned real-time matrices,Pharmaceuticals,157.88,Y,2158,70,11-03-2026,Above Reorder Level,Valid,Unique,Valid
700718,510,21161,New Courtney Distribution Center,Australia,166207,Upgradable regional interface,Groceries,2244.55,N,4075,174,10-01-2026,Above Reorder Level,Valid,Unique,Valid
700719,510,20591,New Courtney Distribution Center,Australia,166207,Down-sized neutral core,Pharmaceuticals,1982.02,Y,161,316,12-10-2025,Below Reorder Level,Valid,Unique,Valid
700720,510,20636,New Courtney Distribution Center,Australia,166207,Business-focused explicit implementation,Industrial Equipment,294.12,Y,1595,395,19-08-2026,Above Reorder Level,Valid,Unique,Valid
700721,510,21151,New Courtney Distribution Center,Australia,166207,Organic client-driven orchestration,Office Supplies,780.78,Y,3385,167,14-02-2026,Above Reorder Level,Valid,Unique,Valid
700722,510,21468,New Courtney Distribution Center,Australia,166207,Phased value-added challenge,Sporting Goods,2380.46,Y,243,337,05-02-2026,Below Reorder Level,Valid,Unique,Valid
700723,510,20859,New Courtney Distribution Center,Australia,166207,Operative 4thgeneration access,Furniture,16.51,N,84,,25-03-2026,Cannot Determine,Valid,Unique,Valid
700724,510,20172,New Courtney Distribution Center,Australia,166207,Horizontal dedicated artificial intelligence,Furniture,1692.52,Y,1642,133,03-07-2026,Above Reorder Level,Valid,Unique,Valid
700725,510,20189,New Courtney Distribution Center,Australia,166207,Proactive homogeneous capacity,Groceries,2156.71,Y,1038,463,21-07-2026,Above Reorder Level,Valid,Unique,Valid
700726,510,20697,New Courtney Distribution Center,Australia,166207,Multi-layered stable concept,Industrial Equipment,1681.09,Y,2241,146,17-09-2025,Above Reorder Level,Valid,Unique,Valid
700727,510,20727,New Courtney Distribution Center,Australia,166207,Multi-layered eco-centric neural-net,Industrial Equipment,1185.45,N,183,351,24-06-2026,Below Reorder Level,Valid,Unique,Valid
700728,510,20621,New Courtney Distribution Center,Australia,166207,Self-enabling full-range extranet,Sporting Goods,199.8,Y,1927,428,01-09-2025,Above Reorder Level,Valid,Unique,Valid
700729,510,20780,New Courtney Distribution Center,Australia,166207,Networked content-based leverage,Groceries,383.69,N,274,433,27-04-2026,Below Reorder Level,Valid,Unique,Valid
700730,510,21104,New Courtney Distribution Center,Australia,166207,Multi-tiered interactive service-desk,Groceries,1666.75,Y,217,67,06-08-2026,Above Reorder Level,Valid,Unique,Valid
700731,510,20637,New Courtney Distribution Center,Australia,166207,Open-architected bandwidth-monitored process improvement,Sporting Goods,1174.16,N,218,314,07-07-2026,Below Reorder Level,Valid,Unique,Valid
700732,510,20650,New Courtney Distribution Center,Australia,166207,Sharable multimedia extranet,Office Supplies,2379.7,Y,2048,113,24-06-2026,Above Reorder Level,Valid,Unique,Valid
700733,510,20307,New Courtney Distribution Center,Australia,166207,Optional national adapter,Automotive Parts,915.73,Y,1330,484,10-04-2026,Above Reorder Level,Valid,Unique,Valid
700734,510,21043,New Courtney Distribution Center,Australia,166207,Function-based static leverage,Automotive Parts,156.69,Y,900,198,21-09-2025,Above Reorder Level,Valid,Unique,Valid
700735,510,20728,New Courtney Distribution Center,Australia,166207,Configurable client-driven system engine,Furniture,1131.3,N,540,64,14-06-2026,Above Reorder Level,Valid,Unique,Valid
700736,510,20524,New Courtney Distribution Center,Australia,166207,Cross-platform foreground circuit,Sporting Goods,725.08,N,2548,69,14-04-2026,Above Reorder Level,Valid,Unique,Valid
700737,510,20796,New Courtney Distribution Center,Australia,166207,Networked demand-driven capacity,Electronics,1973.44,N,606,396,10-07-2026,Above Reorder Level,Valid,Unique,Valid
700738,510,20373,New Courtney Distribution Center,Australia,166207,Realigned encompassing collaboration,Furniture,1856.43,N,2061,435,29-05-2026,Above Reorder Level,Valid,Unique,Valid
700739,510,20317,New Courtney Distribution Center,Australia,166207,Devolved 24/7 core,Furniture,2436.55,Y,703,276,13-07-2026,Above Reorder Level,Valid,Unique,Valid
700740,510,21127,New Courtney Distribution Center,Australia,166207,Networked mission-critical project,Office Supplies,38.82,Y,575,186,03-07-2026,Above Reorder Level,Valid,Unique,Valid
700741,510,20209,New Courtney Distribution Center,Australia,166207,Function-based motivating process improvement,Office Supplies,2021.15,Y,755,23,07-11-2025,Above Reorder Level,Valid,Unique,Valid
700742,510,20090,New Courtney Distribution Center,Australia,166207,Public-key reciprocal throughput,Electronics,449.04,N,436,447,15-08-2026,Below Reorder Level,Valid,Unique,Valid
700743,510,20110,New Courtney Distribution Center,Australia,166207,Enhanced secondary analyzer,Industrial Equipment,1536.04,Y,1673,47,13-02-2026,Above Reorder Level,Valid,Unique,Valid
700744,510,20622,New Courtney Distribution Center,Australia,166207,Fully-configurable bi-directional leverage,Industrial Equipment,1070.47,N,849,22,06-10-2025,Above Reorder Level,Valid,Unique,Valid
700745,510,20407,New Courtney Distribution Center,Australia,166207,Centralized hybrid task-force,Apparel,359.95,N,321,12,17-10-2025,Above Reorder Level,Valid,Unique,Valid
700746,510,20912,New Courtney Distribution Center,Australia,166207,Organic responsive ability,Electronics,1111.05,,2793,302,10-06-2026,Above Reorder Level,Valid,Unique,Valid
700747,510,21406,New Courtney Distribution Center,Australia,166207,Quality-focused bottom-line adapter,Toys,49.99,N,589,239,20-06-2026,Above Reorder Level,Valid,Unique,Valid
700748,510,20975,New Courtney Distribution Center,Australia,166207,Monitored client-server flexibility,Office Supplies,1510.5,Y,953,451,21-04-2026,Above Reorder Level,Valid,Unique,Valid
700749,510,21014,New Courtney Distribution Center,Australia,166207,Decentralized multi-tasking focus group,Electronics,277.26,Y,2879,194,28-03-2026,Above Reorder Level,Valid,Unique,Valid
700750,510,20941,New Courtney Distribution Center,Australia,166207,Advanced motivating superstructure,Industrial Equipment,2281.67,Y,1189,37,20-04-2026,Above Reorder Level,Valid,Unique,Valid
700751,511,21137,South Clintonmouth Distribution Center,Mexico,557396,Versatile web-enabled database,Toys,1748.74,N,774,31,26-07-2026,Above Reorder Level,Valid,Unique,Valid
700752,511,21430,South Clintonmouth Distribution Center,Mexico,557396,Digitized foreground circuit,Sporting Goods,925.18,N,17489,177,25-05-2026,Above Reorder Level,Valid,Unique,Valid
700753,511,21191,South Clintonmouth Distribution Center,Mexico,557396,Networked contextually-based hardware,Automotive Parts,1928.86,N,6148,429,18-01-2026,Above Reorder Level,Valid,Unique,Valid
