order_detail_id,order_id,product_id,customer_id,warehouse_id,supplier_id,order_date,order_status,product_name,category,is_active,quantity,unit_price,discount_pct,source_line_total,gross_line_amount,discount_amount,net_line_amount,calculated_line_total,line_total_difference,line_total_status,transaction_type,supplier_status
807117,5005359,20568,301814,514,1297,23-09-2025,Shipped,Enhanced incremental open architecture,Pharmaceuticals,N,23,238.64,26,4061.65,5488.72,1427.0672,4061.6528,4061.6528,-0.0028,Matched,Sale,Matched
807118,5009006,20293,301212,512,1154,25-12-2025,Cancelled,Re-contextualized eco-centric help-desk,Industrial Equipment,N,14,628.93,15.2,7466.66,8805.02,1338.36304,7466.65696,7466.65696,0.00304,Matched,Sale,Matched
807119,5000287,20264,300204,506,1267,10-12-2025,Pending,Networked zero-defect initiative,Furniture,N,19,19.97,20.9,300.13,379.43,79.30087,300.12913,300.12913,0.00087,Matched,Sale,Matched
807120,5009858,20193,300604,501,1254,30-09-2025,Delivered,Enterprise-wide incremental utilization,Apparel,Y,2,2173.8,26.8,3182.44,4347.6,1165.1568,3182.4432,3182.4432,-0.0032,Matched,Sale,Matched
807121,5008725,20425,302298,533,1112,23-01-2026,Returned,Up-sized uniform support,Industrial Equipment,N,12,2042.95,0.7,24343.79,24515.4,171.6078,24343.7922,24343.7922,-0.0022,Matched,Sale,Matched
807122,5011842,21405,300419,520,1021,16-06-2026,Returned,Team-oriented encompassing product,Sporting Goods,Y,4,683.55,,2170.95,,,,,,Cannot Calculate,Sale,Matched
807123,5009399,20542,300460,518,1297,30-03-2023,Cancelled,Digitized holistic moratorium,Office Supplies,Y,46,1908.58,11.2,77961.68,87794.68,9833.00416,77961.67584,77961.67584,0.00416,Matched,Sale,Matched
807124,5009539,20181,302730,529,1021,24-03-2023,Shipped,Right-sized empowering collaboration,Furniture,Y,20,1371.25,,24435.68,,,,,,Cannot Calculate,Sale,Matched
807125,5009573,20321,300645,512,1008,06-07-2022,Returned,Streamlined disintermediate Internet solution,Automotive Parts,N,48,420.07,21.1,15908.89,20163.36,4254.46896,15908.89104,15908.89104,-0.00104,Matched,Sale,Matched
807126,5002811,21128,300073,540,1160,05-09-2025,Returned,Total intermediate framework,Toys,N,5,1962.36,21.6,7692.45,9811.8,2119.3488,7692.4512,7692.4512,-0.0012,Matched,Sale,Matched
807127,5002833,20831,301567,524,1106,05-03-2023,Pending,Multi-tiered global synergy,Apparel,N,19,1632.3,15.8,26113.54,31013.7,4900.1646,26113.5354,26113.5354,0.0046,Matched,Sale,Matched
807128,5011729,20901,300107,514,1164,09-12-2024,Returned,Managed client-driven focus group,Sporting Goods,Y,23,371.15,20.8,,8536.45,1775.5816,6760.8684,6760.8684,,Missing Source Total,Sale,Matched
807129,5002462,20914,302096,532,1293,01-04-2025,Shipped,Ergonomic actuating productivity,Furniture,Y,10,1255.68,25.3,9379.93,12556.8,3176.8704,9379.9296,9379.9296,0.0004,Matched,Sale,Matched
807130,5003212,21476,302307,539,1251,11-05-2024,Cancelled,Profit-focused cohesive access,Pharmaceuticals,N,33,294.07,25.8,7200.6,9704.31,2503.71198,7200.59802,7200.59802,0.00198,Matched,Sale,Matched
807131,5000782,21315,301967,533,1124,18-05-2024,Returned,Reverse-engineered multi-tasking portal,Sporting Goods,N,6,2173.66,0.3,13002.83,13041.96,39.12588,13002.83412,13002.83412,-0.00412,Matched,Sale,Matched
807132,5011970,20184,302716,513,1021,26-07-2024,Shipped,Universal multi-tasking Internet solution,Pharmaceuticals,,4,2130.92,0.7,8464.01,8523.68,59.66576,8464.01424,8464.01424,-0.00424,Matched,Sale,Matched
807133,5002508,20373,302666,540,1114,25-09-2025,Returned,Realigned encompassing collaboration,Furniture,N,43,1856.43,16.2,66894.6,79826.49,12931.89138,66894.59862,66894.59862,0.00138,Matched,Sale,Matched
807134,5003150,20669,302829,535,1294,08-08-2025,Shipped,Team-oriented maximized policy,Sporting Goods,Y,14,775.64,21,8578.58,10858.96,2280.3816,8578.5784,8578.5784,0.0016,Matched,Sale,Matched
807135,5010872,21338,302553,513,1179,30-09-2022,Pending,Team-oriented content-based support,Office Supplies,N,21,1794.48,1.3,37194.19,37684.08,489.89304,37194.18696,37194.18696,0.00304,Matched,Sale,Matched
807136,5002231,20925,301278,525,1230,08-06-2026,Delivered,Polarized attitude-oriented hierarchy,Pharmaceuticals,N,32,1963.81,26.5,46188.81,62841.92,16653.1088,46188.8112,46188.8112,-0.0012,Matched,Sale,Matched
807137,5006498,20240,302892,512,1090,07-06-2023,Pending,Reduced didactic paradigm,Apparel,N,2,1614.59,16,2712.51,3229.18,516.6688,2712.5112,2712.5112,-0.0012,Matched,Sale,Matched
807138,5005155,20274,301445,512,1103,15-01-2026,Delivered,Re-contextualized radical interface,Apparel,N,21,1295.32,10.3,24399.94,27201.72,2801.77716,24399.94284,24399.94284,-0.00284,Matched,Sale,Matched
807139,5004279,20526,302713,512,1148,30-03-2026,Cancelled,Multi-tiered bottom-line application,Sporting Goods,N,7,1044.06,0.3,7286.49,7308.42,21.92526,7286.49474,7286.49474,-0.00474,Matched,Sale,Matched
807140,5002174,20264,301192,525,1267,06-03-2026,Pending,Networked zero-defect initiative,Furniture,N,6,19.97,25.5,89.27,119.82,30.5541,89.2659,89.2659,0.0041,Matched,Sale,Matched
807141,5000968,20664,300557,533,1084,05-08-2025,Delivered,Profit-focused next generation application,Groceries,Y,15,362.58,1.9,5335.36,5438.7,103.3353,5335.3647,5335.3647,-0.0047,Matched,Sale,Matched
807142,5000624,20886,300342,528,1299,08-09-2025,Returned,Polarized asymmetric groupware,Toys,Y,38,267.89,11.5,9009.14,10179.82,1170.6793,9009.1407,9009.1407,-0.0007,Matched,Sale,Matched
807143,5003382,20538,300418,518,1248,03-10-2023,Cancelled,Streamlined zero tolerance capacity,Electronics,N,7,1893.82,11.9,11679.19,13256.74,1577.55206,11679.18794,11679.18794,0.00206,Matched,Sale,Matched
807144,5002338,20230,300101,531,1243,17-06-2024,Delivered,Fundamental cohesive strategy,Furniture,Y,21,392.5,27,6017.02,8242.5,2225.475,6017.025,6017.025,-0.005,Matched,Sale,Matched
807145,5006441,21358,301221,525,1267,07-05-2024,Delivered,Expanded national budgetary management,Pharmaceuticals,Y,16,229.2,1.2,3623.19,3667.2,44.0064,3623.1936,3623.1936,-0.0036,Matched,Sale,Matched
807146,5004242,21014,301082,530,1148,07-06-2026,Pending,Decentralized multi-tasking focus group,Electronics,Y,43,277.26,16.6,9943.1,11922.18,1979.08188,9943.09812,9943.09812,0.00188,Matched,Sale,Matched
807147,5007311,20747,300298,524,1222,18-07-2025,Delivered,Visionary systemic focus group,Sporting Goods,N,5,2045.1,,8088.37,,,,,,Cannot Calculate,Sale,Matched
807148,5011006,20286,300119,526,1217,21-07-2025,Shipped,De-engineered systemic framework,Office Supplies,N,2,1196.84,1.8,2350.59,2393.68,43.08624,2350.59376,2350.59376,-0.00376,Matched,Sale,Matched
807149,5011448,20215,300068,520,1091,17-02-2025,Delivered,Persistent clear-thinking array,Apparel,N,28,2458.67,,61338.9,,,,,,Cannot Calculate,Sale,Matched
807150,5003721,20834,302765,501,1051,25-04-2024,Delivered,Customizable tertiary challenge,Electronics,Y,6,1657.22,,8770.01,,,,,,Cannot Calculate,Sale,Matched
807151,5002517,20415,302270,514,1183,08-09-2022,Cancelled,Monitored 24/7 focus group,Furniture,N,41,782.48,12,,32081.68,3849.8016,28231.8784,28231.8784,,Missing Source Total,Sale,Matched
807152,5005548,20413,300820,522,1037,25-01-2025,Delivered,Total neutral framework,Pharmaceuticals,Y,17,779.82,0.8,13150.88,13256.94,106.05552,13150.88448,13150.88448,-0.00448,Matched,Sale,Matched
807153,5003021,20934,302893,531,1179,15-12-2023,Cancelled,Upgradable context-sensitive extranet,Office Supplies,N,2,1165.76,21.2,1837.24,2331.52,494.28224,1837.23776,1837.23776,0.00224,Matched,Sale,Matched
807154,5002573,20475,300206,501,1225,04-08-2025,Shipped,Implemented mobile algorithm,Industrial Equipment,Y,4,610.62,16.9,2029.7,2442.48,412.77912,2029.70088,2029.70088,-0.00088,Matched,Sale,Matched
807155,5003791,20873,302396,520,1271,09-10-2024,Cancelled,Persevering directional architecture,Furniture,Y,50,1512.58,,59368.76,,,,,,Cannot Calculate,Sale,Matched
807156,5005947,20761,302123,528,1194,13-05-2024,Delivered,Up-sized maximized Graphical User Interface,Furniture,Y,29,1918.25,11.1,49454.4,55629.25,6174.84675,49454.40325,49454.40325,-0.00325,Matched,Sale,Matched
807157,5000072,20638,300875,535,1068,24-12-2025,Delivered,Versatile incremental emulation,Toys,N,41,2208.17,16.1,75958.84,90534.97,14576.13017,75958.83983,75958.83983,0.00017,Matched,Sale,Matched
807158,5002429,20355,300410,536,1028,11-02-2025,Shipped,Streamlined user-facing hierarchy,Industrial Equipment,N,37,609.13,1.7,22154.67,22537.81,383.14277,22154.66723,22154.66723,0.00277,Matched,Sale,Matched
807159,5011659,20312,300895,511,1057,04-05-2025,Delivered,Robust uniform matrix,Industrial Equipment,Y,24,1592.96,6.4,35784.25,38231.04,2446.78656,35784.25344,35784.25344,-0.00344,Matched,Sale,Matched
807160,5002510,20274,301668,530,1103,19-07-2025,Pending,Re-contextualized radical interface,Apparel,N,31,1295.32,20.8,31802.7,40154.92,8352.22336,31802.69664,31802.69664,0.00336,Matched,Sale,Matched
807161,5010027,21094,300305,530,1008,12-07-2023,Shipped,Versatile optimal workforce,Toys,Y,19,418.59,1.4,7841.87,7953.21,111.34494,7841.86506,7841.86506,0.00494,Matched,Sale,Matched
807162,5002721,20203,301247,534,1300,25-05-2023,Cancelled,Right-sized eco-centric archive,Office Supplies,,24,1208.36,0.2,28942.64,29000.64,58.00128,28942.63872,28942.63872,0.00128,Matched,Sale,Matched
807163,5001149,20908,301206,537,1125,11-04-2024,Cancelled,Business-focused static encryption,Furniture,N,50,528.42,26.1,19525.12,26421,6895.881,19525.119,19525.119,0.001,Matched,Sale,Matched
807164,5000918,20021,301586,533,1040,30-11-2025,Shipped,Visionary modular utilization,Industrial Equipment,N,49,749.59,20,29383.93,36729.91,7345.982,29383.928,29383.928,0.002,Matched,Sale,Matched
807165,5008131,20513,301848,502,1235,19-09-2023,Cancelled,Optional contextually-based instruction set,Groceries,N,5,,12,1218.05,,,,,,Cannot Calculate,Sale,Matched
807166,5006114,20668,302845,531,1146,19-01-2025,Delivered,Synchronized methodical solution,Sporting Goods,N,37,,21.1,50064.54,,,,,,Cannot Calculate,Sale,Matched
807167,5004394,20885,301176,501,1006,27-04-2024,Shipped,Team-oriented foreground secured line,Furniture,N,-9,2060.18,21.5,-14555.17,-18541.62,-3986.4483,-14555.1717,-14555.1717,0.0017,Matched,Return / Reversal,Matched
807168,5009235,20008,300177,501,1079,30-05-2026,Pending,Robust impactful matrix,Furniture,N,24,492.09,16.2,9896.91,11810.16,1913.24592,9896.91408,9896.91408,-0.00408,Matched,Sale,Matched
807169,5000491,20937,302491,538,1195,22-01-2024,Pending,Realigned real-time matrices,Pharmaceuticals,Y,20,157.88,21,2494.5,3157.6,663.096,2494.504,2494.504,-0.004,Matched,Sale,Matched
807170,5008521,21400,300243,510,1230,18-12-2024,Pending,Configurable dedicated challenge,Sporting Goods,N,48,2235.18,0.5,106752.2,107288.64,536.4432,106752.1968,106752.1968,0.0032,Matched,Sale,Matched
807171,5002416,21233,301268,505,1109,04-07-2024,Shipped,Synergistic dynamic moratorium,Groceries,N,50,1458.91,26.3,53760.83,72945.5,19184.6665,53760.8335,53760.8335,-0.0035,Matched,Sale,Matched
807172,5000347,21066,301296,531,1144,19-03-2023,Shipped,Switchable real-time parallelism,Groceries,Y,39,197.96,0.9,7650.96,7720.44,69.48396,7650.95604,7650.95604,0.00396,Matched,Sale,Matched
807173,5001446,20857,302929,517,1004,11-03-2026,Shipped,Fully-configurable holistic encoding,Automotive Parts,Y,32,390.76,,12416.79,,,,,,Cannot Calculate,Sale,Matched
807174,5009808,20827,302351,529,1093,14-02-2026,Pending,Function-based demand-driven middleware,Toys,Y,48,961.13,11.7,40736.53,46134.24,5397.70608,40736.53392,40736.53392,-0.00392,Matched,Sale,Matched
807175,5009252,21464,302729,507,1139,14-12-2024,Pending,Digitized high-level circuit,Industrial Equipment,N,35,58.35,1.6,2009.57,2042.25,32.676,2009.574,2009.574,-0.004,Matched,Sale,Matched
807176,5003750,21455,301605,535,1105,04-08-2024,Shipped,Operative dynamic database,Electronics,N,45,463.71,25.2,15608.48,20866.95,5258.4714,15608.4786,15608.4786,0.0014,Matched,Sale,Matched
807177,5007074,21375,300510,523,1097,16-12-2023,Shipped,Expanded optimal product,Pharmaceuticals,N,36,1921.84,1.6,68079.26,69186.24,1106.97984,68079.26016,68079.26016,-0.00016,Matched,Sale,Matched
807178,5002156,21173,302882,539,1240,02-08-2023,Shipped,Operative coherent functionalities,Pharmaceuticals,Y,48,1467.88,11.8,62144.17,70458.24,8314.07232,62144.16768,62144.16768,0.00232,Matched,Sale,Matched
807179,5009350,20037,301306,510,1210,14-11-2024,Cancelled,Reactive systemic moratorium,Groceries,N,40,1683.1,25.6,50089.06,67324,17234.944,50089.056,50089.056,0.004,Matched,Sale,Matched
807180,5011125,20583,302966,532,1143,25-03-2024,Shipped,Seamless responsive framework,Groceries,Y,29,2198.82,5.6,60194.9,63765.78,3570.88368,60194.89632,60194.89632,0.00368,Matched,Sale,Matched
807181,5006123,20500,300278,510,1123,03-06-2025,Shipped,Stand-alone next generation artificial intelligence,Sporting Goods,Y,36,1350.01,15.7,40970.1,48600.36,7630.25652,40970.10348,40970.10348,-0.00348,Matched,Sale,Matched
807182,5005293,20762,302362,525,1173,03-10-2024,Shipped,Configurable foreground core,Apparel,Y,45,2051.68,0.7,91679.32,92325.6,646.2792,91679.3208,91679.3208,-0.0008,Matched,Sale,Matched
807183,5008472,20321,302357,507,1008,16-06-2025,Pending,Streamlined disintermediate Internet solution,Automotive Parts,N,3,420.07,21.3,991.79,1260.21,268.42473,991.78527,991.78527,0.00473,Matched,Sale,Matched
807184,5008857,20029,300491,528,1167,30-05-2025,Cancelled,Organic logistical alliance,Electronics,Y,21,2159.57,0.2,45260.27,45350.97,90.70194,45260.26806,45260.26806,0.00194,Matched,Sale,Matched
807185,5002928,21235,300838,512,1194,07-03-2026,Shipped,Innovative mission-critical frame,Sporting Goods,N,37,2163.79,10.2,71894.09,80060.23,8166.14346,71894.08654,71894.08654,0.00346,Matched,Sale,Matched
807186,5000401,20359,301333,523,1035,19-10-2024,Delivered,Polarized clear-thinking conglomeration,Automotive Parts,Y,42,972.84,15,34730.39,40859.28,6128.892,34730.388,34730.388,0.002,Matched,Sale,Matched
807187,5008324,20046,300507,536,1125,21-05-2026,Shipped,Monitored user-facing paradigm,Office Supplies,N,23,1290.95,1.8,29157.4,29691.85,534.4533,29157.3967,29157.3967,0.0033,Matched,Sale,Matched
807188,5010324,21204,301955,521,1205,29-09-2025,Pending,Organic heuristic website,Automotive Parts,Y,43,2274.55,1.3,96534.18,97805.65,1271.47345,96534.17655,96534.17655,0.00345,Matched,Sale,Matched
807189,5006177,20098,301853,518,1267,09-07-2024,Delivered,Expanded incremental flexibility,Pharmaceuticals,N,32,1033.82,16.4,27656.75,33082.24,5425.48736,27656.75264,27656.75264,-0.00264,Matched,Sale,Matched
807190,5011291,20929,302288,530,1236,08-11-2025,Pending,Optional well-modulated collaboration,Sporting Goods,Y,4,646.34,11.7,2282.87,2585.36,302.48712,2282.87288,2282.87288,-0.00288,Matched,Sale,Matched
807191,5011926,20762,300918,509,1173,22-01-2025,Cancelled,Configurable foreground core,Apparel,Y,38,2051.68,11.3,69153.93,77963.84,8809.91392,69153.92608,69153.92608,0.00392,Matched,Sale,Matched
807192,5000347,21416,301296,531,1064,19-03-2023,Shipped,Face-to-face bi-directional forecast,Apparel,N,44,1757.76,1.7,76026.64,77341.44,1314.80448,76026.63552,76026.63552,0.00448,Matched,Sale,Matched
807193,5005919,20945,300465,509,1019,23-07-2025,Shipped,Pre-emptive fault-tolerant project,Furniture,N,27,548.12,15.6,12490.56,14799.24,2308.68144,12490.55856,12490.55856,0.00144,Matched,Sale,Matched
807194,5006150,20462,301169,506,9035,15-09-2024,Returned,Upgradable intangible complexity,Electronics,Y,37,1351.24,26.7,36646.98,49995.88,13348.89996,36646.98004,36646.98004,-4.00E-05,Matched,Sale,Unmatched Supplier Reference
807195,5005299,21425,301418,513,1112,08-10-2023,Cancelled,Monitored bi-directional flexibility,Toys,Y,44,238.93,1.8,10323.69,10512.92,189.23256,10323.68744,10323.68744,0.00256,Matched,Sale,Matched
807196,5009638,20456,300013,525,1219,17-06-2022,Returned,Compatible holistic service-desk,Pharmaceuticals,N,27,1731.17,0.7,46414.4,46741.59,327.19113,46414.39887,46414.39887,0.00113,Matched,Sale,Matched
807197,5000635,21279,301897,522,1163,19-01-2025,Returned,Configurable well-modulated interface,Furniture,Y,10,1038.99,15.1,8821.03,10389.9,1568.8749,8821.0251,8821.0251,0.0049,Matched,Sale,Matched
807198,5009068,20100,301438,502,1202,22-01-2026,Cancelled,Function-based systemic policy,Pharmaceuticals,Y,3,1752.41,1.6,5173.11,5257.23,84.11568,5173.11432,5173.11432,-0.00432,Matched,Sale,Matched
807199,5004329,20972,301754,524,1202,26-01-2026,Delivered,Open-source web-enabled superstructure,Industrial Equipment,N,4,259.03,2,1015.4,1036.12,20.7224,1015.3976,1015.3976,0.0024,Matched,Sale,Matched
807200,5005110,20744,300689,535,1096,06-05-2023,Delivered,Quality-focused dedicated groupware,Toys,Y,12,499.1,,5941.29,,,,,,Cannot Calculate,Sale,Matched
807201,5007913,21004,300741,517,1073,02-09-2025,Shipped,Pre-emptive methodical system engine,Sporting Goods,Y,15,2405.68,25.7,26811.3,36085.2,9273.8964,26811.3036,26811.3036,-0.0036,Matched,Sale,Matched
807202,5006675,20266,302492,520,1212,18-04-2026,Shipped,Streamlined coherent capability,Office Supplies,N,42,1381.16,5.9,54586.21,58008.72,3422.51448,54586.20552,54586.20552,0.00448,Matched,Sale,Matched
807203,5006824,20795,302468,536,1300,13-07-2023,Pending,Polarized value-added architecture,Sporting Goods,Y,9,588.48,,5248.65,,,,,,Cannot Calculate,Sale,Matched
807204,5005831,21481,301635,537,1061,14-07-2023,Shipped,Optimized cohesive flexibility,Pharmaceuticals,N,36,1055.95,0.9,37672.07,38014.2,342.1278,37672.0722,37672.0722,-0.0022,Matched,Sale,Matched
807205,5004324,20974,300823,539,1192,11-05-2025,Pending,Re-engineered zero-defect website,Apparel,N,15,2244.94,15.5,28454.61,33674.1,5219.4855,28454.6145,28454.6145,-0.0045,Matched,Sale,Matched
807206,5002583,20217,302125,521,1021,23-08-2022,Shipped,Optional client-server firmware,Pharmaceuticals,N,40,385.95,0.2,15407.12,15438,30.876,15407.124,15407.124,-0.004,Matched,Sale,Matched
807207,5008641,21377,300466,527,1116,27-02-2026,Delivered,Organized discrete superstructure,Furniture,Y,18,461.54,10.2,7460.33,8307.72,847.38744,7460.33256,7460.33256,-0.00256,Matched,Sale,Matched
807208,5010568,20030,301680,519,1293,06-01-2026,Shipped,Automated context-sensitive open architecture,Toys,N,49,1303.72,,53213.94,,,,,,Cannot Calculate,Sale,Matched
807209,5000230,21141,302867,525,1266,01-12-2023,Delivered,Intuitive bottom-line analyzer,Sporting Goods,Y,27,1512.09,21.9,31885.44,40826.43,8940.98817,31885.44183,31885.44183,-0.00183,Matched,Sale,Matched
807210,5006635,20538,301348,537,1248,07-03-2025,Pending,Streamlined zero tolerance capacity,Electronics,N,39,1893.82,0.9,73194.25,73858.98,664.73082,73194.24918,73194.24918,0.00082,Matched,Sale,Matched
807211,5005433,20969,301905,511,1059,28-07-2026,Cancelled,Team-oriented exuding middleware,Electronics,N,36,2246.63,0.8,80231.65,80878.68,647.02944,80231.65056,80231.65056,-0.00056,Matched,Sale,Matched
807212,5010584,20062,301723,525,1070,09-12-2025,Shipped,Networked fresh-thinking orchestration,Toys,,23,2407,25.1,41465.39,55361,13895.611,41465.389,41465.389,0.001,Matched,Sale,Matched
807213,5008940,20212,301162,504,1122,26-06-2022,Pending,Realigned 6thgeneration paradigm,Automotive Parts,N,33,1278.28,1.6,41508.31,42183.24,674.93184,41508.30816,41508.30816,0.00184,Matched,Sale,Matched
807214,5006685,20985,301260,503,1192,11-03-2025,Shipped,Exclusive mobile contingency,Apparel,Y,9,,20.5,1577.46,,,,,,Cannot Calculate,Sale,Matched
807215,5001750,20100,301242,540,1202,30-11-2023,Pending,Function-based systemic policy,Pharmaceuticals,Y,22,1752.41,25.2,28837.66,38553.02,9715.36104,28837.65896,28837.65896,0.00104,Matched,Sale,Matched
