shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km,order_status,order_reference_status,shipment_date_status,delivery_date_status
901681,5003475,Blue Dart,2025-01-22,2025-02-04,313.77,5574.5,Delivered,Matched,Valid,Valid
901682,5000228,Blue Dart,2023-10-05,2023-10-21,602.61,10458.9,Delivered,Matched,Valid,Valid
901683,5000205,FedEx,2023-07-31,2023-08-14,401.11,8391.0,Shipped,Matched,Valid,Valid
901684,5001739,Maersk,2025-05-13,2025-05-29,540.06,11439.0,Pending,Matched,Valid,Valid
901685,5000644,FedEx,2025-06-01,2025-06-11,481.02,8988.1,Cancelled,Matched,Valid,Valid
901686,5003361,FedEx,2024-05-26,2024-05-30,162.65,2561.2,Returned,Matched,Valid,Valid
901687,5009919,Blue Dart,2025-01-10,,729.95,,Cancelled,Matched,Valid,Missing Delivery Date
901688,5007725,FedEx,2025-07-09,2025-07-12,105.72,2074.0,Pending,Matched,Valid,Valid
901689,5008469,DHL Express,2025-08-18,2025-08-26,246.31,5176.7,Pending,Matched,Valid,Valid
901690,5010099,UPS,2025-02-01,,341.03,7447.9,Shipped,Matched,Valid,Missing Delivery Date
901691,5009565,Blue Dart,2026-07-26,2026-08-05,416.47,8380.8,Pending,Matched,Valid,Valid
901692,5004651,DHL,2023-02-12,2023-12-14,501.39,8597.6,Returned,Matched,Valid,Valid
901693,5000565,FedEx,2026-07-12,2026-07-13,27.78,590.1,Shipped,Matched,Valid,Valid
901694,5003416,Blue Dart,2025-07-09,2025-07-17,239.4,,Cancelled,Matched,Valid,Valid
901695,5001645,Blue Dart,2025-02-21,,564.5,8716.5,Shipped,Matched,Valid,Missing Delivery Date
901696,5003814,DHL,2026-03-24,2026-03-27,126.96,2061.4,Delivered,Matched,Valid,Valid
901697,5010122,DHL,2024-08-07,2024-08-11,263.52,,Returned,Matched,Valid,Valid
901698,5005596,FedEx,2024-04-19,2024-05-02,508.54,7591.9,Returned,Matched,Valid,Valid
901699,5004543,DHL,2024-10-29,2024-11-15,550.45,10354.7,Delivered,Matched,Valid,Valid
901700,5003217,DHL,2025-05-01,2025-05-18,424.58,9070.2,Pending,Matched,Valid,Valid
901701,5003246,Blue Dart,2026-01-23,2026-02-07,296.32,6494.5,Pending,Matched,Valid,Valid
901702,5005792,Maersk,2023-12-11,2023-12-19,459.27,6939.8,Pending,Matched,Valid,Valid
901703,5004359,Maersk,2023-05-21,2023-06-06,655.48,11902.2,Delivered,Matched,Valid,Valid
901704,5003430,DHL Express,2025-07-25,2025-08-07,631.09,9943.8,Pending,Matched,Valid,Valid
901705,5011750,UPS,2022-09-30,2022-10-13,588.04,10891.4,Cancelled,Matched,Valid,Valid
901706,5004539,DHL,2024-01-23,2024-02-06,,10255.3,Shipped,Matched,Valid,Valid
901707,5008777,Maersk,2026-05-01,2026-05-04,166.56,2312.0,Pending,Matched,Valid,Valid
901708,5010925,DHL Express,,,205.63,2855.1,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
901709,5003792,DHL,2025-10-14,2025-10-21,226.37,3456.1,Delivered,Matched,Valid,Valid
901710,5009584,DHL,2022-09-18,2022-10-01,708.15,,Shipped,Matched,Valid,Valid
901711,5009929,UPS,2022-07-31,2022-08-02,152.45,2050.5,Pending,Matched,Valid,Valid
901712,5004829,DHL,2026-07-04,2026-07-17,,11358.2,Shipped,Matched,Valid,Valid
901713,5009816,DHL Express,2024-08-01,2024-08-05,231.85,3516.7,Returned,Matched,Valid,Valid
901714,5000068,FedEx,2024-07-25,2024-08-19,575.95,11098.3,Pending,Matched,Valid,Valid
901715,5003565,FedEx,,,686.64,11446.7,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
901716,5000295,Maersk,2025-11-01,2025-11-16,449.38,7635.5,Pending,Matched,Valid,Valid
901717,5010990,FedEx,2022-11-03,2022-11-19,585.35,11865.1,Pending,Matched,Valid,Valid
901718,5000296,FedEx,2025-04-15,2025-04-26,399.0,8352.7,Pending,Matched,Valid,Valid
901719,5004490,DHL Express,2026-07-13,2026-07-17,204.36,3280.8,Shipped,Matched,Valid,Valid
901720,5008521,Maersk,2024-12-19,2025-01-02,520.15,11785.8,Pending,Matched,Valid,Valid
901721,5001639,FedEx,2025-04-15,2025-04-16,46.29,517.3,Shipped,Matched,Valid,Valid
901722,5005158,FedEx,2025-12-25,2026-01-08,794.48,11783.5,Pending,Matched,Valid,Valid
901723,5010178,DHL,2021-04-26,2021-05-07,623.88,,Delivered,Matched,Valid,Valid
901724,5006895,UPS,,,95.39,,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901725,5002523,DHL,2023-12-15,2023-12-16,32.71,474.4,Shipped,Matched,Valid,Valid
901726,5008800,DHL Express,2025-06-03,2025-06-20,496.17,7241.9,Cancelled,Matched,Valid,Valid
901727,5006503,Maersk,2025-01-16,2025-01-24,267.5,6466.5,Pending,Matched,Valid,Valid
901728,5004589,DHL Express,2024-11-23,2024-12-06,426.88,10046.2,Pending,Matched,Valid,Valid
901729,5005138,FedEx,,,589.47,8857.5,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901730,5004981,DHL,2025-11-14,2025-12-05,489.83,11316.9,Cancelled,Matched,Valid,Valid
901731,5006079,FedEx,2023-02-14,2023-02-28,699.1,10053.1,Shipped,Matched,Valid,Valid
901732,5005444,DHL,2022-03-04,2022-03-07,126.05,2785.8,Returned,Matched,Valid,Valid
901733,5003888,FedEx,,,552.5,9606.0,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901734,5001787,DHL Express,2025-05-18,2025-06-01,564.56,,Pending,Matched,Valid,Valid
901735,5010987,DHL,2026-08-02,2026-08-06,198.23,4071.4,Shipped,Matched,Valid,Valid
901736,5007991,DHL,2022-11-13,,359.35,5700.4,Shipped,Matched,Valid,Missing Delivery Date
901737,5002218,FedEx,2024-06-15,2024-06-24,288.16,6111.0,Shipped,Matched,Valid,Valid
901738,5005223,DHL Express,2023-02-19,2023-02-22,153.91,2499.7,Returned,Matched,Valid,Valid
901739,5005239,Blue Dart,2020-11-11,2020-11-21,420.45,8016.5,Shipped,Matched,Valid,Valid
901740,5001681,DHL Express,2025-08-17,2025-08-24,315.95,5396.9,Pending,Matched,Valid,Valid
901741,5002971,UPS,2025-02-02,2025-02-03,7.05,89.6,Pending,Matched,Valid,Valid
901742,5006750,UPS,,,654.1,9677.0,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
901743,5004478,DHL,2023-12-01,2023-12-27,775.53,11858.6,Cancelled,Matched,Valid,Valid
901744,5007015,FedEx,2026-02-21,,696.56,11833.2,Cancelled,Matched,Valid,Missing Delivery Date
901745,5010050,DHL Express,2025-08-09,2025-08-28,630.87,10839.2,Returned,Matched,Valid,Valid
901746,5010735,DHL Express,2025-12-06,2025-06-19,214.57,3999.5,Delivered,Matched,Valid,Delivery Before Shipment
901747,5008629,Blue Dart,2024-08-08,2024-08-22,650.81,10992.0,Returned,Matched,Valid,Valid
901748,5006094,DHL,2026-07-19,2026-07-21,91.44,1741.3,Shipped,Matched,Valid,Valid
901749,5011044,Blue Dart,2024-09-06,2024-09-12,301.49,4894.3,Pending,Matched,Valid,Valid
901750,5008223,Blue Dart,2025-12-17,2026-01-03,387.39,9040.0,Cancelled,Matched,Valid,Valid
901751,5011791,Blue Dart,2024-12-15,2024-12-23,339.65,6854.7,Delivered,Matched,Valid,Valid
901752,5007504,DHL Express,2025-03-17,2025-03-18,8.22,,Pending,Matched,Valid,Valid
901753,5001354,Blue Dart,,,569.91,10945.1,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901754,5010121,DHL,2021-11-29,2021-01-12,86.35,1252.5,Pending,Matched,Valid,Delivery Before Shipment
901755,5011331,FedEx,2026-06-11,2026-06-16,266.98,4095.5,Delivered,Matched,Valid,Valid
901756,5008555,DHL,2021-12-29,2022-01-12,561.16,11333.4,Delivered,Matched,Valid,Valid
901757,5005553,FedEx,2025-09-10,2025-09-20,391.3,6722.6,Shipped,Matched,Valid,Valid
901758,5008430,FedEx,2025-11-15,2025-11-25,220.08,4022.4,Cancelled,Matched,Valid,Valid
901759,5002860,DHL,2026-05-12,2026-05-23,315.68,4743.0,Shipped,Matched,Valid,Valid
901760,5002785,Maersk,2022-04-07,2022-04-15,247.23,5883.2,Shipped,Matched,Valid,Valid
901761,5006348,DHL,2026-02-22,,322.01,7321.7,Shipped,Matched,Valid,Missing Delivery Date
901762,5000031,FedEx,2024-03-08,2024-03-12,173.75,3625.5,Pending,Matched,Valid,Valid
901763,5001395,Maersk,2020-12-05,2020-12-16,491.96,9032.9,Delivered,Matched,Valid,Valid
901764,5006274,Blue Dart,2026-05-30,2026-06-05,214.17,3867.9,Returned,Matched,Valid,Valid
901765,5007575,FedEx,,,376.8,8271.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901766,5006381,UPS,2025-09-21,2025-09-30,410.1,6342.7,Pending,Matched,Valid,Valid
901767,5010702,DHL,2023-01-12,2023-01-22,527.91,9248.0,Cancelled,Matched,Valid,Valid
901768,5006238,FedEx,2026-03-29,2026-04-09,631.26,9589.8,Shipped,Matched,Valid,Valid
901769,5004055,DHL Express,2025-04-17,2025-04-30,496.7,10894.1,Delivered,Matched,Valid,Valid
901770,5006527,FedEx,2025-08-04,2025-08-24,676.19,9895.5,Returned,Matched,Valid,Valid
901771,5005595,UPS,2022-11-25,2022-11-30,181.23,2717.6,Pending,Matched,Valid,Valid
901772,5007610,DHL,2026-06-09,2026-06-25,509.34,9226.4,Pending,Matched,Valid,Valid
901773,5007042,FedEx,2024-11-15,2024-11-16,74.09,1326.2,Shipped,Matched,Valid,Valid
901774,5005413,DHL Express,2022-02-26,2022-03-01,118.46,2265.4,Returned,Matched,Valid,Valid
901775,5010587,FedEx,2024-02-06,2024-02-11,105.38,2310.6,Returned,Matched,Valid,Valid
901776,5010307,FedEx,2023-01-14,2023-01-19,259.38,3809.6,Pending,Matched,Valid,Valid
901777,5003606,UPS,2023-12-26,2024-01-07,521.9,9879.6,Pending,Matched,Valid,Valid
901778,5010352,DHL,2026-02-13,2026-02-22,395.73,6255.9,Shipped,Matched,Valid,Valid
901779,5004082,UPS,2024-10-19,2024-10-26,304.56,4737.7,Returned,Matched,Valid,Valid
901780,5002145,UPS,2024-08-24,2024-08-28,139.96,3024.1,Pending,Matched,Valid,Valid
901781,5003063,FedEx,2025-11-04,2025-11-09,210.75,3611.2,Shipped,Matched,Valid,Valid
901782,5004316,FedEx,2025-02-11,2025-02-26,511.06,7751.7,Delivered,Matched,Valid,Valid
901783,5009202,Blue Dart,2023-07-06,2023-07-07,46.17,532.8,Shipped,Matched,Valid,Valid
901784,5004886,DHL,2026-07-26,2026-07-31,201.03,3712.5,Cancelled,Matched,Valid,Valid
901785,5011517,FedEx,2024-11-08,,608.91,9957.3,Cancelled,Matched,Valid,Missing Delivery Date
901786,5005571,DHL,2025-03-13,2025-03-28,548.63,9811.7,Cancelled,Matched,Valid,Valid
901787,5001386,FedEx,,,284.78,4963.9,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
901788,5000390,Blue Dart,2024-11-03,2024-11-14,413.25,7587.7,Shipped,Matched,Valid,Valid
901789,5011066,UPS,2026-07-27,2026-08-01,154.58,2251.1,Pending,Matched,Valid,Valid
901790,5004404,DHL,2026-07-28,2026-08-14,606.34,9281.8,Pending,Matched,Valid,Valid
901791,5010476,DHL,2022-12-15,2022-12-29,385.77,7896.7,Delivered,Matched,Valid,Valid
901792,5005502,UPS,2021-05-16,2021-05-23,399.5,6203.2,Returned,Matched,Valid,Valid
901793,5007288,DHL,2024-10-12,2024-10-28,497.66,9895.5,Shipped,Matched,Valid,Valid
901794,5008813,DHL,2023-08-06,2023-08-23,621.9,9560.6,Pending,Matched,Valid,Valid
901795,5010906,DHL,2023-10-15,2023-10-28,683.44,10759.6,Pending,Matched,Valid,Valid
901796,5003354,UPS,2022-01-09,2022-01-21,552.23,9194.3,Delivered,Matched,Valid,Valid
901797,5010632,DHL,,,376.21,,Returned,Matched,Missing Shipment Date,Missing Delivery Date
901798,5002698,DHL Express,2026-07-09,2026-07-12,197.62,3003.4,Cancelled,Matched,Valid,Valid
901799,5006299,Blue Dart,2021-04-26,2021-04-27,7.23,41.5,Pending,Matched,Valid,Valid
901800,5008012,UPS,,,441.08,8763.9,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901801,5006196,Maersk,2025-08-17,2025-08-18,37.17,506.9,Cancelled,Matched,Valid,Valid
901802,5000039,UPS,2025-06-30,2025-07-13,483.4,7705.3,Cancelled,Matched,Valid,Valid
901803,5000339,FedEx,2026-06-11,2026-06-12,29.39,,Cancelled,Matched,Valid,Valid
901804,5009046,FedEx,2026-03-26,2026-04-05,498.67,9416.5,Pending,Matched,Valid,Valid
901805,5004752,Maersk,2023-09-25,2023-10-11,659.73,9294.1,Delivered,Matched,Valid,Valid
901806,5003679,Blue Dart,2026-07-07,2026-07-18,,,Pending,Matched,Valid,Valid
901807,5004566,DHL Express,2024-01-23,2024-01-24,53.33,958.6,Pending,Matched,Valid,Valid
901808,5006404,DHL Express,2023-04-23,2023-05-04,549.98,8715.1,Returned,Matched,Valid,Valid
901809,5006036,FedEx,2025-04-21,2025-04-25,171.36,3176.3,Shipped,Matched,Valid,Valid
901810,5001402,Maersk,2026-01-13,2026-02-02,518.74,10580.9,Pending,Matched,Valid,Valid
901811,5001232,Maersk,2025-11-04,2025-11-18,,7616.4,Pending,Matched,Valid,Valid
901812,5001892,DHL,2023-09-05,2023-09-14,314.58,6475.1,Shipped,Matched,Valid,Valid
901813,5011829,FedEx,2023-04-13,2023-04-26,,7220.1,Shipped,Matched,Valid,Valid
901814,5008563,Maersk,2021-11-24,2021-12-04,343.08,7108.2,Cancelled,Matched,Valid,Valid
901815,5000075,FedEx,2024-07-15,2024-07-23,239.53,5773.4,Pending,Matched,Valid,Valid
901816,5004847,Maersk,2024-09-15,2024-09-20,133.89,2678.0,Shipped,Matched,Valid,Valid
901817,5004684,Maersk,,,360.38,7433.5,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
901818,5000567,FedEx,2024-11-20,2024-12-05,469.75,8615.8,Delivered,Matched,Valid,Valid
901819,5009170,UPS,2026-05-25,2026-06-11,507.31,8131.6,Delivered,Matched,Valid,Valid
901820,5003699,FedEx,2026-05-29,2026-05-30,43.75,669.9,Shipped,Matched,Valid,Valid
901821,5006725,Blue Dart,2026-07-05,2026-07-13,483.4,7191.1,Pending,Matched,Valid,Valid
901822,5008291,FedEx,2025-11-23,,302.88,7230.9,Shipped,Matched,Valid,Missing Delivery Date
901823,5009256,FedEx,2025-11-01,2025-11-17,407.19,6894.3,Cancelled,Matched,Valid,Valid
901824,5000495,Maersk,2024-02-20,2024-03-02,343.83,6190.2,Delivered,Matched,Valid,Valid
901825,5008779,Maersk,2025-04-26,,66.11,,Delivered,Matched,Valid,Missing Delivery Date
901826,5004862,Maersk,2024-03-01,2024-03-04,134.19,1981.9,Shipped,Matched,Valid,Valid
901827,5001376,Blue Dart,2026-05-28,2026-05-31,192.2,2803.0,Pending,Matched,Valid,Valid
901828,5000060,FedEx,2025-07-17,2025-07-18,61.88,827.6,Delivered,Matched,Valid,Valid
901829,5010823,DHL,2022-11-24,2022-12-12,572.71,11089.8,Delivered,Matched,Valid,Valid
901830,5001628,FedEx,2021-09-04,2021-09-11,402.44,5770.0,Pending,Matched,Valid,Valid
901831,5011497,Maersk,,,395.71,,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901832,5011112,DHL Express,2025-11-18,2025-12-12,401.28,9840.0,Returned,Matched,Valid,Valid
901833,5009796,FedEx,2026-07-02,2026-07-14,441.58,6773.6,Delivered,Matched,Valid,Valid
901834,5002943,Blue Dart,2026-07-19,2026-08-09,622.53,11783.1,Delivered,Matched,Valid,Valid
901835,5001385,DHL Express,2024-12-23,2024-12-30,311.15,4738.5,Shipped,Matched,Valid,Valid
901836,5007914,FedEx,2025-01-27,2025-02-07,302.38,,Shipped,Matched,Valid,Valid
901837,5002680,FedEx,2024-01-31,2024-02-09,336.49,4684.3,Cancelled,Matched,Valid,Valid
901838,5011304,DHL,2025-12-22,2025-12-30,367.95,5339.8,Returned,Matched,Valid,Valid
901839,5010406,Maersk,,,534.5,10787.7,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901840,5008940,DHL Express,2022-06-29,2022-07-09,553.58,9298.7,Pending,Matched,Valid,Valid
901841,5000414,FedEx,2023-11-06,2023-11-10,209.66,3407.1,Shipped,Matched,Valid,Valid
901842,5004052,DHL Express,2022-02-24,2022-03-01,278.24,4569.5,Returned,Matched,Valid,Valid
901843,5004948,Maersk,,,353.06,6869.2,Returned,Matched,Missing Shipment Date,Missing Delivery Date
901844,5001903,DHL Express,2023-12-20,2023-12-30,,6414.6,Delivered,Matched,Valid,Valid
901845,5001259,FedEx,2023-06-23,2023-06-25,95.77,1921.1,Pending,Matched,Valid,Valid
901846,5010067,FedEx,2025-05-02,2025-05-03,24.87,312.9,Delivered,Matched,Valid,Valid
901847,5005800,FedEx,2025-03-02,2025-03-03,51.13,543.1,Shipped,Matched,Valid,Valid
901848,5002655,DHL Express,,,224.5,5318.5,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
901849,5000205,Maersk,2023-08-05,2023-08-13,333.28,6248.5,Shipped,Matched,Valid,Valid
901850,5001246,UPS,2024-10-31,2024-11-22,531.35,11894.1,Pending,Matched,Valid,Valid
901851,5004403,Blue Dart,2026-06-09,,116.41,2568.6,Shipped,Matched,Valid,Missing Delivery Date
901852,5000519,Blue Dart,2025-01-13,2025-01-31,557.3,11139.9,Pending,Matched,Valid,Valid
901853,5011948,Maersk,2026-01-27,2026-01-30,171.85,2870.6,Cancelled,Matched,Valid,Valid
901854,5011963,UPS,,,405.99,8530.1,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901855,5011801,Blue Dart,2025-01-28,2025-01-29,43.26,740.0,Shipped,Matched,Valid,Valid
901856,5008385,Maersk,2025-02-15,2025-02-27,322.65,5778.2,Delivered,Matched,Valid,Valid
901857,5010138,FedEx,2024-01-09,2024-01-22,395.84,9161.7,Pending,Matched,Valid,Valid
901858,5006869,FedEx,,,52.44,1224.6,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901859,5007146,Blue Dart,2025-08-30,2025-09-05,225.18,4627.3,Pending,Matched,Valid,Valid
901860,5011789,DHL Express,2026-02-14,2026-02-21,202.94,3736.3,Cancelled,Matched,Valid,Valid
901861,5009153,UPS,2025-10-25,2025-11-08,493.35,11497.1,Returned,Matched,Valid,Valid
901862,5003558,DHL Express,2025-07-02,2025-07-15,,8011.6,Delivered,Matched,Valid,Valid
901863,5006387,DHL Express,2026-07-19,2026-08-02,619.52,10237.7,Shipped,Matched,Valid,Valid
901864,5005731,DHL,2024-08-21,2024-08-31,329.34,7452.5,Pending,Matched,Valid,Valid
901865,5009410,DHL Express,2026-03-25,2026-04-03,454.08,7371.6,Shipped,Matched,Valid,Valid
901866,5006833,UPS,2025-03-23,2025-03-27,,2795.7,Delivered,Matched,Valid,Valid
901867,5002616,DHL Express,2023-02-10,2023-02-11,69.12,,Delivered,Matched,Valid,Valid
901868,5001124,FedEx,2026-03-30,2026-04-08,259.17,4143.5,Returned,Matched,Valid,Valid
901869,5000194,FedEx,2024-06-19,2024-06-28,,5015.5,Shipped,Matched,Valid,Valid
901870,5001848,FedEx,2026-03-04,2026-03-12,422.97,7374.7,Shipped,Matched,Valid,Valid
901871,5005422,Blue Dart,,,,9035.6,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901872,5011989,Maersk,2023-02-11,2023-02-26,702.93,10988.4,Delivered,Matched,Valid,Valid
901873,5010060,FedEx,2023-07-28,2023-04-08,367.31,6402.3,Pending,Matched,Valid,Delivery Before Shipment
901874,5007326,DHL Express,2024-11-11,2024-12-03,647.99,11316.4,Pending,Matched,Valid,Valid
901875,5006959,FedEx,,,751.87,11585.9,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901876,5006804,DHL,2024-12-11,2024-12-29,525.62,9645.9,Delivered,Matched,Valid,Valid
901877,5007958,DHL Express,,,163.84,2189.7,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
901878,5006243,FedEx,2025-11-06,2025-11-07,80.37,1555.6,Returned,Matched,Valid,Valid
901879,5006976,DHL Express,2025-03-05,2025-03-18,677.38,11320.2,Cancelled,Matched,Valid,Valid
901880,5003463,DHL,,,522.25,7460.8,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
901881,5000935,UPS,2025-03-23,2025-04-08,602.24,10082.7,Cancelled,Matched,Valid,Valid
901882,5005486,DHL Express,,,531.74,8136.0,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
901883,5010110,FedEx,2026-03-18,2026-03-30,388.44,,Pending,Matched,Valid,Valid
901884,5006259,UPS,,,105.62,1863.5,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901885,5009685,UPS,2025-03-17,2025-03-31,779.53,11699.8,Pending,Matched,Valid,Valid
901886,5003820,DHL,,,187.1,3653.3,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901887,5001703,DHL,,,114.6,,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901888,5000121,DHL Express,2026-05-20,2026-05-28,,4025.4,Pending,Matched,Valid,Valid
901889,5005795,Maersk,2025-06-19,2025-06-22,160.16,3215.0,Shipped,Matched,Valid,Valid
901890,5001654,Maersk,2023-01-03,2023-01-16,559.33,11819.1,Returned,Matched,Valid,Valid
901891,5005363,FedEx,2024-03-16,2024-03-17,74.47,1237.5,Shipped,Matched,Valid,Valid
901892,5003877,UPS,2023-03-10,2023-03-19,232.77,4373.7,Pending,Matched,Valid,Valid
901893,5005377,DHL,2025-04-20,2025-04-27,272.87,5379.2,Shipped,Matched,Valid,Valid
901894,5000495,Maersk,2024-02-22,2024-02-26,136.35,2533.8,Delivered,Matched,Valid,Valid
901895,5002790,DHL,2025-02-23,2025-03-06,534.24,8425.8,Pending,Matched,Valid,Valid
901896,5003071,DHL Express,2023-01-17,2023-01-31,418.11,7441.6,Pending,Matched,Valid,Valid
901897,5010289,FedEx,2021-10-10,2021-10-22,409.37,9958.8,Delivered,Matched,Valid,Valid
901898,5002396,DHL,2026-05-10,2026-05-11,80.76,938.9,Pending,Matched,Valid,Valid
901899,5009278,FedEx,2023-02-08,2023-02-18,430.92,9061.1,Delivered,Matched,Valid,Valid
901900,5002273,UPS,2025-09-13,2025-09-17,106.06,2015.6,Delivered,Matched,Valid,Valid
901901,5010488,UPS,2025-09-23,2025-09-30,368.02,5271.6,Pending,Matched,Valid,Valid
901902,5004017,UPS,2026-02-26,,57.65,805.5,Pending,Matched,Valid,Missing Delivery Date
901903,5000482,FedEx,2026-07-22,2026-08-05,411.74,9608.7,Returned,Matched,Valid,Valid
901904,5001180,Blue Dart,2025-06-01,2025-06-07,220.17,5263.7,Cancelled,Matched,Valid,Valid
901905,5001578,UPS,2025-04-28,2025-05-02,120.84,2307.4,Shipped,Matched,Valid,Valid
901906,5005705,FedEx,2025-01-24,2025-02-08,491.0,11682.5,Returned,Matched,Valid,Valid
901907,5009050,Maersk,2026-04-27,,574.28,9277.4,Pending,Matched,Valid,Missing Delivery Date
901908,5010185,UPS,2025-10-03,2025-10-04,21.72,163.3,Pending,Matched,Valid,Valid
901909,5008514,DHL,2025-09-18,2025-09-19,81.19,1070.4,Shipped,Matched,Valid,Valid
901910,5001512,FedEx,2024-07-18,2024-07-19,26.06,432.5,Shipped,Matched,Valid,Valid
901911,5009609,UPS,2026-02-25,2026-03-02,208.72,4823.5,Cancelled,Matched,Valid,Valid
901912,5000357,Blue Dart,2026-02-19,2026-03-03,613.42,10158.8,Shipped,Matched,Valid,Valid
901913,5003786,FedEx,,,29.23,410.4,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901914,5005214,FedEx,2024-07-18,2024-08-02,650.05,11888.9,Delivered,Matched,Valid,Valid
901915,5003431,Maersk,2024-10-28,2024-11-04,258.68,3676.4,Pending,Matched,Valid,Valid
901916,5011747,DHL Express,2025-04-26,2025-05-22,652.74,10826.0,Pending,Matched,Valid,Valid
901917,5011002,DHL Express,,,638.15,11150.2,Pending,Matched,Missing Shipment Date,Missing Delivery Date
901918,5003091,UPS,2026-05-02,2026-05-12,352.53,5372.7,Pending,Matched,Valid,Valid
901919,5011175,FedEx,2024-11-26,2024-11-30,242.76,3957.5,Pending,Matched,Valid,Valid
901920,5007551,DHL,2024-01-02,2024-02-17,413.47,7569.1,Pending,Matched,Valid,Valid
901921,5005976,FedEx,2026-01-08,,247.26,3473.8,Returned,Matched,Valid,Missing Delivery Date
901922,5011557,Maersk,2025-11-14,2025-11-17,103.79,1977.3,Pending,Matched,Valid,Valid
901923,5002410,Maersk,2026-01-26,2026-02-06,428.04,8705.4,Delivered,Matched,Valid,Valid
